% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.054685722e+07 +6.054685722e+07 +6.054693349e+07 +6.054693349e+07 +4.5202e+00 +4.0974e+00 -3.4037e+00 +1.8790e-01 +3.1898e+00
2 +2.028431658e+07 +2.028431658e+07 +2.028439285e+07 +2.028439285e+07 +4.9621e+00 +2.0970e+00 -4.7020e+00 -3.0278e+00 -1.9001e+00
3 +8.588619163e+06 +8.588619163e+06 +8.588695433e+06 +8.588695433e+06 -4.4317e+00 -2.9096e+00 -4.3637e+00 +4.7946e+00 +2.5759e+00
7 +1.547632324e+04 +1.547632324e+04 +1.555259324e+04 +1.555259324e+04 -2.5474e+00 -2.7459e+00 -2.1135e+00 +2.5177e-01 -4.1577e+00
20 +6.841250618e+03 +6.841250618e+03 +6.917520618e+03 +6.917520618e+03 +1.7783e+00 +2.4696e-01 +3.7878e+00 -2.3404e+00 -4.5169e+00
98 +1.799569843e+02 +1.799569843e+02 +2.562269843e+02 +2.562269843e+02 +2.0102e+00 -3.8922e-01 -4.2427e+00 -7.2516e+00 -3.4735e+00
131 +1.480726940e+02 +1.480726940e+02 +2.243426940e+02 +2.243426940e+02 +3.6674e-01 -1.0602e+00 +9.3562e+00 +3.2498e+00 +1.5855e+00
417 +9.259050414e+01 +9.259050414e+01 +1.688605041e+02 +1.688605041e+02 -9.9502e-01 -2.4689e+00 -3.4134e+00 -1.8704e+00 -4.3069e+00
577 +4.008114801e+01 +4.008114801e+01 +1.163511480e+02 +1.163511480e+02 -2.1403e+00 -3.6541e-01 -6.9070e-01 -4.1695e+00 -9.7767e-01
701 +2.498950974e+01 +2.498950974e+01 +1.012595097e+02 +1.012595097e+02 -3.3844e+00 -1.3772e+00 -1.7393e+00 -2.5347e+00 -1.8995e+00
920 +9.631675305e+00 +9.631675305e+00 +8.590167530e+01 +8.590167530e+01 -2.0335e+00 -2.9069e+00 +8.4969e-01 +1.5859e+00 -1.3230e-01
948 +3.212179834e+00 +3.212179834e+00 +7.948217983e+01 +7.948217983e+01 +1.9160e-01 -3.3553e+00 -1.7379e+00 +3.4053e-01 -1.8930e+00
1085 +2.345018480e+00 +2.345018480e+00 +7.861501848e+01 +7.861501848e+01 +2.6182e-01 -3.4158e+00 -1.4535e+00 +6.4985e-01 -1.9548e+00
1202 +1.560302099e+00 +1.560302099e+00 +7.783030210e+01 +7.783030210e+01 -9.9630e-01 -3.4443e+00 -1.8028e+00 +5.6039e-01 -7.2911e-01
1284 +9.014116040e-01 +9.014116040e-01 +7.717141160e+01 +7.717141160e+01 -2.1758e-01 -3.2136e+00 -1.7254e+00 +1.3450e-01 -1.6308e+00
1326 +5.777871952e-01 +5.777871952e-01 +7.684778720e+01 +7.684778720e+01 -6.8321e-01 -3.0163e+00 -1.6309e+00 -6.8249e-02 -1.5694e+00
1507 +3.934641369e-01 +3.934641369e-01 +7.666346414e+01 +7.666346414e+01 -7.2095e-01 -2.9073e+00 -9.0979e-01 +2.6687e-01 -1.6812e+00
1562 +1.858158127e-01 +1.858158127e-01 +7.645581581e+01 +7.645581581e+01 -7.7224e-01 -3.0954e+00 -1.1822e+00 +4.0742e-01 -1.4668e+00
1640 +1.533132216e-01 +1.533132216e-01 +7.642331322e+01 +7.642331322e+01 -1.1943e+00 -3.2062e+00 -1.1885e+00 +7.3985e-01 -1.6057e+00
1660 +6.635358815e-02 +6.635358815e-02 +7.633635359e+01 +7.633635359e+01 -7.7119e-01 -3.1031e+00 -1.1382e+00 +5.2151e-01 -1.8841e+00
1789 +5.916870354e-02 +5.916870354e-02 +7.632916870e+01 +7.632916870e+01 -9.7034e-01 -3.0290e+00 -1.1529e+00 +4.1187e-01 -1.8366e+00
1809 +1.184275396e-02 +1.184275396e-02 +7.628184275e+01 +7.628184275e+01 -9.0966e-01 -3.1218e+00 -1.2182e+00 +4.9990e-01 -1.6762e+00
1876 +8.108720785e-03 +8.108720785e-03 +7.627810872e+01 +7.627810872e+01 -9.4529e-01 -3.1258e+00 -1.1639e+00 +5.6123e-01 -1.7132e+00
1887 +4.545772017e-03 +4.545772017e-03 +7.627454577e+01 +7.627454577e+01 -8.8179e-01 -3.1612e+00 -1.2324e+00 +5.6881e-01 -1.7409e+00
1954 +2.441173182e-03 +2.441173182e-03 +7.627244117e+01 +7.627244117e+01 -9.2083e-01 -3.1629e+00 -1.2801e+00 +5.4594e-01 -1.7316e+00
2151 +1.348479803e-03 +1.348479803e-03 +7.627134848e+01 +7.627134848e+01 -9.4725e-01 -3.1469e+00 -1.2409e+00 +5.5735e-01 -1.7760e+00
2177 +9.792533321e-04 +9.792533321e-04 +7.627097925e+01 +7.627097925e+01 -9.3293e-01 -3.1477e+00 -1.2418e+00 +5.5367e-01 -1.7699e+00
2276 +5.136682726e-04 +5.136682726e-04 +7.627051367e+01 +7.627051367e+01 -9.3225e-01 -3.1549e+00 -1.2403e+00 +5.6582e-01 -1.7553e+00
2314 +1.259096608e-04 +1.259096608e-04 +7.627012591e+01 +7.627012591e+01 -9.4677e-01 -3.1528e+00 -1.2417e+00 +5.6247e-01 -1.7438e+00
2355 +9.224055592e-05 +9.224055592e-05 +7.627009224e+01 +7.627009224e+01 -9.3533e-01 -3.1487e+00 -1.2339e+00 +5.5820e-01 -1.7479e+00
2401 +4.989800681e-05 +4.989800681e-05 +7.627004990e+01 +7.627004990e+01 -9.3710e-01 -3.1490e+00 -1.2368e+00 +5.5714e-01 -1.7481e+00
