% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
8509 +3.604111405e+02 +3.604111405e+02 +4.842411405e+02 +4.842411405e+02 -3.6348e-01 -1.7720e-01 -3.3559e-02 -2.6999e-01 -5.6474e-02 -7.0285e-01 +1.1656e+00 +6.7531e-02 +1.4247e-01 -1.9032e-01 +3.2480e-01 +1.8740e-02 -7.8496e-01 -1.5836e-03 +4.5970e-02 -1.4923e-02 -8.2385e-01 +2.8310e-01 +3.5936e-01 +2.2584e-01
9216 +2.407629428e+02 +2.407629428e+02 +3.645929428e+02 +3.645929428e+02 -3.6348e-01 -1.2259e-01 -3.3559e-02 -1.5350e-02 -1.9785e-01 +1.6927e-02 -6.1191e-02 +6.7531e-02 +4.7699e-01 -2.1462e-01 +1.6080e-01 +7.9777e-01 +2.8011e-01 -1.5783e-01 -2.2732e-01 +8.2795e-03 -1.2318e-01 +2.8310e-01 +3.5546e-01 +2.2487e-01
10800 +1.461910770e+02 +1.461910770e+02 +2.700210770e+02 +2.700210770e+02 -3.6348e-01 +4.1439e-01 +3.9743e-01 -1.5350e-02 -2.0176e-01 +1.6927e-02 +8.0333e-01 -2.0807e-02 +1.4222e-01 -6.9032e-01 +3.2480e-01 +1.8748e-02 -8.0059e-01 -1.5783e-01 +1.0281e+00 -1.0499e-01 -8.2385e-01 +2.8262e-01 +1.9306e-01 +2.2487e-01
13408 +9.947996819e+01 +9.947996819e+01 +2.233099682e+02 +2.233099682e+02 -3.6372e-01 +6.6439e-01 +3.9743e-01 -1.5350e-02 -2.0176e-01 +4.8177e-02 +6.2167e-02 +5.1196e-02 +1.4247e-01 -6.7482e-01 -3.2759e-01 +1.8740e-02 -3.0071e-01 +5.2382e-02 -1.1054e-01 +7.1824e-01 -8.2299e-01 +2.8310e-01 +3.5936e-01 +1.9166e-01
18766 +5.625750395e+01 +5.625750395e+01 +1.800875040e+02 +1.800875040e+02 -3.6348e-01 +6.6439e-01 +3.9744e-01 -1.5350e-02 -4.8301e-01 +1.6928e-02 +8.1795e-01 +6.7530e-02 +1.4252e-01 -9.8732e-01 +1.6080e-01 +1.7764e-02 -3.6321e-01 +2.1132e-02 +4.7862e-01 +5.5234e-01 -8.2312e-01 +2.8164e-01 -2.1943e-01 -1.7351e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.599989693e+05 +2.599989693e+05 +2.600464793e+05 +2.600464793e+05 +8.2496e-01 +7.0736e-01 +4.4826e+00 -3.3044e+00 -8.8076e-01 -1.4376e+00 -1.5017e-01 -3.4643e+00 -4.8714e+00 -3.7023e+00 -4.5763e+00 +5.0372e-02 +6.4156e-01 -2.4543e+00 +2.1413e+00 +3.2878e+00 +1.7121e+00 +7.3027e-01 +4.2984e+00 +4.5796e+00
5 +1.174796747e+05 +1.174796747e+05 +1.175271847e+05 +1.175271847e+05 -1.5505e+00 -1.5965e+00 -1.2279e+00 -4.4424e+00 -2.5155e+00 +6.9486e-01 +1.5204e+00 +1.4073e+00 -4.6162e+00 -8.3057e-01 -1.9351e-01 +2.3279e+00 -2.3968e+00 +2.8632e+00 -2.9082e-01 -3.3910e+00 -7.7768e-01 +2.7258e+00 +2.0905e+00 +1.8582e-01
126 +6.748708879e+04 +6.748708879e+04 +6.753459879e+04 +6.753459879e+04 +3.7012e+00 +2.2198e+00 +1.7832e+00 +1.1895e+00 -1.0134e+00 -3.7655e+00 +4.5549e+00 -3.3157e-01 -1.4687e+00 -2.4649e-02 -2.3116e+00 +2.0108e+00 +7.6943e-01 +5.6095e-01 -1.1352e+00 +3.8717e-01 -1.0576e+00 -6.5295e-01 -6.9379e-01 +4.6621e+00
855 +5.691689290e+04 +5.691689290e+04 +5.696440290e+04 +5.696440290e+04 -2.4741e+00 -3.9572e-01 +7.6105e-01 -2.8164e+00 +9.2128e-01 -7.9596e-01 -1.1009e+00 -1.8210e+00 -2.4915e+00 +1.7429e+00 +3.3112e+00 +2.2417e+00 -1.2719e+00 -1.5194e+00 +1.8554e+00 +6.5229e-01 -2.0314e+00 -1.2384e-01 +1.5033e+00 +6.9519e-01
1022 +2.916474400e+04 +2.916474400e+04 +2.921225400e+04 +2.921225400e+04 -2.4116e+00 -3.9572e-01 +7.6105e-01 -2.8164e+00 +9.2128e-01 -7.8814e-01 +1.2510e+00 +1.2113e+00 +1.5396e+00 -5.1059e-01 +3.3112e+00 +2.2417e+00 -1.2680e+00 -1.5175e+00 +1.8554e+00 +6.5229e-01 -2.0314e+00 -1.2384e-01 +1.5033e+00 +6.9513e-01
1375 +1.058596217e+04 +1.058596217e+04 +1.063347217e+04 +1.063347217e+04 +7.1927e-01 -1.3850e-01 -1.3245e+00 +8.3084e-01 -3.8595e+00 +1.3944e+00 -6.2517e-01 -1.3330e-01 -5.4910e-01 -1.2966e+00 +6.6740e-01 -8.1074e-01 -2.0672e-01 +2.0312e+00 -4.3414e-01 +3.4759e+00 +7.9089e-01 -4.2376e-01 +3.0264e-01 +1.3047e+00
2043 +8.794039931e+03 +8.794039931e+03 +8.841549931e+03 +8.841549931e+03 +7.1927e-01 -1.3850e-01 -1.3245e+00 +8.3084e-01 -2.8595e+00 +1.3944e+00 -6.2517e-01 -1.3330e-01 -5.4910e-01 -1.2966e+00 +6.6740e-01 -8.1074e-01 -2.0672e-01 +2.0312e+00 -4.3414e-01 +3.4759e+00 -1.1629e+00 -4.2376e-01 +3.0264e-01 +1.3047e+00
3543 +5.390808951e+03 +5.390808951e+03 +5.438318951e+03 +5.438318951e+03 +7.1927e-01 -1.3850e-01 -1.3245e+00 +8.3084e-01 -2.8595e+00 +1.3944e+00 -6.2517e-01 -1.3330e-01 -5.4910e-01 -1.2966e+00 +6.6740e-01 -8.1074e-01 -2.0672e-01 +2.0312e+00 +4.9292e-01 +5.7458e-01 -1.1629e+00 -4.2376e-01 +2.7139e-01 +1.3047e+00
3645 +3.330883912e+03 +3.330883912e+03 +3.378393912e+03 +3.378393912e+03 +5.1921e-01 +6.6001e-02 +2.3714e+00 -7.8946e-01 -1.0708e+00 +1.1322e+00 +2.8544e-01 +1.4044e+00 +5.4340e-01 +1.0583e+00 -2.2813e-02 +2.0688e-01 -8.6855e-01 -1.5540e+00 +4.9291e-01 +5.7458e-01 -2.6016e-01 +1.6389e+00 +5.9516e-01 -5.2949e-01
5668 +1.458276201e+03 +1.458276201e+03 +1.505786201e+03 +1.505786201e+03 +7.1927e-01 -1.3850e-01 +1.3043e-01 -5.1176e-01 -8.8423e-02 +6.7148e-01 +1.2510e+00 -1.3526e-01 -1.5396e+00 -5.1059e-01 +6.7131e-01 +4.6732e-02 -1.0396e+00 -2.3391e-01 -1.5217e-01 +1.2905e+00 +1.0940e+00 -4.3158e-01 +3.0264e-01 +1.3047e+00
7531 +9.925512428e+02 +9.925512428e+02 +1.040061243e+03 +1.040061243e+03 +7.1939e-01 -1.3044e-01 +1.3043e-01 -5.1176e-01 -8.8423e-02 +6.7148e-01 +1.3780e+00 -1.2549e-01 +2.8325e-02 -1.2967e+00 +1.6740e-01 -3.1074e-01 -2.0574e-01 +5.6095e-01 -4.3414e-01 +3.8711e-01 -5.5663e-02 -6.5295e-01 -6.9379e-01 +1.3047e+00
8603 +5.853897706e+02 +5.853897706e+02 +6.328997706e+02 +6.328997706e+02 +5.9411e-01 -3.6450e-01 +1.3043e-01 -2.6239e-01 -8.8668e-02 +7.8813e-01 +1.2510e+00 +1.2113e+00 -5.4910e-01 -1.2967e+00 +6.6740e-01 +4.6732e-02 +1.1887e+00 -5.5398e-01 +4.9291e-01 +5.7458e-01 -2.6016e-01 -4.2376e-01 +3.0264e-01 -8.2001e-01
9215 +2.783908655e+02 +2.783908655e+02 +3.259008655e+02 +3.259008655e+02 +5.1922e-01 +6.6001e-02 +2.1555e-01 -5.8914e-01 -8.8668e-02 +2.0995e-01 +1.0681e+00 -1.3330e-01 +4.3396e-02 +1.0583e+00 -1.5563e-01 +4.6732e-02 -2.0574e-01 +5.6095e-01 -4.3414e-01 +3.7930e-01 -2.9141e-01 -3.6126e-01 +2.8702e-01 -5.2559e-01
9925 +2.484692557e+02 +2.484692557e+02 +2.959792557e+02 +2.959792557e+02 +5.1922e-01 -1.3850e-01 +1.3043e-01 -5.1225e-01 -9.2330e-02 +6.7148e-01 +1.0681e+00 -1.2549e-01 -4.9095e-02 -2.9670e-01 +6.6740e-01 +4.6732e-02 +1.1887e+00 -5.5398e-01 +4.9291e-01 +5.7458e-01 -2.6016e-01 -4.8626e-01 +2.8702e-01 -5.2559e-01
11463 +1.547341528e+02 +1.547341528e+02 +2.022441528e+02 +2.022441528e+02 +7.1927e-01 -1.3850e-01 +1.3043e-01 -5.1176e-01 -8.8416e-02 +4.2535e-01 +1.0056e+00 +8.5936e-02 +7.9447e-01 -2.9670e-01 +6.6740e-01 +4.6732e-02 +2.7656e-01 -5.1733e-01 +4.9291e-01 +5.7457e-01 -4.1992e-02 -2.5841e-01 +5.2640e-02 +3.0469e-01
13046 +8.676725668e+01 +8.676725668e+01 +1.342772567e+02 +1.342772567e+02 +7.1927e-01 -1.3850e-01 +1.3043e-01 -5.1176e-01 -3.3842e-01 +4.2531e-01 +1.0256e+00 +8.5937e-02 +7.6334e-01 -1.7666e-01 +6.6716e-01 +4.6732e-02 +1.1888e+00 -5.5398e-01 +4.9291e-01 +5.7458e-01 -2.6016e-01 +4.8626e-01 +2.8705e-01 -5.3022e-01
16433 +6.187384107e+01 +6.187384107e+01 +1.093838411e+02 +1.093838411e+02 +5.1922e-01 +6.6001e-02 +1.9993e-01 -5.1176e-01 -9.2292e-02 +2.0995e-01 +1.0681e+00 -1.2549e-01 +5.4340e-01 +2.3335e-01 +6.6740e-01 +3.8918e-02 +1.1888e+00 -8.0410e-01 +4.9291e-01 +5.7068e-01 -7.4646e-02 +4.3158e-01 +5.2625e-02 -5.2559e-01
18686 +3.740578697e+01 +3.740578697e+01 +8.491578697e+01 +8.491578697e+01 +5.1922e-01 +1.0481e-01 +1.3043e-01 -8.2523e-01 -3.3842e-01 +3.0031e-01 +1.0256e+00 +8.5937e-02 +5.4447e-01 +2.3323e-01 +7.2795e-01 +2.0688e-01 +8.3906e-01 -7.0267e-01 +3.0541e-01 +5.7458e-01 -2.9141e-01 +4.8626e-01 +5.1649e-02 -5.2559e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.437206242e+05 +2.437206242e+05 +2.437759642e+05 +2.437759642e+05 -2.3231e+00 -9.2309e-01 +2.4136e+00 -4.9061e+00 -3.8220e+00 -7.1353e-01 -4.5701e+00 +2.2726e+00 -1.0579e+00 +1.5392e+00 +3.9152e+00 +2.6837e+00 +7.3166e-01 +1.1929e+00 +3.2575e+00 +4.3924e+00 +1.7804e+00 +1.6916e+00 -1.8608e+00 +3.7271e+00
25 +1.278597633e+05 +1.278597633e+05 +1.279151033e+05 +1.279151033e+05 +1.7207e+00 +4.4065e+00 -9.8150e-02 +1.8800e+00 -2.4426e+00 -6.2549e-01 +2.3292e+00 -4.5893e+00 +1.5302e+00 -2.6667e-01 +3.5999e+00 -1.7640e+00 +7.5207e-01 -3.7958e+00 +1.8706e+00 -3.6084e+00 +7.3770e-01 +2.3616e+00 -3.3177e+00 -5.3700e-01
68 +9.713168185e+04 +9.713168185e+04 +9.718702185e+04 +9.718702185e+04 -3.3126e+00 +1.9119e-01 -1.1528e+00 +7.8808e-01 -6.2376e-01 +4.8136e+00 -3.1188e+00 +1.4095e+00 -3.1652e+00 +1.9259e+00 +8.2089e-01 -1.2662e+00 -2.7899e+00 +1.5607e+00 -2.3931e+00 +3.8087e+00 +2.7606e+00 +7.1377e-01 +8.0909e-01 +9.0223e-01
145 +5.984565729e+04 +5.984565729e+04 +5.990099729e+04 +5.990099729e+04 +5.6769e-02 -3.3487e-01 +9.8015e-01 +3.2515e+00 +4.6540e-01 +2.0202e+00 -2.2042e-01 -9.0993e-01 -4.4054e+00 -1.1719e+00 +1.5269e+00 +1.0261e+00 -1.0371e+00 +1.3720e+00 +3.2866e+00 -1.6425e+00 +4.0527e+00 +4.4570e+00 +1.8671e+00 +7.3015e-01
1337 +1.910374669e+04 +1.910374669e+04 +1.915908669e+04 +1.915908669e+04 -1.5957e+00 +1.5275e-01 +4.3011e+00 -3.6419e-01 +1.4398e+00 -1.6731e+00 +1.0134e+00 -9.9358e-01 -5.4787e-01 -1.0847e+00 +2.9082e+00 +1.5938e+00 -2.8308e-01 +4.8300e-01 -1.5696e+00 +1.5341e+00 -6.8671e-01 +3.6351e+00 +7.4885e-01 +1.5008e+00
2501 +1.295814405e+04 +1.295814405e+04 +1.301348405e+04 +1.301348405e+04 -1.5957e+00 -3.3487e-01 +9.8015e-01 +3.2515e+00 +4.6540e-01 -2.7166e+00 +6.6476e-01 -1.7307e+00 -5.0558e-01 -1.1719e+00 +1.5269e+00 +1.0261e+00 -1.0449e+00 -1.4497e+00 +4.1699e-01 -3.1086e+00 +5.1330e-01 +3.0334e+00 +7.4885e-01 +1.5008e+00
3870 +9.871217840e+03 +9.871217840e+03 +9.926557840e+03 +9.926557840e+03 -1.5957e+00 +1.5275e-01 +4.3011e+00 -3.6419e-01 -5.5541e-01 -1.2114e+00 -1.3531e+00 -1.8149e-02 -1.3899e+00 -1.1719e+00 +1.5269e+00 -1.3161e+00 -1.8805e+00 -8.0830e-01 +8.0599e-02 -7.7546e-01 +5.1330e-01 +3.0334e+00 +7.4885e-01 +1.6258e+00
3994 +5.658054373e+03 +5.658054373e+03 +5.713394373e+03 +5.713394373e+03 -8.7401e-01 -1.1153e+00 -9.6690e-01 -4.1071e-02 -2.1216e+00 -2.5592e+00 +1.3531e+00 -1.8394e-02 -2.4408e-01 +2.7644e-01 +1.2330e+00 +1.2296e-01 -2.8308e-01 +4.8300e-01 -1.3796e+00 +1.4170e-01 +4.5385e-01 -1.8664e-01 +5.0856e-01 +7.1311e-01
4770 +3.537161102e+03 +3.537161102e+03 +3.592501102e+03 +3.592501102e+03 -8.7401e-01 -1.1153e+00 -9.6702e-01 -1.0420e+00 -5.5633e-01 +1.2035e+00 -9.7666e-02 -1.8149e-02 -1.8158e-01 +1.6640e+00 +1.5583e+00 -9.8664e-01 -1.9737e-01 +1.6956e-01 +8.8532e-01 -1.0247e+00 +4.5385e-01 -1.8664e-01 +5.0856e-01 +7.1310e-01
5284 +2.380570229e+03 +2.380570229e+03 +2.435910229e+03 +2.435910229e+03 -9.8055e-01 +1.5275e-01 +3.0109e-01 -3.6419e-01 +4.3971e-01 -4.6146e-01 -9.7666e-02 -8.2284e-01 -5.0558e-01 -1.1719e+00 +1.5269e+00 +1.0261e+00 -1.0444e+00 -1.4497e+00 +4.1699e-01 -1.0247e+00 +1.0748e+00 +5.1778e-01 +1.3110e+00 +6.5061e-01
7339 +1.417815075e+03 +1.417815075e+03 +1.473155075e+03 +1.473155075e+03 -8.7400e-01 +1.5275e-01 +9.6702e-01 -1.0411e+00 -1.7406e+00 -4.6146e-01 -9.7666e-02 +7.0249e-01 -1.1170e+00 +2.7644e-01 +1.2330e+00 +2.4771e-01 +1.4347e+00 +8.0830e-01 +1.4146e+00 +6.3448e-01 +1.0748e+00 -1.8664e-01 +5.0862e-01 +2.1311e-01
7668 +9.421150015e+02 +9.421150015e+02 +9.974550015e+02 +9.974550015e+02 -1.5957e+00 -3.6612e-01 +7.6092e-01 +7.8808e-01 -5.5541e-01 +1.2111e+00 -2.5988e-01 +2.3156e-01 -3.5782e-01 -5.0146e-01 +3.1646e-01 -9.8664e-01 +5.2345e-01 -8.0830e-01 +2.0760e-01 +4.1557e-01 +7.3770e-01 -2.4914e-01 +5.0953e-01 -6.4329e-01
8657 +6.193720566e+02 +6.193720566e+02 +6.747120566e+02 +6.747120566e+02 -9.8104e-01 +1.5275e-01 +7.6092e-01 +7.8808e-01 -5.5541e-01 +1.2111e+00 -2.5988e-01 +2.3156e-01 -3.5782e-01 -5.0146e-01 +3.1646e-01 +2.4771e-01 +5.2736e-01 -8.0830e-01 +2.3495e-01 +4.1460e-01 +7.3770e-01 -1.8664e-01 +5.0856e-01 +6.5061e-01
10600 +3.572955865e+02 +3.572955865e+02 +4.126355865e+02 +4.126355865e+02 -9.8103e-01 +1.5275e-01 +7.6092e-01 +7.8808e-01 -5.5541e-01 +1.2111e+00 -2.5988e-01 +2.3156e-01 -3.5782e-01 -5.0146e-01 +3.1646e-01 +2.4771e-01 +5.2736e-01 -8.0832e-01 +2.3493e-01 +4.1460e-01 +3.9534e-01 -2.4914e-01 +5.0953e-01 -6.4329e-01
12506 +2.246362073e+02 +2.246362073e+02 +2.799762073e+02 +2.799762073e+02 -9.8103e-01 +1.8400e-01 +3.0109e-01 +7.8808e-01 -5.5541e-01 +1.2111e+00 -2.7600e-01 +2.3205e-01 -3.5782e-01 +2.7443e-01 +3.1646e-01 +1.2296e-01 -2.8308e-01 -8.0832e-01 +2.3493e-01 +4.1460e-01 +3.9534e-01 -2.4914e-01 +5.0953e-01 -6.4329e-01
13629 +1.475898516e+02 +1.475898516e+02 +2.029298516e+02 +2.029298516e+02 -9.9894e-01 +1.5281e-01 +3.0109e-01 +2.8778e-01 -5.5541e-01 +5.1646e-01 -2.5988e-01 +2.3205e-01 -3.5782e-01 +2.7644e-01 +3.1646e-01 +1.2149e-01 -2.8505e-01 -8.0830e-01 +2.0760e-01 -2.2193e-01 +7.2206e-01 -1.8664e-01 +5.1057e-01 -6.7454e-01
17174 +9.386750006e+01 +9.386750006e+01 +1.492075001e+02 +1.492075001e+02 -9.8055e-01 +1.5275e-01 +3.0109e-01 +2.8778e-01 -5.5541e-01 +5.1647e-01 -2.5988e-01 +2.3156e-01 -3.2657e-01 +2.7644e-01 +9.7708e-02 +2.4771e-01 +5.2736e-01 -8.0832e-01 +2.0760e-01 -2.2205e-01 +4.6191e-01 -1.8664e-01 +5.1246e-01 -1.4328e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.626455013e+05 +1.626455013e+05 +1.625551713e+05 +1.625551713e+05 -3.2438e+00 -5.8001e-01 +1.9928e+00 +4.4258e-01 +2.1207e+00 -2.2409e+00 -3.8982e+00 +2.8765e+00 +2.0902e+00 +4.6787e-01 -7.2098e-01 +1.5568e+00 -4.1069e+00 +4.1776e-01 +2.7930e+00 +1.8133e+00 -3.7352e+00 +1.3980e+00 -3.3795e+00 +3.2849e+00
4 +1.340394520e+05 +1.340394520e+05 +1.339491220e+05 +1.339491220e+05 +1.8643e+00 -3.0131e+00 -6.1130e-01 -6.0422e-01 +8.6345e-01 +3.0608e+00 -3.8975e+00 -1.7527e-01 +1.8780e-01 +1.5950e+00 +6.7690e-01 +6.4281e-01 -4.4032e+00 +1.4275e+00 +9.1361e-01 +4.0940e+00 +3.4327e+00 +6.8329e-01 +3.3032e+00 -3.5202e-01
210 +9.772487355e+04 +9.772487355e+04 +9.763454355e+04 +9.763454355e+04 -3.2231e+00 -1.8990e+00 +1.1417e-01 +3.5930e-01 -4.4773e-01 -1.3460e+00 -2.2308e+00 +3.4326e+00 +3.3777e+00 +2.1765e-02 +2.5957e+00 -2.3747e-01 +3.8867e+00 +1.1668e+00 +2.3121e+00 -3.2299e+00 +2.0600e-01 -9.3886e-01 +1.0126e+00 -1.8373e+00
698 +6.233665457e+04 +6.233665457e+04 +6.224632457e+04 +6.224632457e+04 +2.8740e-01 -1.7813e+00 +6.9801e-01 -6.0422e-01 +8.6345e-01 +3.0608e+00 -3.8975e+00 -1.7527e-01 +1.8780e-01 +1.5950e+00 +6.7690e-01 +6.4281e-01 -4.4687e-01 +6.3192e-01 -2.0796e+00 -1.9938e+00 -1.6302e+00 -1.5399e+00 -2.4205e+00 -2.6484e+00
1199 +3.640073030e+04 +3.640073030e+04 +3.631040030e+04 +3.631040030e+04 -1.3789e+00 -2.0104e+00 +5.2289e-02 +2.9317e-01 -8.9963e-01 +1.7531e-01 -2.4586e+00 -1.2065e+00 +3.2248e+00 +2.3194e+00 +5.4061e-01 +4.1460e-03 -2.2329e+00 +1.0854e+00 +3.3669e+00 -1.9017e+00 +8.6141e-01 +2.7139e+00 -3.2484e+00 -1.7709e+00
1913 +2.362293582e+04 +2.362293582e+04 +2.353260582e+04 +2.353260582e+04 -3.6291e-01 +3.5388e+00 -1.6216e+00 -8.7306e-01 +2.5134e-01 -2.0989e+00 -9.2291e-01 +3.1451e-01 -9.4828e-02 +8.4102e-03 -2.6209e+00 -1.9451e-01 -1.8546e+00 +6.2419e-01 +1.3289e+00 -1.3029e+00 +2.3588e+00 +8.2603e-01 -7.6795e-01 -1.9645e+00
2687 +1.176033884e+04 +1.176033884e+04 +1.167000884e+04 +1.167000884e+04 +2.8740e-01 -1.7852e+00 +7.2926e-01 -5.6870e-02 -1.3334e+00 -1.5203e+00 -7.8741e-01 +2.0407e+00 +1.8780e-01 +1.5989e+00 +8.1112e-01 +2.1051e-01 -1.2583e+00 -1.0683e+00 -3.0777e-01 -1.8688e+00 -1.6302e+00 -1.5086e+00 -2.4204e+00 -2.6484e+00
3456 +9.173820754e+03 +9.173820754e+03 +9.083490754e+03 +9.083490754e+03 -1.3789e+00 -2.0104e+00 +5.2289e-02 +2.9317e-01 -8.9963e-01 +1.7531e-01 -2.4586e+00 -1.2065e+00 +2.6140e-01 -1.2093e+00 -3.0688e-01 -8.3913e-01 -1.2583e+00 -1.0683e+00 -3.0777e-01 -1.3029e+00 +3.5877e-01 +8.2603e-01 -7.6795e-01 -1.7709e+00
