% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
14332 +3.959700623e+00 +3.959700623e+00 -2.860029938e+01 -2.860029938e+01 +3.9846e+00 +3.8997e+00 +5.0000e+00 +9.7361e-01 +2.6767e+00 +3.5431e+00 +1.3106e+00 -2.8399e+00 -4.0463e+00 +3.5925e-01 -2.9856e+00 -2.5932e+00 +1.0437e+00 +2.9159e+00 +2.5148e+00 +4.8380e+00 -2.8792e+00 -6.9966e-01 -1.4124e+00 -1.0634e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.549811415e+01 +8.549811415e+01 +6.008981141e+02 +6.008981141e+02 -7.6964e-01 -1.4876e-01 -8.0013e-01 +1.2272e+00 +2.2265e+00 -2.5964e-01 -6.4603e-01 -2.9423e+00 +3.4584e+00 +3.5330e+00 -2.1831e+00 +1.6796e+00 +3.6793e+00 +4.5821e+00 -3.8718e+00 -4.8812e+00 +4.3354e+00 -1.8165e+00 -4.7501e+00 +1.7306e+00
2622 +6.156342074e+01 +6.156342074e+01 +5.769634207e+02 +5.769634207e+02 -3.3850e-01 +5.9745e+00 -4.7527e-01 -2.0919e-01 +9.6002e-01 +3.0521e+00 -5.1395e+00 +8.1459e-01 -1.4235e+00 -1.0616e+00 +2.3871e+00 +2.8942e+00 -2.3697e+00 +1.9980e+00 +1.9021e+00 -3.6708e+00 +5.1461e-01 -1.6913e+00 -6.9461e+00 +2.5922e+00
7526 +3.921473222e+01 +3.921473222e+01 +5.546147322e+02 +5.546147322e+02 +1.9444e+00 +2.8959e+00 +8.1616e-01 +8.5596e-02 -1.3566e-02 +7.2829e-01 -2.5734e+00 +2.6889e+00 -4.2803e+00 +8.2243e-01 +5.9994e-01 +2.1638e+00 -5.0000e+00 +5.0000e+00 +1.5043e-01 -6.6931e-01 -2.0002e-01 +1.0412e+00 -5.0000e+00 +3.0887e+00
11221 +2.508183355e+01 +2.508183355e+01 +5.404818335e+02 +5.404818335e+02 +1.2045e+00 +5.0000e+00 -4.4506e-03 -9.9929e-01 +1.2758e+00 -4.5122e-02 -3.4290e+00 +1.8201e+00 -3.7628e+00 -1.9989e-02 +2.6272e+00 +1.3006e+00 -1.8031e+00 +4.7530e+00 +2.5332e+00 -1.1690e+00 -3.6218e-01 -2.2849e+00 -5.0000e+00 +4.0926e+00
12732 +1.384647611e+01 +1.384647611e+01 +5.292464761e+02 +5.292464761e+02 -2.4234e-01 +4.6106e+00 +2.5616e-01 -1.6143e+00 +1.9853e+00 -9.1089e-01 -4.2738e+00 +1.5290e+00 -3.1650e+00 -2.3119e+00 +8.5063e-01 +8.7852e-01 -3.1226e+00 +4.4588e+00 +2.4958e+00 +6.2138e-01 +1.2477e+00 -2.6420e+00 -5.2423e+00 +2.0669e+00
13155 +9.512271410e+00 +9.512271410e+00 +5.249122714e+02 +5.249122714e+02 -7.0696e-01 +4.9612e+00 +2.7002e-01 -2.8985e-01 +1.3972e+00 -7.5110e-01 -3.7252e+00 +1.2372e+00 -4.3672e+00 -1.7242e+00 +3.0857e-01 +9.9089e-01 -3.0074e+00 +4.2136e+00 +2.1471e+00 -7.2115e-01 +4.9608e-01 -2.3716e+00 -5.0000e+00 +1.4437e+00
13978 +5.939576975e+00 +5.939576975e+00 +5.213395770e+02 +5.213395770e+02 -5.9605e-01 +4.8065e+00 +1.6759e-01 -1.9356e-01 +8.2090e-01 -8.8388e-01 -2.8597e+00 +1.3926e+00 -3.7473e+00 -1.3266e+00 +1.3966e+00 +1.5935e+00 -3.3733e+00 +3.3689e+00 +1.3028e+00 -1.0511e+00 +1.1899e+00 -1.6532e+00 -5.0000e+00 +1.5532e+00
14155 +3.974064326e+00 +3.974064326e+00 +5.193740643e+02 +5.193740643e+02 -3.5987e-01 +4.8158e+00 +3.0239e-01 -4.4530e-01 +6.9138e-01 -5.8368e-01 -3.0073e+00 +9.5856e-01 -3.3015e+00 -1.1051e+00 +1.6045e+00 +1.4556e+00 -3.7154e+00 +3.9074e+00 +1.8462e+00 -2.9415e-01 +1.6482e+00 -1.5902e+00 -5.0000e+00 +2.1047e+00
14767 +2.448608461e+00 +2.448608461e+00 +5.178486085e+02 +5.178486085e+02 -4.2830e-01 +4.8082e+00 -1.9931e-01 -8.2277e-01 +6.0802e-01 -3.0371e-01 -3.1620e+00 +9.5200e-01 -2.9718e+00 -1.5901e+00 +1.0579e+00 +1.4050e+00 -3.1843e+00 +3.5807e+00 +2.2497e+00 -7.6245e-01 +8.7854e-01 -1.0919e+00 -5.0000e+00 +2.2571e+00
% function evaluation | noise-free fitness - Fopt (9.862300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.138275200e+01 +8.138275200e+01 +1.067612752e+03 +1.067612752e+03 +2.9708e+00 -2.6923e+00 -4.2649e+00 -4.7050e+00 -2.9935e+00 +4.8715e+00 +3.8272e+00 -4.7214e+00 +4.1451e+00 +4.0178e+00 +4.6351e+00 -6.2412e-01 +2.0152e+00 -1.0580e+00 -4.2655e+00 +3.7326e-01 -1.6924e+00 +3.7980e+00 +7.5854e-01 -3.1258e+00
6430 +6.093425827e+01 +6.093425827e+01 +1.047164258e+03 +1.047164258e+03 +5.0000e+00 +2.4408e+00 +5.0000e+00 -9.5593e-01 +2.0679e+00 -1.3613e+00 -1.1610e+00 -3.1523e+00 -1.1816e-02 +9.2319e-02 -1.7934e+00 -3.2090e-01 +1.6667e+00 +5.0000e+00 -5.6346e-01 -1.2279e+00 -4.7269e+00 -3.9090e+00 -1.3793e+00 -2.5849e+00
8802 +3.695435659e+01 +3.695435659e+01 +1.023184357e+03 +1.023184357e+03 +3.0563e+00 +2.8300e+00 +4.0193e+00 -1.2141e+00 +3.2735e+00 -3.4592e+00 -1.7665e-01 -6.3135e+00 -1.2637e+00 -7.6564e-01 -6.4897e-01 +9.7973e-01 +3.9461e+00 +3.2752e+00 +3.7317e-02 +2.5896e-01 -8.8536e-01 -5.1063e+00 +2.1461e-01 -2.7497e+00
10310 +2.356259804e+01 +2.356259804e+01 +1.009792598e+03 +1.009792598e+03 +3.7344e+00 +2.6789e+00 +3.6540e+00 -6.8262e-01 +1.0055e+00 -2.1124e+00 -9.7350e-01 -4.9469e+00 -5.9576e-01 -4.4992e-01 -8.5332e-01 +3.6992e-01 +1.5542e+00 +3.4272e+00 -1.8012e-01 -3.8576e-01 -2.2942e+00 -4.4495e+00 +5.9416e-01 -2.9813e+00
10990 +1.538898332e+01 +1.538898332e+01 +1.001618983e+03 +1.001618983e+03 +1.8342e+00 +1.5662e-01 +4.0301e+00 -2.2330e+00 +2.2661e+00 -3.2790e+00 -1.9251e+00 -5.0000e+00 +4.8181e-01 -2.0613e+00 +1.4746e+00 -1.0793e+00 +2.1539e+00 +3.3428e+00 -2.1402e-01 +1.3634e+00 -3.1496e+00 -4.4438e+00 +6.9477e-01 -5.3196e-01
12629 +9.315803890e+00 +9.315803890e+00 +9.955458039e+02 +9.955458039e+02 +1.2293e+00 +1.1354e+00 +3.3321e+00 -1.0560e+00 +1.7220e+00 -2.6423e+00 -1.7682e+00 -5.0000e+00 +7.6585e-01 -4.2637e+00 +1.4126e+00 -5.4017e-01 +3.1356e+00 +2.7337e+00 +1.3057e+00 +1.5633e+00 -3.2318e+00 -4.4331e+00 +1.2489e+00 -1.6900e+00
13688 +6.250111027e+00 +6.250111027e+00 +9.924801110e+02 +9.924801110e+02 +1.7211e+00 +7.8473e-01 +3.1108e+00 -1.7321e+00 +1.6695e+00 -2.7186e+00 -1.5359e+00 -5.0000e+00 +3.4788e-01 -4.3156e+00 +6.6795e-01 -4.9903e-01 +3.5812e+00 +3.4347e+00 +4.0077e-01 +1.2998e+00 -3.1526e+00 -3.6870e+00 +1.2375e+00 -1.8733e+00
14408 +3.854992455e+00 +3.854992455e+00 +9.900849925e+02 +9.900849925e+02 +1.8054e+00 +6.1488e-01 +3.7200e+00 -1.6761e+00 +1.3945e+00 -3.2647e+00 -1.5016e+00 -4.9989e+00 +3.6663e-01 -4.1539e+00 +5.8355e-01 +5.7758e-01 +4.0300e+00 +4.0814e+00 +1.8153e-01 +1.5507e+00 -2.4296e+00 -3.5374e+00 +1.2032e+00 -1.4484e+00
% function evaluation | noise-free fitness - Fopt (1.240800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.549245346e+01 +8.549245346e+01 +2.095724535e+02 +2.095724535e+02 -4.6456e+00 +1.6507e+00 -2.6446e+00 +1.5343e+00 +3.7546e+00 -3.1744e+00 +1.6378e+00 -1.3507e+00 -2.6285e+00 +4.0905e+00 +4.7816e+00 -4.5173e-01 +2.1855e+00 +4.8881e+00 -2.6235e+00 -2.6139e+00 -1.5882e-01 +3.0926e+00 +1.2248e+00 -4.8840e+00
4123 +6.226536938e+01 +6.226536938e+01 +1.863453694e+02 +1.863453694e+02 -1.0978e+00 +1.3622e+00 +1.2474e+00 +2.8606e+00 +3.2823e-01 -3.4339e+00 +4.6072e+00 -7.7780e-01 +3.8961e-02 +1.5216e-01 +1.8674e+00 +3.2035e+00 -2.5344e+00 -1.9892e+00 -1.5936e+00 -2.5134e+00 -1.9266e+00 -1.4869e+00 +2.5364e+00 +4.2231e+00
9129 +3.461204666e+01 +3.461204666e+01 +1.586920467e+02 +1.586920467e+02 -2.4269e+00 +2.0439e+00 +1.9597e+00 +1.2738e+00 +2.3642e+00 -3.4820e+00 +2.9999e+00 -1.3837e+00 +2.9494e-01 +2.2932e+00 -1.5377e+00 +2.3263e+00 -3.2534e+00 -1.0051e+00 -1.0426e+00 -5.5220e+00 -1.7166e+00 -9.9137e-01 +4.9410e+00 +5.7765e+00
10996 +2.380203268e+01 +2.380203268e+01 +1.478820327e+02 +1.478820327e+02 -2.4775e+00 +1.3520e+00 +1.1088e+00 +2.6294e+00 +2.7666e+00 -1.5839e+00 +2.4974e+00 +1.1895e+00 -9.5553e-01 +2.2792e+00 -1.5758e+00 +3.0904e+00 -1.9438e+00 -6.8282e-01 -7.7183e-01 -4.9877e+00 -1.1118e+00 -3.1979e+00 +3.9173e+00 +5.0000e+00
% function evaluation | noise-free fitness - Fopt (-4.683100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.576600473e+01 +8.576600473e+01 -3.825439953e+02 -3.825439953e+02 +3.3716e+00 +3.2382e+00 +3.1596e+00 +4.9404e+00 +2.0881e+00 -4.0497e+00 +2.1253e+00 -2.5228e+00 -1.5845e-01 -3.0761e+00 +3.0342e+00 -7.6053e-01 -1.9038e+00 -3.8025e+00 +2.8421e+00 -1.6801e+00 +1.2786e+00 -2.6793e+00 -3.6111e+00 +1.6809e+00
3882 +5.767440824e+01 +5.767440824e+01 -4.106355918e+02 -4.106355918e+02 -5.3219e-01 +1.3960e+00 -3.8022e+00 +2.0285e+00 -1.5816e+00 +5.2411e-01 -3.0076e+00 +1.0945e+00 -5.1755e-01 +2.6273e+00 -2.4206e+00 -1.6727e+00 +5.9347e-01 +1.9713e+00 -1.0403e+00 +1.8431e+00 -7.4255e-01 -2.9843e+00 -2.9739e+00 +1.5213e+00
7264 +3.405890774e+01 +3.405890774e+01 -4.342510923e+02 -4.342510923e+02 -3.7593e-01 +1.3699e+00 -4.5297e+00 +2.2430e+00 -8.0995e-01 -1.0233e+00 -3.0584e+00 +2.7572e+00 +9.9420e-03 +3.3165e+00 -4.1976e+00 -9.0897e-01 +1.1451e+00 +2.2192e+00 -1.8098e+00 +2.2055e-01 +3.2013e-01 -2.5500e+00 -1.0724e+00 +2.0115e+00
9926 +2.316273586e+01 +2.316273586e+01 -4.451472641e+02 -4.451472641e+02 +3.9885e-01 +1.8319e+00 -4.9480e+00 +2.2024e+00 -1.3246e+00 +5.6857e-01 -5.0000e+00 +2.2409e+00 +1.0411e+00 +4.3760e+00 -3.5776e+00 -8.8376e-02 +4.6058e+00 +1.7786e+00 -1.7668e+00 -1.7328e+00 +1.9646e+00 -3.6854e+00 -7.4255e-01 +1.0671e+00
11377 +1.572854565e+01 +1.572854565e+01 -4.525814544e+02 -4.525814544e+02 -9.7612e-01 +4.0392e+00 -5.0000e+00 +1.9087e+00 -1.5164e+00 +3.3452e-01 -5.0000e+00 +2.3967e+00 -2.4283e-01 +3.7167e+00 -4.1654e+00 -1.1366e+00 +4.9104e+00 -6.2172e-01 -1.8218e+00 -2.4526e+00 +2.1715e+00 -4.5588e+00 -1.1103e+00 +5.7663e-01
12523 +9.883700590e+00 +9.883700590e+00 -4.584262994e+02 -4.584262994e+02 -1.1494e+00 +4.3225e+00 -4.9952e+00 +1.5194e+00 -2.5293e+00 -2.4062e-01 -5.0000e+00 +2.4121e+00 -2.0057e-01 +3.5933e+00 -5.0000e+00 -4.9195e-01 +4.2141e+00 +3.3488e-01 -2.0371e+00 -1.6008e+00 +2.3856e+00 -3.9236e+00 -4.4563e-01 +1.6351e+00
% function evaluation | noise-free fitness - Fopt (-6.062000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.349318972e+01 +8.349318972e+01 +2.287318972e+01 +2.287318972e+01 -3.0012e+00 -1.3626e+00 +8.7238e-02 +3.0770e+00 +2.0856e+00 +2.8730e+00 -1.3244e+00 +1.1424e-01 +3.0431e+00 +8.5843e-01 -2.7794e-01 -1.2881e+00 +3.6737e+00 -3.8453e+00 +1.0978e+00 +2.6183e+00 +4.2695e+00 -5.3325e-01 -4.1429e+00 +3.5412e+00
542 +5.442401493e+01 +5.442401493e+01 -6.195985071e+00 -6.195985071e+00 +4.5404e+00 +5.3977e+00 -3.2738e+00 +1.8098e+00 -6.5141e+00 -1.0552e+00 -3.1461e+00 +1.6520e+00 -1.8721e+00 -9.3127e-01 +4.0118e+00 +1.8533e+00 -2.0487e+00 -3.2214e-01 -3.6629e+00 +2.7695e-01 -2.8048e+00 -1.1776e+00 +2.0096e+00 +5.8359e+00
2471 +2.921631384e+01 +2.921631384e+01 -3.140368616e+01 -3.140368616e+01 +3.3983e+00 +3.1120e+00 -7.2412e-01 +3.0043e+00 -4.1795e+00 -3.7684e+00 -2.6422e+00 +2.7792e+00 -4.0986e+00 -5.9817e-01 +2.3924e+00 +3.0717e+00 +2.1810e-01 +2.3741e-01 -2.0365e+00 +1.5194e-01 -1.2139e+00 -4.5993e+00 +1.8878e+00 +5.5653e+00
5054 +2.506148441e+01 +2.506148441e+01 -3.555851559e+01 -3.555851559e+01 +1.1553e+00 +5.0000e+00 -4.5856e-01 +1.5040e+00 -5.0000e+00 -2.6470e+00 -3.7763e+00 +1.4735e+00 -4.1669e+00 -1.6615e+00 +3.4141e+00 -1.5807e-01 -3.1419e+00 +9.1122e-02 -2.6442e+00 +2.3428e+00 -1.7651e+00 -2.4858e+00 +4.6375e-02 +5.0000e+00
5687 +1.321900428e+01 +1.321900428e+01 -4.740099572e+01 -4.740099572e+01 +8.1966e-01 +5.0000e+00 -4.5204e-01 +3.2788e+00 -4.8420e+00 -2.3848e+00 -3.0541e+00 +1.4131e+00 -3.6645e+00 +9.2610e-02 +2.9978e+00 +9.6346e-01 -2.9631e+00 -3.3381e-03 -2.7369e+00 +1.9531e+00 -1.2164e+00 -2.3586e+00 +1.8510e+00 +4.7591e+00
6793 +8.651420342e+00 +8.651420342e+00 -5.196857966e+01 -5.196857966e+01 +2.5588e+00 +5.0000e+00 -4.3676e-01 +3.1213e+00 -4.8542e+00 -3.0642e+00 -3.1295e+00 +1.5462e+00 -3.0339e+00 -4.6473e-01 +2.3715e+00 +2.9228e+00 -2.9068e+00 +4.5652e-01 -4.2327e+00 +1.6314e+00 -3.8025e-01 -2.8704e+00 +1.6872e+00 +4.0133e+00
8163 +5.206552648e+00 +5.206552648e+00 -5.541344735e+01 -5.541344735e+01 +2.6380e+00 +3.2610e+00 -2.1828e+00 +1.4954e+00 -5.0000e+00 -2.7478e+00 -2.5765e+00 +5.8725e-01 -3.2827e+00 -1.6848e+00 +2.4874e+00 +3.0899e+00 -2.7731e+00 +5.0933e-01 -5.0000e+00 +2.1330e+00 -1.0414e+00 -3.5407e+00 +8.2868e-01 +4.1079e+00
