% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.820225367e+02 +2.820225367e+02 +3.615025367e+02 +3.615025367e+02 +9.0673e-01 +3.3548e+00 -3.1761e+00 +2.1041e+00 +2.7041e+00 +2.5948e+00 +2.1109e-01 +2.9821e+00 -7.5665e-01 -8.7816e-02 +2.5868e+00 -2.3561e+00 -3.8121e+00 -3.7318e+00 +7.6002e-02 +2.1346e+00 -1.1606e+00 -2.3350e-01 -3.9534e+00 -4.7940e+00
2 +1.583434687e+02 +1.583434687e+02 +2.378234687e+02 +2.378234687e+02 +2.3483e+00 -2.4933e-01 +2.8229e+00 +4.7231e+00 +2.5880e+00 -2.9292e+00 -1.9348e+00 -1.4767e+00 -5.9947e-01 +1.0989e+00 -2.4485e+00 -5.9664e-02 +2.5130e+00 -2.9209e+00 +2.4409e+00 +2.4065e+00 +3.3873e+00 +2.0077e+00 +2.9409e+00 -5.1366e-01
62 +6.837912234e+01 +6.837912234e+01 +1.478591223e+02 +1.478591223e+02 +1.8967e-01 +5.0000e+00 -8.5129e-01 +3.3608e+00 -3.8180e+00 +1.4635e+00 -2.0653e+00 -9.0138e-01 -8.4870e-02 -2.8796e+00 -2.6701e+00 +3.2033e+00 +2.2433e+00 -2.4644e+00 +3.6509e+00 +2.1512e+00 +1.8297e+00 -3.4315e+00 +3.0352e+00 -6.1032e-01
125 +3.574338225e+01 +3.574338225e+01 +1.152233823e+02 +1.152233823e+02 +1.8357e+00 +9.9229e-01 -7.2114e-01 +5.0141e-02 -1.3769e+00 +5.1025e-01 +0.0000e+00 +0.0000e+00 -7.0576e-01 -3.5410e+00 -2.0229e+00 +3.7129e+00 +1.7018e+00 -2.9459e+00 +3.6755e+00 +1.8024e+00 +1.6723e+00 -3.9095e+00 +3.0131e+00 -2.5181e-01
575 +2.485944575e+01 +2.485944575e+01 +1.043394458e+02 +1.043394458e+02 +1.7474e+00 +4.3147e-01 -9.5466e-01 +8.2444e-01 -3.3788e+00 +2.3798e-01 -1.9017e+00 +8.0609e-01 -6.0277e-02 -3.4019e+00 -2.4319e+00 +5.2544e-01 +1.0567e+00 -1.5591e+00 +3.1401e+00 +9.6771e-01 +8.4098e-01 -4.3327e+00 +2.5714e+00 +6.7857e-01
655 +1.459263206e+01 +1.459263206e+01 +9.407263206e+01 +9.407263206e+01 +8.3944e-01 -1.4525e+00 -2.0921e-01 +5.9117e-01 -2.7294e+00 +7.0705e-01 -3.6247e-01 +1.0336e+00 -4.4648e-01 -3.7823e+00 -3.0076e+00 +1.8935e+00 +3.5126e+00 +3.7874e-01 +2.7179e+00 +2.8473e+00 +9.0928e-01 -4.3570e+00 +2.1988e+00 +1.8169e+00
752 +9.995419169e+00 +9.995419169e+00 +8.947541917e+01 +8.947541917e+01 +8.3540e-01 -1.1543e+00 +7.2759e-02 +1.1662e+00 -1.8761e+00 +4.8476e-01 -3.7442e-01 +1.0434e+00 -6.1985e-01 -3.7105e+00 -2.9656e+00 +2.0481e+00 +2.7500e+00 +8.4411e-02 +3.5204e+00 +2.2824e+00 +7.7727e-01 -3.7283e+00 +2.1757e+00 +2.0802e+00
1092 +5.126650736e+00 +5.126650736e+00 +8.460665074e+01 +8.460665074e+01 +6.7330e-01 -7.6000e-01 -5.7507e-01 +2.4250e+00 -3.2044e+00 +8.4041e-01 -3.3783e-01 +7.6865e-02 -5.1938e-01 -3.4186e+00 -3.3258e+00 +1.9208e+00 +3.5279e-01 +1.3372e-02 +3.2397e+00 +3.7108e+00 +3.0163e-01 -3.8861e+00 +2.2651e+00 +2.2597e+00
1213 +3.647765015e+00 +3.647765015e+00 +8.312776502e+01 +8.312776502e+01 +6.8103e-01 -5.9781e-01 -1.6591e+00 +1.9400e+00 -3.0831e+00 +6.1168e-01 -2.0033e-01 -1.6767e-01 -5.2999e-01 -3.4368e+00 -4.0058e+00 +2.0142e+00 +1.3014e+00 -7.2946e-01 +3.4882e+00 +2.9300e+00 +6.0103e-02 -3.8140e+00 +2.2694e+00 +1.5950e+00
1293 +2.312502665e+00 +2.312502665e+00 +8.179250266e+01 +8.179250266e+01 +2.2817e-01 -9.4724e-01 -1.1763e+00 +1.8348e+00 -2.9071e+00 +4.2774e-01 +6.1044e-02 -1.4410e-01 -5.5422e-01 -3.4546e+00 -3.4940e+00 +1.9741e+00 +1.4345e+00 -2.9571e-01 +3.5360e+00 +2.8424e+00 -3.8488e-03 -3.4539e+00 +2.2623e+00 +1.2980e+00
1697 +1.467949467e+00 +1.467949467e+00 +8.094794947e+01 +8.094794947e+01 +7.7304e-01 -7.7334e-01 -7.0716e-01 +1.8168e+00 -2.7126e+00 +6.2803e-02 -2.1695e-01 +2.5870e-01 -1.9514e+00 -3.3864e+00 -3.6555e+00 +1.7940e+00 +1.1125e+00 +4.6275e-01 +3.6089e+00 +3.4040e+00 -8.3191e-02 -3.8754e+00 +2.2476e+00 +1.3501e+00
1921 +9.612120873e-01 +9.612120873e-01 +8.044121209e+01 +8.044121209e+01 +4.4051e-01 -1.0787e+00 -9.0255e-01 +2.0325e+00 -2.9743e+00 +3.2552e-01 -3.8438e-01 +3.9238e-01 -1.7005e+00 -3.2927e+00 -3.5465e+00 +1.8353e+00 +9.0064e-01 -1.3148e-01 +3.7762e+00 +2.3814e+00 -1.4338e-01 -4.1277e+00 +2.1317e+00 +1.4921e+00
2561 +6.216404830e-01 +6.216404830e-01 +8.010164048e+01 +8.010164048e+01 +2.4214e-01 -1.0483e+00 -9.5385e-01 +1.8271e+00 -2.9293e+00 +3.4337e-01 -1.7893e-01 +4.3477e-01 -1.2842e+00 -3.0363e+00 -3.6299e+00 +1.7889e+00 +1.1145e+00 -2.0776e-02 +3.7564e+00 +2.7757e+00 -2.4026e-01 -3.9790e+00 +2.0746e+00 +1.4720e+00
2916 +3.968382022e-01 +3.968382022e-01 +7.987683820e+01 +7.987683820e+01 +1.9555e-01 -1.1444e+00 -9.5200e-01 +1.7231e+00 -2.8627e+00 +2.8219e-01 -2.7009e-02 +1.7903e-01 -1.4191e+00 -3.1171e+00 -3.7052e+00 +1.8654e+00 +1.2028e+00 -8.4656e-03 +3.6627e+00 +2.9604e+00 +2.7854e-02 -3.8791e+00 +2.0695e+00 +1.3561e+00
3307 +2.257667412e-01 +2.257667412e-01 +7.970576674e+01 +7.970576674e+01 +2.2895e-01 -1.1045e+00 -7.2652e-01 +1.8885e+00 -2.7197e+00 +4.2656e-01 -3.0671e-02 +1.4772e-01 -1.7753e+00 -2.9947e+00 -3.9158e+00 +1.9421e+00 +1.0793e+00 -2.7846e-02 +3.7764e+00 +2.7432e+00 -1.3741e-01 -3.9760e+00 +2.0037e+00 +1.3890e+00
3817 +1.386693725e-01 +1.386693725e-01 +7.961866937e+01 +7.961866937e+01 +2.6647e-01 -1.0814e+00 -7.6148e-01 +1.9552e+00 -2.8031e+00 +3.1192e-01 -1.6477e-02 +1.5085e-01 -1.6441e+00 -3.0290e+00 -3.9140e+00 +1.9965e+00 +1.0474e+00 +1.7851e-03 +3.6973e+00 +2.7021e+00 -5.2740e-02 -3.8193e+00 +2.3123e+00 +1.4573e+00
3987 +7.854044348e-02 +7.854044348e-02 +7.955854044e+01 +7.955854044e+01 +2.7918e-01 -1.0852e+00 -7.2675e-01 +1.8866e+00 -2.6939e+00 +4.7314e-01 -1.3344e-01 +1.7251e-01 -1.6905e+00 -3.0108e+00 -3.9037e+00 +1.9568e+00 +1.0547e+00 -2.5150e-03 +3.6966e+00 +2.8515e+00 -5.9215e-02 -4.0257e+00 +2.2053e+00 +1.4219e+00
4326 +6.034076439e-02 +6.034076439e-02 +7.954034076e+01 +7.954034076e+01 +2.7646e-01 -1.0793e+00 -7.4130e-01 +1.9206e+00 -2.7080e+00 +4.5948e-01 -1.8556e-01 +1.5142e-01 -1.7483e+00 -3.0631e+00 -3.9108e+00 +1.9965e+00 +1.0531e+00 +4.5196e-03 +3.6839e+00 +2.8668e+00 -1.3533e-01 -3.8226e+00 +2.2939e+00 +1.4044e+00
4655 +3.979702301e-02 +3.979702301e-02 +7.951979702e+01 +7.951979702e+01 +2.7365e-01 -1.0836e+00 -7.4422e-01 +1.9499e+00 -2.6704e+00 +4.0886e-01 -1.0344e-01 +1.0566e-01 -1.7290e+00 -3.0042e+00 -3.8517e+00 +1.9899e+00 +1.0480e+00 -1.2436e-02 +3.6841e+00 +2.8659e+00 -1.1950e-01 -3.8913e+00 +2.4394e+00 +1.4126e+00
5560 +2.251408427e-02 +2.251408427e-02 +7.950251408e+01 +7.950251408e+01 +2.7561e-01 -1.0902e+00 -6.9563e-01 +1.9731e+00 -2.6549e+00 +4.2137e-01 -7.1237e-02 +1.2895e-01 -1.6247e+00 -3.0572e+00 -3.8610e+00 +1.9841e+00 +1.0817e+00 -4.3895e-02 +3.6846e+00 +2.8759e+00 -8.0638e-02 -3.9022e+00 +2.3223e+00 +1.3986e+00
6197 +1.523537497e-02 +1.523537497e-02 +7.949523537e+01 +7.949523537e+01 +2.6245e-01 -1.0902e+00 -6.9778e-01 +1.9549e+00 -2.6876e+00 +4.2298e-01 -8.2330e-02 +1.2452e-01 -1.6172e+00 -3.0620e+00 -3.8415e+00 +2.0476e+00 +1.0986e+00 -6.5573e-02 +3.6796e+00 +2.8830e+00 -8.6181e-02 -3.9292e+00 +2.3819e+00 +1.4014e+00
6528 +9.745796149e-03 +9.745796149e-03 +7.948974580e+01 +7.948974580e+01 +2.4945e-01 -1.1088e+00 -6.9610e-01 +1.9474e+00 -2.6841e+00 +4.3453e-01 -1.4965e-01 +1.3038e-01 -1.6235e+00 -3.0401e+00 -3.8463e+00 +2.0449e+00 +1.1041e+00 -7.1374e-02 +3.6761e+00 +2.9091e+00 -9.4086e-02 -3.9367e+00 +2.3520e+00 +1.3942e+00
6775 +6.177685204e-03 +6.177685204e-03 +7.948617769e+01 +7.948617769e+01 +2.4155e-01 -1.1331e+00 -6.9771e-01 +1.9025e+00 -2.6802e+00 +4.5597e-01 -1.0442e-01 +1.2643e-01 -1.6319e+00 -3.0497e+00 -3.8536e+00 +2.0002e+00 +1.0698e+00 -9.2907e-02 +3.6449e+00 +2.9084e+00 -8.1526e-02 -3.9459e+00 +2.3549e+00 +1.3883e+00
8045 +3.810239245e-03 +3.810239245e-03 +7.948381024e+01 +7.948381024e+01 +2.3371e-01 -1.1571e+00 -7.1884e-01 +1.9140e+00 -2.6624e+00 +4.2732e-01 -1.2481e-01 +1.2498e-01 -1.6520e+00 -3.0271e+00 -3.8612e+00 +2.0221e+00 +1.0702e+00 -8.4357e-02 +3.6555e+00 +2.9140e+00 -1.0477e-01 -3.9480e+00 +2.3778e+00 +1.3787e+00
8812 +2.241182340e-03 +2.241182340e-03 +7.948224118e+01 +7.948224118e+01 +2.3752e-01 -1.1827e+00 -7.2104e-01 +1.9440e+00 -2.6888e+00 +4.5087e-01 -1.1954e-01 +1.2789e-01 -1.6535e+00 -3.0481e+00 -3.8637e+00 +2.0127e+00 +1.0825e+00 -9.2841e-02 +3.6391e+00 +2.9129e+00 -1.1647e-01 -3.9235e+00 +2.3721e+00 +1.3652e+00
8996 +1.481423369e-03 +1.481423369e-03 +7.948148142e+01 +7.948148142e+01 +2.5933e-01 -1.1725e+00 -7.2984e-01 +1.9396e+00 -2.6831e+00 +4.4560e-01 -1.1241e-01 +1.2580e-01 -1.6521e+00 -3.0526e+00 -3.8668e+00 +2.0122e+00 +1.0817e+00 -9.2440e-02 +3.6560e+00 +2.9080e+00 -1.2183e-01 -3.9217e+00 +2.3729e+00 +1.3447e+00
9308 +9.964990582e-04 +9.964990582e-04 +7.948099650e+01 +7.948099650e+01 +2.5041e-01 -1.1596e+00 -7.3768e-01 +1.9386e+00 -2.6821e+00 +4.4164e-01 -1.1799e-01 +1.2529e-01 -1.6528e+00 -3.0497e+00 -3.8656e+00 +2.0182e+00 +1.0834e+00 -9.5432e-02 +3.6500e+00 +2.9067e+00 -1.1978e-01 -3.9343e+00 +2.3674e+00 +1.3524e+00
10230 +5.407295923e-04 +5.407295923e-04 +7.948054073e+01 +7.948054073e+01 +2.5040e-01 -1.1592e+00 -7.2661e-01 +1.9294e+00 -2.6822e+00 +4.3265e-01 -1.1649e-01 +1.2528e-01 -1.6538e+00 -3.0500e+00 -3.8522e+00 +2.0197e+00 +1.0835e+00 -8.8835e-02 +3.6530e+00 +2.9057e+00 -1.1599e-01 -3.9280e+00 +2.3658e+00 +1.3545e+00
11001 +3.686694551e-04 +3.686694551e-04 +7.948036867e+01 +7.948036867e+01 +2.5017e-01 -1.1579e+00 -7.2780e-01 +1.9196e+00 -2.6812e+00 +4.3866e-01 -1.1680e-01 +1.2243e-01 -1.6474e+00 -3.0523e+00 -3.8553e+00 +2.0181e+00 +1.0840e+00 -8.3787e-02 +3.6535e+00 +2.9061e+00 -1.1607e-01 -3.9248e+00 +2.3633e+00 +1.3519e+00
11830 +2.454890432e-04 +2.454890432e-04 +7.948024549e+01 +7.948024549e+01 +2.4917e-01 -1.1557e+00 -7.2374e-01 +1.9215e+00 -2.6767e+00 +4.3742e-01 -1.1643e-01 +1.2112e-01 -1.6425e+00 -3.0526e+00 -3.8563e+00 +2.0155e+00 +1.0841e+00 -8.5660e-02 +3.6506e+00 +2.9075e+00 -1.1799e-01 -3.9245e+00 +2.3643e+00 +1.3500e+00
12377 +1.212162793e-04 +1.212162793e-04 +7.948012122e+01 +7.948012122e+01 +2.4967e-01 -1.1537e+00 -7.2425e-01 +1.9252e+00 -2.6790e+00 +4.4321e-01 -1.1679e-01 +1.2107e-01 -1.6387e+00 -3.0516e+00 -3.8547e+00 +2.0171e+00 +1.0847e+00 -8.6420e-02 +3.6499e+00 +2.9076e+00 -1.1821e-01 -3.9298e+00 +2.3664e+00 +1.3570e+00
12493 +9.692663463e-05 +9.692663463e-05 +7.948009693e+01 +7.948009693e+01 +2.4922e-01 -1.1552e+00 -7.2373e-01 +1.9283e+00 -2.6784e+00 +4.3993e-01 -1.1677e-01 +1.2090e-01 -1.6338e+00 -3.0511e+00 -3.8558e+00 +2.0134e+00 +1.0845e+00 -8.6662e-02 +3.6509e+00 +2.9077e+00 -1.2015e-01 -3.9292e+00 +2.3639e+00 +1.3573e+00
12847 +5.374952816e-05 +5.374952816e-05 +7.948005375e+01 +7.948005375e+01 +2.5060e-01 -1.1532e+00 -7.2651e-01 +1.9278e+00 -2.6828e+00 +4.4127e-01 -1.1594e-01 +1.2084e-01 -1.6377e+00 -3.0512e+00 -3.8538e+00 +2.0139e+00 +1.0849e+00 -8.6123e-02 +3.6485e+00 +2.9078e+00 -1.2576e-01 -3.9296e+00 +2.3642e+00 +1.3570e+00
13928 +3.435056830e-05 +3.435056830e-05 +7.948003435e+01 +7.948003435e+01 +2.5154e-01 -1.1546e+00 -7.2644e-01 +1.9294e+00 -2.6806e+00 +4.4002e-01 -1.1564e-01 +1.2068e-01 -1.6364e+00 -3.0504e+00 -3.8536e+00 +2.0149e+00 +1.0851e+00 -8.6604e-02 +3.6482e+00 +2.9074e+00 -1.2540e-01 -3.9278e+00 +2.3625e+00 +1.3600e+00
14167 +2.413945423e-05 +2.413945423e-05 +7.948002414e+01 +7.948002414e+01 +2.5215e-01 -1.1545e+00 -7.2510e-01 +1.9276e+00 -2.6812e+00 +4.3902e-01 -1.1594e-01 +1.2058e-01 -1.6380e+00 -3.0513e+00 -3.8548e+00 +2.0147e+00 +1.0847e+00 -8.5501e-02 +3.6484e+00 +2.9094e+00 -1.2661e-01 -3.9287e+00 +2.3638e+00 +1.3580e+00
14945 +1.567164310e-05 +1.567164310e-05 +7.948001567e+01 +7.948001567e+01 +2.5205e-01 -1.1545e+00 -7.2463e-01 +1.9273e+00 -2.6797e+00 +4.3951e-01 -1.1633e-01 +1.2051e-01 -1.6378e+00 -3.0518e+00 -3.8541e+00 +2.0164e+00 +1.0848e+00 -8.6076e-02 +3.6477e+00 +2.9092e+00 -1.2519e-01 -3.9267e+00 +2.3628e+00 +1.3595e+00
15281 +9.816395234e-06 +9.816395234e-06 +7.948000982e+01 +7.948000982e+01 +2.5259e-01 -1.1555e+00 -7.2436e-01 +1.9252e+00 -2.6810e+00 +4.3891e-01 -1.1674e-01 +1.2053e-01 -1.6374e+00 -3.0515e+00 -3.8536e+00 +2.0158e+00 +1.0850e+00 -8.7042e-02 +3.6473e+00 +2.9103e+00 -1.2534e-01 -3.9279e+00 +2.3622e+00 +1.3594e+00
15441 +6.237131160e-06 +6.237131160e-06 +7.948000624e+01 +7.948000624e+01 +2.5270e-01 -1.1564e+00 -7.2436e-01 +1.9256e+00 -2.6806e+00 +4.3880e-01 -1.1590e-01 +1.2049e-01 -1.6375e+00 -3.0514e+00 -3.8543e+00 +2.0163e+00 +1.0849e+00 -8.6697e-02 +3.6478e+00 +2.9083e+00 -1.2501e-01 -3.9277e+00 +2.3622e+00 +1.3590e+00
15986 +3.351629928e-06 +3.351629928e-06 +7.948000335e+01 +7.948000335e+01 +2.5278e-01 -1.1571e+00 -7.2452e-01 +1.9270e+00 -2.6805e+00 +4.3979e-01 -1.1709e-01 +1.2059e-01 -1.6370e+00 -3.0514e+00 -3.8538e+00 +2.0160e+00 +1.0858e+00 -8.6518e-02 +3.6477e+00 +2.9080e+00 -1.2483e-01 -3.9277e+00 +2.3623e+00 +1.3586e+00
16146 +2.250840737e-06 +2.250840737e-06 +7.948000225e+01 +7.948000225e+01 +2.5284e-01 -1.1567e+00 -7.2415e-01 +1.9260e+00 -2.6805e+00 +4.3957e-01 -1.1720e-01 +1.2017e-01 -1.6376e+00 -3.0512e+00 -3.8537e+00 +2.0161e+00 +1.0860e+00 -8.6375e-02 +3.6477e+00 +2.9091e+00 -1.2471e-01 -3.9272e+00 +2.3622e+00 +1.3590e+00
16950 +1.443573765e-06 +1.443573765e-06 +7.948000144e+01 +7.948000144e+01 +2.5290e-01 -1.1569e+00 -7.2406e-01 +1.9267e+00 -2.6804e+00 +4.3950e-01 -1.1690e-01 +1.1987e-01 -1.6375e+00 -3.0513e+00 -3.8537e+00 +2.0158e+00 +1.0865e+00 -8.6534e-02 +3.6477e+00 +2.9086e+00 -1.2471e-01 -3.9277e+00 +2.3625e+00 +1.3591e+00
18041 +7.893776797e-07 +7.893776797e-07 +7.948000079e+01 +7.948000079e+01 +2.5290e-01 -1.1573e+00 -7.2409e-01 +1.9264e+00 -2.6805e+00 +4.3923e-01 -1.1692e-01 +1.1995e-01 -1.6377e+00 -3.0515e+00 -3.8537e+00 +2.0163e+00 +1.0862e+00 -8.6421e-02 +3.6472e+00 +2.9091e+00 -1.2489e-01 -3.9280e+00 +2.3621e+00 +1.3585e+00
18916 +5.233082021e-07 +5.233082021e-07 +7.948000052e+01 +7.948000052e+01 +2.5280e-01 -1.1568e+00 -7.2424e-01 +1.9266e+00 -2.6805e+00 +4.3929e-01 -1.1693e-01 +1.1993e-01 -1.6379e+00 -3.0511e+00 -3.8538e+00 +2.0159e+00 +1.0862e+00 -8.6355e-02 +3.6472e+00 +2.9088e+00 -1.2493e-01 -3.9280e+00 +2.3625e+00 +1.3581e+00
19614 +3.481563056e-07 +3.481563056e-07 +7.948000035e+01 +7.948000035e+01 +2.5267e-01 -1.1566e+00 -7.2391e-01 +1.9266e+00 -2.6805e+00 +4.3936e-01 -1.1693e-01 +1.2008e-01 -1.6376e+00 -3.0512e+00 -3.8538e+00 +2.0160e+00 +1.0866e+00 -8.6290e-02 +3.6472e+00 +2.9087e+00 -1.2491e-01 -3.9281e+00 +2.3624e+00 +1.3585e+00
19926 +2.418456688e-07 +2.418456688e-07 +7.948000024e+01 +7.948000024e+01 +2.5267e-01 -1.1567e+00 -7.2397e-01 +1.9266e+00 -2.6808e+00 +4.3930e-01 -1.1685e-01 +1.2007e-01 -1.6377e+00 -3.0513e+00 -3.8538e+00 +2.0162e+00 +1.0864e+00 -8.6302e-02 +3.6471e+00 +2.9088e+00 -1.2486e-01 -3.9281e+00 +2.3624e+00 +1.3584e+00
20265 +1.460121553e-07 +1.460121553e-07 +7.948000015e+01 +7.948000015e+01 +2.5273e-01 -1.1568e+00 -7.2399e-01 +1.9265e+00 -2.6807e+00 +4.3927e-01 -1.1671e-01 +1.2005e-01 -1.6377e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6448e-02 +3.6471e+00 +2.9088e+00 -1.2495e-01 -3.9280e+00 +2.3623e+00 +1.3583e+00
21107 +9.143747093e-08 +9.143747093e-08 +7.948000009e+01 +7.948000009e+01 +2.5277e-01 -1.1568e+00 -7.2397e-01 +1.9265e+00 -2.6807e+00 +4.3926e-01 -1.1670e-01 +1.2001e-01 -1.6377e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6412e-02 +3.6471e+00 +2.9088e+00 -1.2491e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
21707 +6.099868699e-08 +6.099868699e-08 +7.948000006e+01 +7.948000006e+01 +2.5283e-01 -1.1568e+00 -7.2401e-01 +1.9264e+00 -2.6807e+00 +4.3925e-01 -1.1671e-01 +1.2000e-01 -1.6376e+00 -3.0513e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6394e-02 +3.6472e+00 +2.9088e+00 -1.2491e-01 -3.9281e+00 +2.3624e+00 +1.3584e+00
22209 +3.755626210e-08 +3.755626210e-08 +7.948000004e+01 +7.948000004e+01 +2.5281e-01 -1.1568e+00 -7.2405e-01 +1.9264e+00 -2.6809e+00 +4.3926e-01 -1.1671e-01 +1.1998e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6379e-02 +3.6472e+00 +2.9088e+00 -1.2488e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
22543 +2.500648577e-08 +2.500648577e-08 +7.948000003e+01 +7.948000003e+01 +2.5279e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00 +4.3922e-01 -1.1673e-01 +1.1996e-01 -1.6376e+00 -3.0512e+00 -3.8536e+00 +2.0160e+00 +1.0865e+00 -8.6386e-02 +3.6473e+00 +2.9088e+00 -1.2487e-01 -3.9280e+00 +2.3624e+00 +1.3584e+00
