% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2511 +2.461850777e+00 +2.461850777e+00 +8.194185078e+01 +8.194185078e+01 +6.2676e-01 -1.1220e+00 -7.9600e-01 +2.1348e+00 -2.2117e+00 +3.3718e-01 +6.2083e-01 +1.5258e-01 -2.1002e+00 -3.2005e+00 -3.1092e+00 +2.2576e+00 +1.0349e+00 -1.3872e-01 +3.8741e+00 +3.3182e+00 -4.0447e-02 -3.7624e+00 +2.9517e+00 +1.1547e+00
2564 +1.303470106e+00 +1.303470106e+00 +8.078347011e+01 +8.078347011e+01 +6.7664e-01 -9.5100e-01 -6.7444e-01 +2.1917e+00 -2.6628e+00 +3.4903e-01 +3.1600e-01 +3.9183e-02 -1.7303e+00 -3.4568e+00 -3.8050e+00 +2.2538e+00 +9.6457e-01 -4.7265e-02 +3.8640e+00 +3.1990e+00 +7.9438e-02 -3.6263e+00 +2.7737e+00 +1.7117e+00
3154 +9.379753361e-01 +9.379753361e-01 +8.041797534e+01 +8.041797534e+01 +7.1804e-01 -1.0227e+00 -5.5956e-01 +2.0956e+00 -2.7440e+00 +8.5884e-02 +3.6459e-01 +2.1517e-01 -1.5255e+00 -2.9694e+00 -3.8263e+00 +2.1174e+00 +9.2238e-01 +8.5763e-02 +3.7731e+00 +2.9098e+00 +3.1717e-02 -3.8207e+00 +2.6208e+00 +1.6282e+00
3707 +5.589063655e-01 +5.589063655e-01 +8.003890637e+01 +8.003890637e+01 +5.6702e-01 -1.1929e+00 -5.2822e-01 +1.8017e+00 -2.6454e+00 +4.9990e-01 +1.9984e-01 +9.5809e-02 -1.7233e+00 -3.0891e+00 -3.7900e+00 +1.9208e+00 +9.4621e-01 +1.3452e-01 +3.7937e+00 +3.0389e+00 +6.3697e-02 -3.7793e+00 +2.5692e+00 +1.6231e+00
4333 +3.628189961e-01 +3.628189961e-01 +7.984281900e+01 +7.984281900e+01 +4.2224e-01 -1.1251e+00 -8.7702e-01 +1.8220e+00 -2.6330e+00 +3.2730e-01 -1.7993e-01 -6.5431e-02 -1.6727e+00 -2.9922e+00 -3.8314e+00 +1.9206e+00 +9.5865e-01 -2.0041e-01 +3.8202e+00 +2.8478e+00 -3.8233e-02 -3.6956e+00 +2.6048e+00 +1.5776e+00
4994 +2.269410950e-01 +2.269410950e-01 +7.970694110e+01 +7.970694110e+01 +4.3267e-01 -1.3167e+00 -7.4307e-01 +1.8113e+00 -2.7866e+00 +4.3502e-01 -2.4930e-02 +9.9762e-02 -1.5635e+00 -2.9957e+00 -3.7620e+00 +1.9166e+00 +9.6588e-01 +5.4864e-02 +3.7209e+00 +2.8201e+00 -1.3559e-01 -3.8400e+00 +2.5821e+00 +1.2908e+00
5440 +1.576665467e-01 +1.576665467e-01 +7.963766655e+01 +7.963766655e+01 +4.4642e-01 -1.1733e+00 -7.2275e-01 +1.8067e+00 -2.7142e+00 +3.5821e-01 -1.3638e-01 +3.4495e-02 -1.6101e+00 -2.9912e+00 -3.7295e+00 +1.9974e+00 +9.2220e-01 -9.4457e-02 +3.6086e+00 +2.8714e+00 -1.3955e-01 -3.8840e+00 +2.5553e+00 +1.3877e+00
6071 +9.645239217e-02 +9.645239217e-02 +7.957645239e+01 +7.957645239e+01 +3.3006e-01 -1.2623e+00 -7.1358e-01 +1.7982e+00 -2.6105e+00 +4.6062e-01 -1.5841e-01 +6.6541e-02 -1.6430e+00 -2.9896e+00 -3.9343e+00 +2.1162e+00 +9.4212e-01 -7.0566e-02 +3.6369e+00 +2.8576e+00 -7.8185e-02 -3.9990e+00 +2.3577e+00 +1.3960e+00
6336 +6.266071236e-02 +6.266071236e-02 +7.954266071e+01 +7.954266071e+01 +2.9451e-01 -1.2075e+00 -7.0006e-01 +1.7988e+00 -2.6144e+00 +4.4220e-01 -1.7979e-01 +1.4198e-01 -1.6279e+00 -2.9879e+00 -3.8393e+00 +2.1021e+00 +9.7045e-01 -8.7585e-02 +3.5968e+00 +2.8669e+00 -1.1861e-01 -3.9811e+00 +2.3602e+00 +1.3759e+00
7002 +3.684525284e-02 +3.684525284e-02 +7.951684525e+01 +7.951684525e+01 +2.2528e-01 -1.1418e+00 -7.1002e-01 +1.7933e+00 -2.6707e+00 +4.2056e-01 -1.7269e-01 +1.7246e-01 -1.6359e+00 -2.9878e+00 -3.8514e+00 +2.0731e+00 +1.0886e+00 -1.2970e-01 +3.6335e+00 +2.8733e+00 -1.3143e-01 -3.9390e+00 +2.3451e+00 +1.3348e+00
7376 +2.403444151e-02 +2.403444151e-02 +7.950403444e+01 +7.950403444e+01 +2.4814e-01 -1.1401e+00 -6.9327e-01 +1.9071e+00 -2.6794e+00 +4.5688e-01 -1.3644e-01 +1.3109e-01 -1.6289e+00 -2.9966e+00 -3.8903e+00 +2.0657e+00 +1.0465e+00 -1.1560e-01 +3.6199e+00 +2.8783e+00 -1.3079e-01 -3.9163e+00 +2.4628e+00 +1.3398e+00
7728 +1.252874350e-02 +1.252874350e-02 +7.949252874e+01 +7.949252874e+01 +2.5345e-01 -1.1483e+00 -7.0221e-01 +1.9394e+00 -2.6643e+00 +4.3590e-01 -1.4624e-01 +1.4871e-01 -1.6257e+00 -3.0124e+00 -3.8747e+00 +2.0646e+00 +1.0294e+00 -1.0927e-01 +3.6644e+00 +2.8885e+00 -1.2675e-01 -3.9107e+00 +2.3843e+00 +1.3478e+00
8074 +9.762132536e-03 +9.762132536e-03 +7.948976213e+01 +7.948976213e+01 +2.6664e-01 -1.1382e+00 -7.1947e-01 +1.8954e+00 -2.6848e+00 +4.2845e-01 -1.4759e-01 +1.3585e-01 -1.6186e+00 -3.0107e+00 -3.8685e+00 +2.0652e+00 +1.0638e+00 -8.7001e-02 +3.6579e+00 +2.8891e+00 -1.2495e-01 -3.9034e+00 +2.3867e+00 +1.3509e+00
9055 +6.228434068e-03 +6.228434068e-03 +7.948622843e+01 +7.948622843e+01 +2.6832e-01 -1.1419e+00 -7.2477e-01 +1.9006e+00 -2.6838e+00 +4.4882e-01 -1.3658e-01 +1.1312e-01 -1.6145e+00 -3.0225e+00 -3.8727e+00 +2.0367e+00 +1.0774e+00 -1.0391e-01 +3.6182e+00 +2.8908e+00 -1.2431e-01 -3.9064e+00 +2.3730e+00 +1.3416e+00
9288 +3.590683649e-03 +3.590683649e-03 +7.948359068e+01 +7.948359068e+01 +2.6695e-01 -1.1774e+00 -7.2087e-01 +1.9095e+00 -2.6936e+00 +4.5112e-01 -1.3756e-01 +1.0788e-01 -1.6502e+00 -3.0544e+00 -3.8679e+00 +2.0240e+00 +1.0867e+00 -1.0827e-01 +3.6396e+00 +2.8835e+00 -1.2332e-01 -3.9358e+00 +2.3712e+00 +1.3527e+00
10489 +2.425003066e-03 +2.425003066e-03 +7.948242500e+01 +7.948242500e+01 +2.6730e-01 -1.1698e+00 -7.1572e-01 +1.9404e+00 -2.6960e+00 +4.4546e-01 -1.0480e-01 +1.1018e-01 -1.6286e+00 -3.0521e+00 -3.8713e+00 +2.0241e+00 +1.0851e+00 -1.0212e-01 +3.6481e+00 +2.8905e+00 -1.2401e-01 -3.9176e+00 +2.3733e+00 +1.3582e+00
10855 +1.577405074e-03 +1.577405074e-03 +7.948157741e+01 +7.948157741e+01 +2.6717e-01 -1.1717e+00 -7.2536e-01 +1.9236e+00 -2.6792e+00 +4.3366e-01 -1.1964e-01 +1.1962e-01 -1.6155e+00 -3.0500e+00 -3.8651e+00 +2.0194e+00 +1.0876e+00 -7.6880e-02 +3.6451e+00 +2.8919e+00 -1.3260e-01 -3.9240e+00 +2.3597e+00 +1.3599e+00
11883 +9.930591293e-04 +9.930591293e-04 +7.948099306e+01 +7.948099306e+01 +2.5978e-01 -1.1691e+00 -7.1839e-01 +1.9243e+00 -2.6764e+00 +4.3404e-01 -1.1964e-01 +1.1998e-01 -1.6250e+00 -3.0508e+00 -3.8596e+00 +2.0209e+00 +1.0880e+00 -7.9303e-02 +3.6481e+00 +2.8915e+00 -1.2816e-01 -3.9235e+00 +2.3523e+00 +1.3582e+00
12712 +6.008065729e-04 +6.008065729e-04 +7.948060081e+01 +7.948060081e+01 +2.6070e-01 -1.1625e+00 -7.1948e-01 +1.9246e+00 -2.6746e+00 +4.4412e-01 -1.2559e-01 +1.1606e-01 -1.6245e+00 -3.0436e+00 -3.8544e+00 +2.0193e+00 +1.0862e+00 -8.0453e-02 +3.6507e+00 +2.9083e+00 -1.2594e-01 -3.9226e+00 +2.3602e+00 +1.3569e+00
13576 +3.812398213e-04 +3.812398213e-04 +7.948038124e+01 +7.948038124e+01 +2.6019e-01 -1.1604e+00 -7.2158e-01 +1.9245e+00 -2.6764e+00 +4.3416e-01 -1.1722e-01 +1.2369e-01 -1.6251e+00 -3.0471e+00 -3.8545e+00 +2.0198e+00 +1.0871e+00 -8.0108e-02 +3.6476e+00 +2.9077e+00 -1.2712e-01 -3.9299e+00 +2.3595e+00 +1.3585e+00
13790 +2.295294172e-04 +2.295294172e-04 +7.948022953e+01 +7.948022953e+01 +2.6043e-01 -1.1606e+00 -7.2007e-01 +1.9273e+00 -2.6760e+00 +4.3985e-01 -1.1617e-01 +1.2192e-01 -1.6324e+00 -3.0490e+00 -3.8537e+00 +2.0172e+00 +1.0827e+00 -8.0039e-02 +3.6484e+00 +2.9075e+00 -1.2621e-01 -3.9306e+00 +2.3586e+00 +1.3585e+00
14422 +1.504620368e-04 +1.504620368e-04 +7.948015046e+01 +7.948015046e+01 +2.6047e-01 -1.1562e+00 -7.2516e-01 +1.9273e+00 -2.6774e+00 +4.3737e-01 -1.1628e-01 +1.1798e-01 -1.6315e+00 -3.0516e+00 -3.8545e+00 +2.0141e+00 +1.0859e+00 -8.2253e-02 +3.6479e+00 +2.9073e+00 -1.2287e-01 -3.9297e+00 +2.3638e+00 +1.3582e+00
15337 +9.468575387e-05 +9.468575387e-05 +7.948009469e+01 +7.948009469e+01 +2.6054e-01 -1.1558e+00 -7.2567e-01 +1.9254e+00 -2.6769e+00 +4.3953e-01 -1.1821e-01 +1.2098e-01 -1.6367e+00 -3.0500e+00 -3.8530e+00 +2.0157e+00 +1.0848e+00 -8.5207e-02 +3.6476e+00 +2.9095e+00 -1.2392e-01 -3.9299e+00 +2.3624e+00 +1.3584e+00
15667 +6.305311506e-05 +6.305311506e-05 +7.948006305e+01 +7.948006305e+01 +2.5310e-01 -1.1569e+00 -7.2412e-01 +1.9237e+00 -2.6815e+00 +4.4076e-01 -1.1634e-01 +1.2024e-01 -1.6385e+00 -3.0503e+00 -3.8567e+00 +2.0138e+00 +1.0843e+00 -8.4547e-02 +3.6453e+00 +2.9056e+00 -1.2607e-01 -3.9308e+00 +2.3625e+00 +1.3607e+00
16307 +3.069723149e-05 +3.069723149e-05 +7.948003070e+01 +7.948003070e+01 +2.5275e-01 -1.1569e+00 -7.2289e-01 +1.9254e+00 -2.6823e+00 +4.3907e-01 -1.1846e-01 +1.1927e-01 -1.6389e+00 -3.0502e+00 -3.8541e+00 +2.0160e+00 +1.0866e+00 -8.6859e-02 +3.6454e+00 +2.9085e+00 -1.2751e-01 -3.9304e+00 +2.3621e+00 +1.3565e+00
16629 +2.153735581e-05 +2.153735581e-05 +7.948002154e+01 +7.948002154e+01 +2.5227e-01 -1.1572e+00 -7.2227e-01 +1.9251e+00 -2.6818e+00 +4.3933e-01 -1.1830e-01 +1.1930e-01 -1.6390e+00 -3.0502e+00 -3.8540e+00 +2.0158e+00 +1.0869e+00 -8.6836e-02 +3.6467e+00 +2.9090e+00 -1.2733e-01 -3.9292e+00 +2.3616e+00 +1.3590e+00
17165 +1.438291608e-05 +1.438291608e-05 +7.948001438e+01 +7.948001438e+01 +2.5361e-01 -1.1575e+00 -7.2367e-01 +1.9251e+00 -2.6816e+00 +4.4023e-01 -1.1723e-01 +1.2047e-01 -1.6385e+00 -3.0500e+00 -3.8538e+00 +2.0156e+00 +1.0863e+00 -8.6706e-02 +3.6468e+00 +2.9085e+00 -1.2614e-01 -3.9282e+00 +2.3617e+00 +1.3605e+00
17759 +8.876271195e-06 +8.876271195e-06 +7.948000888e+01 +7.948000888e+01 +2.5356e-01 -1.1560e+00 -7.2370e-01 +1.9251e+00 -2.6804e+00 +4.4065e-01 -1.1752e-01 +1.1993e-01 -1.6372e+00 -3.0518e+00 -3.8536e+00 +2.0159e+00 +1.0865e+00 -8.7249e-02 +3.6467e+00 +2.9091e+00 -1.2508e-01 -3.9273e+00 +2.3614e+00 +1.3582e+00
18364 +5.932673304e-06 +5.932673304e-06 +7.948000593e+01 +7.948000593e+01 +2.5204e-01 -1.1562e+00 -7.2427e-01 +1.9256e+00 -2.6811e+00 +4.3936e-01 -1.1716e-01 +1.1965e-01 -1.6378e+00 -3.0513e+00 -3.8529e+00 +2.0151e+00 +1.0860e+00 -8.7384e-02 +3.6467e+00 +2.9091e+00 -1.2398e-01 -3.9281e+00 +2.3630e+00 +1.3582e+00
19513 +3.962624234e-06 +3.962624234e-06 +7.948000396e+01 +7.948000396e+01 +2.5267e-01 -1.1560e+00 -7.2455e-01 +1.9255e+00 -2.6808e+00 +4.3920e-01 -1.1706e-01 +1.1944e-01 -1.6378e+00 -3.0510e+00 -3.8530e+00 +2.0156e+00 +1.0859e+00 -8.6578e-02 +3.6465e+00 +2.9091e+00 -1.2479e-01 -3.9283e+00 +2.3629e+00 +1.3583e+00
19952 +2.384665862e-06 +2.384665862e-06 +7.948000238e+01 +7.948000238e+01 +2.5316e-01 -1.1565e+00 -7.2469e-01 +1.9261e+00 -2.6813e+00 +4.3922e-01 -1.1685e-01 +1.1968e-01 -1.6378e+00 -3.0514e+00 -3.8537e+00 +2.0157e+00 +1.0865e+00 -8.6279e-02 +3.6463e+00 +2.9086e+00 -1.2462e-01 -3.9280e+00 +2.3628e+00 +1.3585e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.651279378e+02 +2.651279378e+02 +6.596079378e+02 +6.596079378e+02 +1.5213e+00 -3.2964e+00 +1.0351e-02 +4.2790e+00 -2.4386e+00 -4.0744e+00 +4.2880e+00 +2.2201e+00 -4.4666e+00 +4.3212e+00 +1.7350e+00 -3.5397e+00 +2.1221e-01 -1.1598e-01 -3.8262e+00 +3.2931e+00 +3.0356e+00 +4.9459e+00 +2.4586e+00 +2.3277e+00
3 +2.366688853e+02 +2.366688853e+02 +6.311488853e+02 +6.311488853e+02 +3.0865e+00 -6.8344e-01 -1.0173e+00 +8.1411e-01 +4.8999e+00 +2.7864e+00 +3.4671e+00 -1.2482e+00 +3.9096e+00 -3.5527e+00 +1.7593e+00 -2.4664e+00 +1.7686e-01 -4.9403e-03 +2.7335e+00 +2.9252e+00 +4.9227e-01 -3.5420e+00 -1.7194e+00 +2.3020e+00
43 +1.141280290e+02 +1.141280290e+02 +5.086080290e+02 +5.086080290e+02 -1.9135e+00 -3.5945e+00 -4.3619e+00 +1.0977e+00 +5.0000e+00 -1.7818e+00 +5.0000e+00 -1.3186e+00 +3.0545e+00 -1.3796e+00 +4.1865e+00 +2.5336e+00 +5.0000e+00 +4.9951e+00 -2.2665e+00 +1.6191e+00 -3.0327e-01 -5.0000e+00 -3.2306e+00 +3.2847e+00
97 +8.430093998e+01 +8.430093998e+01 +4.787809400e+02 +4.787809400e+02 -4.4624e+00 -2.7808e+00 -5.0000e+00 +1.4304e+00 -1.2938e-01 -5.0000e+00 +5.0000e+00 -2.4807e+00 -6.0535e-01 -3.0987e-01 +3.2828e+00 +0.0000e+00 +2.9880e+00 +4.3023e+00 -3.1606e+00 -1.0333e+00 +1.3374e+00 -3.3850e+00 -5.2773e-01 -1.6856e+00
224 +5.259462829e+01 +5.259462829e+01 +4.470746283e+02 +4.470746283e+02 -4.9207e+00 -4.1772e+00 -4.0588e+00 +2.4602e+00 -2.0479e+00 -2.8346e+00 +1.8457e+00 -1.9432e+00 -4.1848e-01 -6.1033e-01 +3.7086e+00 +1.2630e-01 +3.8338e+00 +4.2436e+00 -3.6416e+00 -5.7784e-01 -2.4207e+00 -1.2859e-01 -2.5821e-01 +5.4109e-01
272 +3.480206470e+01 +3.480206470e+01 +4.292820647e+02 +4.292820647e+02 -4.9997e+00 -3.3262e+00 -4.5431e+00 +2.5588e+00 +1.3521e+00 -1.7622e+00 +1.1010e+00 +2.0364e-01 -4.0526e-01 -1.2841e+00 +2.7031e+00 +2.2024e+00 +4.1071e+00 +4.3336e+00 -4.3170e+00 +4.2428e-01 -2.4749e+00 -4.2877e-02 +4.6884e-01 +1.0499e+00
344 +2.324816845e+01 +2.324816845e+01 +4.177281684e+02 +4.177281684e+02 -4.9994e+00 -3.0960e+00 -4.8398e+00 +2.4633e+00 -5.8477e-01 -2.8511e+00 +2.9618e+00 -1.2696e+00 +7.6092e-02 -2.6666e+00 +3.0727e+00 +9.1085e-01 +4.1249e+00 +4.3053e+00 -2.7720e+00 +3.3294e+00 -2.7947e+00 -4.1830e-01 -1.0211e+00 -2.2284e-01
402 +1.398135472e+01 +1.398135472e+01 +4.084613547e+02 +4.084613547e+02 -4.9950e+00 -3.4797e+00 -4.7016e+00 +2.6079e+00 +2.8519e-01 -3.8717e+00 +3.5397e+00 -1.0842e+00 -7.5164e-02 -3.2922e+00 +2.5740e+00 +9.3240e-01 +2.3613e+00 +3.4790e+00 -2.8932e+00 +2.2215e+00 -2.3627e+00 -1.1623e+00 -1.5183e+00 -1.1386e-01
667 +9.234908538e+00 +9.234908538e+00 +4.037149085e+02 +4.037149085e+02 -4.8877e+00 -2.5928e+00 -4.6838e+00 +4.6427e+00 +1.4074e+00 -3.7716e+00 +3.3409e+00 -1.5401e+00 -6.8912e-01 -4.1409e+00 +2.6641e+00 +9.1985e-01 +9.3417e-01 +2.8096e+00 -3.0116e+00 +2.1315e+00 -3.4989e+00 -1.4835e+00 -7.2114e-01 +1.8231e+00
978 +5.820061257e+00 +5.820061257e+00 +4.003000613e+02 +4.003000613e+02 -4.9012e+00 -3.2731e+00 -4.6270e+00 +3.2949e+00 +7.9892e-01 -3.1958e+00 +2.8257e+00 -1.0915e+00 -8.1819e-01 -4.0142e+00 +2.2140e+00 +1.5668e+00 +1.7781e+00 +3.1587e+00 -2.5938e+00 +2.5468e+00 -3.1740e+00 -1.2441e+00 -3.9272e-01 +8.2219e-01
1409 +3.818619349e+00 +3.818619349e+00 +3.982986193e+02 +3.982986193e+02 -4.8318e+00 -2.6452e+00 -4.5626e+00 +3.6329e+00 +2.8706e-01 -3.1780e+00 +2.8297e+00 -9.1763e-01 -6.8174e-01 -3.7615e+00 +1.9891e+00 +1.8094e+00 +1.3746e+00 +3.2564e+00 -3.7217e+00 +3.3803e+00 -3.3091e+00 -1.7560e+00 +5.9192e-02 +1.7549e+00
2061 +2.481161153e+00 +2.481161153e+00 +3.969611612e+02 +3.969611612e+02 -4.6991e+00 -2.6464e+00 -4.4981e+00 +3.9916e+00 +8.0316e-01 -2.8819e+00 +3.8390e+00 -8.5291e-01 -5.4171e-01 -3.8569e+00 +1.9931e+00 +1.2983e+00 +1.9328e+00 +3.2775e+00 -3.6893e+00 +3.1795e+00 -3.3015e+00 -1.1391e+00 -2.7519e-01 +1.6249e+00
2741 +1.458693482e+00 +1.458693482e+00 +3.959386935e+02 +3.959386935e+02 -4.4949e+00 -2.5852e+00 -4.2445e+00 +3.9496e+00 +9.7079e-01 -2.8130e+00 +3.3917e+00 -8.5540e-01 -9.6123e-01 -4.1523e+00 +2.1269e+00 +1.0748e+00 +1.3334e+00 +3.2066e+00 -3.7674e+00 +2.9879e+00 -2.8866e+00 -1.2444e+00 +2.6601e-02 +1.0560e+00
3301 +9.819745275e-01 +9.819745275e-01 +3.954619745e+02 +3.954619745e+02 -4.3611e+00 -2.8870e+00 -4.1544e+00 +3.8188e+00 +9.7059e-01 -2.9876e+00 +3.4240e+00 -8.7984e-01 -9.6431e-01 -3.7145e+00 +2.1316e+00 +1.1120e+00 +1.9340e+00 +3.2358e+00 -3.8131e+00 +3.1025e+00 -2.9659e+00 -1.2967e+00 +1.5649e-01 +1.3232e+00
3726 +5.946738154e-01 +5.946738154e-01 +3.950746738e+02 +3.950746738e+02 -4.2113e+00 -3.0645e+00 -3.8617e+00 +4.1570e+00 +9.5244e-01 -3.0866e+00 +3.2979e+00 -3.5492e-01 -9.7080e-01 -3.6324e+00 +2.1279e+00 +1.3122e+00 +1.4196e+00 +3.3840e+00 -3.7670e+00 +3.0432e+00 -2.9722e+00 -1.3637e+00 +2.0893e-01 +1.3766e+00
4155 +3.878993962e-01 +3.878993962e-01 +3.948678994e+02 +3.948678994e+02 -4.0903e+00 -2.8580e+00 -3.9632e+00 +4.0085e+00 +1.0010e+00 -3.0453e+00 +3.4479e+00 -4.4085e-01 -9.7877e-01 -3.7359e+00 +2.0151e+00 +1.3604e+00 +1.5230e+00 +3.3859e+00 -3.7501e+00 +3.1762e+00 -2.9702e+00 -1.4257e+00 +1.9623e-02 +1.3496e+00
4550 +2.420824306e-01 +2.420824306e-01 +3.947220824e+02 +3.947220824e+02 -4.0313e+00 -2.9206e+00 -3.9041e+00 +4.0054e+00 +8.8850e-01 -2.7757e+00 +3.3518e+00 -5.7950e-01 -8.6577e-01 -3.7200e+00 +1.9195e+00 +1.2484e+00 +1.5162e+00 +3.5468e+00 -3.8017e+00 +3.1195e+00 -2.8867e+00 -1.6924e+00 +2.3015e-02 +1.2910e+00
4625 +1.524411723e-01 +1.524411723e-01 +3.946324412e+02 +3.946324412e+02 -3.9348e+00 -2.9053e+00 -3.9435e+00 +4.0024e+00 +8.9264e-01 -2.9201e+00 +3.3240e+00 -5.2825e-01 -8.5400e-01 -3.7290e+00 +1.7657e+00 +1.2930e+00 +1.5060e+00 +3.5875e+00 -3.7987e+00 +3.0875e+00 -2.8937e+00 -1.2530e+00 +1.6709e-01 +1.2628e+00
5417 +9.935892197e-02 +9.935892197e-02 +3.945793589e+02 +3.945793589e+02 -4.0169e+00 -2.8533e+00 -3.8802e+00 +3.9968e+00 +8.3338e-01 -2.9831e+00 +3.4544e+00 -5.8139e-01 -9.1284e-01 -3.6952e+00 +1.8259e+00 +1.2440e+00 +1.5601e+00 +3.6106e+00 -3.8213e+00 +3.0862e+00 -2.9252e+00 -1.3431e+00 +2.6336e-02 +1.3134e+00
6104 +6.225287920e-02 +6.225287920e-02 +3.945422529e+02 +3.945422529e+02 -3.9274e+00 -2.8566e+00 -3.8262e+00 +3.9288e+00 +8.3355e-01 -2.9462e+00 +3.4509e+00 -5.8939e-01 -9.6139e-01 -3.7081e+00 +1.9168e+00 +1.3454e+00 +1.5835e+00 +3.6075e+00 -3.8226e+00 +3.0613e+00 -2.9210e+00 -1.4380e+00 +4.0974e-02 +1.2694e+00
