% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.032143403e+05 +2.032143403e+05 +2.026678403e+05 +2.026678403e+05 +3.7057e+00 +4.7578e-01 -3.4054e+00 +2.2327e+00 -4.5240e+00
2 +1.603614567e+03 +1.603614567e+03 +1.057114567e+03 +1.057114567e+03 +1.2350e-01 -1.5418e+00 -2.8578e-01 -4.9173e-01 +7.3981e-01
21 +9.951322472e+02 +9.951322472e+02 +4.486322472e+02 +4.486322472e+02 +2.0667e+00 +2.3708e+00 -1.1185e+00 -3.5866e+00 +1.3466e+00
67 +1.797076166e+02 +1.797076166e+02 -3.667923834e+02 -3.667923834e+02 +3.0797e+00 -2.9718e-01 +1.1407e-01 -1.3751e+00 +2.1673e+00
72 +3.345472895e+00 +3.345472895e+00 -5.431545271e+02 -5.431545271e+02 -1.9257e+00 +1.7121e+00 +2.6825e-01 -1.0377e+00 +1.5678e+00
289 +2.460563684e+00 +2.460563684e+00 -5.440394363e+02 -5.440394363e+02 -9.2900e-01 +2.3204e+00 +5.4162e-01 -1.4003e+00 +1.9150e+00
1871 +1.310676448e+00 +1.310676448e+00 -5.451893236e+02 -5.451893236e+02 +1.5004e+00 +2.1990e+00 +1.4011e+00 -2.3082e+00 +2.0410e+00
3124 +6.089728304e-01 +6.089728304e-01 -5.458910272e+02 -5.458910272e+02 -2.0499e+00 +2.1468e+00 +1.4885e+00 -2.2153e+00 +2.0929e+00
5468 +3.877180657e-01 +3.877180657e-01 -5.461122819e+02 -5.461122819e+02 -2.1282e+00 +2.0456e+00 +2.0488e+00 -2.1715e+00 +2.0726e+00
5825 +2.096195890e-01 +2.096195890e-01 -5.462903804e+02 -5.462903804e+02 -2.1081e+00 +2.0980e+00 +2.0606e+00 -2.1581e+00 +2.0708e+00
5848 +1.540318108e-01 +1.540318108e-01 -5.463459682e+02 -5.463459682e+02 -2.1048e+00 +2.0864e+00 +2.0621e+00 -2.1354e+00 +2.0736e+00
5928 +4.938284362e-02 +4.938284362e-02 -5.464506172e+02 -5.464506172e+02 -2.1056e+00 +2.0687e+00 +2.1229e+00 -2.1074e+00 +2.0897e+00
6060 +3.621123740e-02 +3.621123740e-02 -5.464637888e+02 -5.464637888e+02 -2.1155e+00 +2.0710e+00 +2.1027e+00 -2.1201e+00 +2.0968e+00
6479 +2.135772076e-02 +2.135772076e-02 -5.464786423e+02 -5.464786423e+02 -2.1146e+00 +2.0773e+00 +2.1066e+00 -2.1115e+00 +2.0958e+00
6935 +1.395853951e-02 +1.395853951e-02 -5.464860415e+02 -5.464860415e+02 -2.1146e+00 +2.0926e+00 +2.1109e+00 -2.1015e+00 +2.0953e+00
7097 +8.143464268e-03 +8.143464268e-03 -5.464918565e+02 -5.464918565e+02 -2.1183e+00 +2.1091e+00 +2.0969e+00 -2.1114e+00 +2.0981e+00
7269 +3.476169257e-03 +3.476169257e-03 -5.464965238e+02 -5.464965238e+02 -2.1062e+00 +2.1078e+00 +2.1046e+00 -2.1124e+00 +2.1035e+00
7617 +1.894879784e-03 +1.894879784e-03 -5.464981051e+02 -5.464981051e+02 -2.1060e+00 +2.1022e+00 +2.1026e+00 -2.1104e+00 +2.1024e+00
7879 +1.401926508e-03 +1.401926508e-03 -5.464985981e+02 -5.464985981e+02 -2.1036e+00 +2.1080e+00 +2.1001e+00 -2.1091e+00 +2.1024e+00
7959 +9.798516028e-04 +9.798516028e-04 -5.464990201e+02 -5.464990201e+02 -2.1042e+00 +2.1048e+00 +2.1012e+00 -2.1084e+00 +2.1027e+00
8404 +5.539926347e-04 +5.539926347e-04 -5.464994460e+02 -5.464994460e+02 -2.1052e+00 +2.1007e+00 +2.1072e+00 -2.1052e+00 +2.1035e+00
8437 +8.749344215e-05 +8.749344215e-05 -5.464999125e+02 -5.464999125e+02 -2.1053e+00 +2.1044e+00 +2.1057e+00 -2.1056e+00 +2.1043e+00
8644 +3.523652038e-05 +3.523652038e-05 -5.464999648e+02 -5.464999648e+02 -2.1053e+00 +2.1054e+00 +2.1041e+00 -2.1055e+00 +2.1046e+00
9223 +2.120832539e-05 +2.120832539e-05 -5.464999788e+02 -5.464999788e+02 -2.1054e+00 +2.1053e+00 +2.1042e+00 -2.1050e+00 +2.1046e+00
9604 +1.584853055e-05 +1.584853055e-05 -5.464999842e+02 -5.464999842e+02 -2.1054e+00 +2.1054e+00 +2.1049e+00 -2.1048e+00 +2.1047e+00
9709 +9.201794683e-06 +9.201794683e-06 -5.464999908e+02 -5.464999908e+02 -2.1048e+00 +2.1047e+00 +2.1045e+00 -2.1051e+00 +2.1049e+00
9857 +2.748051543e-06 +2.748051543e-06 -5.464999973e+02 -5.464999973e+02 -2.1050e+00 +2.1050e+00 +2.1048e+00 -2.1048e+00 +2.1050e+00
