% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
603 +6.967249658e+03 +6.967249658e+03 +7.003149658e+03 +7.003149658e+03 +3.0756e+00 +5.0000e+00 +4.4475e+00 +4.3739e+00 -3.3547e+00 -4.5773e+00 -1.4730e+00 -1.9087e+00 +7.9217e-01 -5.0000e+00 -2.4507e+00 -2.5030e+00 -2.2405e+00 +0.0000e+00 +6.2439e-01 -4.7185e+00 -1.4757e-01 +5.0000e+00 -2.9215e+00 -4.0601e+00
769 +3.732929375e+03 +3.732929375e+03 +3.768829375e+03 +3.768829375e+03 +3.1515e+00 +5.0000e+00 +4.4778e+00 +4.4945e+00 -3.5782e+00 -4.6962e+00 -2.2870e+00 -1.5747e+00 +5.3187e-01 -5.0000e+00 -2.3446e+00 -2.2350e+00 -1.8318e+00 -2.4157e+00 -5.7401e-01 -4.9556e+00 -9.0052e-02 +5.0000e+00 -2.7833e+00 -3.9379e+00
888 +4.461874258e+02 +4.461874258e+02 +4.820874258e+02 +4.820874258e+02 +2.9167e+00 +5.0000e+00 +4.4674e+00 +5.0000e+00 -3.4569e+00 -4.6313e+00 -2.6583e+00 -2.4752e+00 +8.5337e-01 -5.0000e+00 -2.1732e+00 -1.0910e+00 -1.8530e+00 -2.3038e+00 -7.9521e-01 -4.9431e+00 +1.7196e-01 +5.0000e+00 -3.0158e+00 -3.9136e+00
1107 +3.512716089e+02 +3.512716089e+02 +3.871716089e+02 +3.871716089e+02 +2.7611e+00 +5.0000e+00 +4.6015e+00 +4.9112e+00 -4.3231e+00 -4.1973e+00 -2.6251e+00 -3.2630e+00 +1.0155e+00 -5.0000e+00 -3.3146e+00 -1.7889e+00 -3.2811e+00 -3.1932e+00 -1.0977e+00 -4.9556e+00 +7.2117e-01 +5.0000e+00 -3.4966e+00 -3.7005e+00
1167 +9.432923714e+01 +9.432923714e+01 +1.302292371e+02 +1.302292371e+02 +1.5398e+00 +5.0000e+00 +4.7805e+00 +4.1466e+00 -2.7784e+00 -4.3337e+00 -2.2900e+00 -3.3240e+00 +1.1080e+00 -5.0000e+00 -2.7562e+00 -1.6361e+00 -3.4919e+00 -7.7785e-01 -1.2473e+00 -4.9522e+00 +1.3142e+00 +5.0000e+00 -3.5717e+00 -3.3880e+00
4954 +6.191222356e+01 +6.191222356e+01 +9.781222356e+01 +9.781222356e+01 +2.0276e+00 +5.0000e+00 +4.6290e+00 +3.7273e+00 -2.0814e+00 -4.4354e+00 -1.9679e+00 -2.1848e+00 -9.2511e-01 -5.0000e+00 -2.2265e+00 -1.6504e-01 -1.6633e+00 -1.7601e+00 -3.2880e-01 -4.8722e+00 +1.1433e+00 +5.0000e+00 -1.7075e+00 -3.6529e+00
% function evaluation | noise-free fitness - Fopt (3.137000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.995859188e+05 +5.995859188e+05 +5.996172888e+05 +5.996172888e+05 +7.7785e-02 +3.0131e+00 -1.2893e+00 +1.5819e+00 +4.3745e+00 +7.0176e-01 -6.5972e-01 +4.0137e+00 +1.3930e+00 +1.6331e+00 +4.3040e-01 -2.3765e+00 -6.4505e-01 +2.4840e+00 +4.2847e+00 -1.4208e+00 -3.1675e-01 +9.6292e-01 +1.0223e+00 +2.7167e+00
14 +3.243374555e+05 +3.243374555e+05 +3.243688255e+05 +3.243688255e+05 -4.9112e-02 -2.7723e+00 +1.9054e+00 +3.5926e+00 +9.8075e-01 -3.3303e+00 -7.5387e-01 +3.7816e+00 -2.4501e-01 -9.6768e-01 -2.1053e+00 -3.8922e+00 +4.0832e+00 +2.3087e+00 -1.0289e-01 +1.1557e+00 -3.5759e+00 -4.9979e+00 +3.3652e+00 +4.1941e-01
20 +2.128059647e+05 +2.128059647e+05 +2.128373347e+05 +2.128373347e+05 -2.1142e+00 -3.6030e+00 -4.5836e+00 +2.6864e+00 -1.5898e+00 -5.2850e-01 -2.1369e+00 +3.7131e+00 -3.3138e+00 -1.4899e+00 -3.2808e+00 -1.6440e+00 -8.9358e-01 +3.2378e-02 +4.1105e+00 +4.3063e+00 -1.5912e+00 -3.7972e+00 +1.1039e-02 -4.8524e+00
48 +1.205575219e+05 +1.205575219e+05 +1.205888919e+05 +1.205888919e+05 -1.1462e+00 -2.4420e+00 -5.0000e+00 +5.0000e+00 +4.2520e-01 -9.0350e-01 -3.0306e+00 +5.0000e+00 -5.5337e-01 +1.4382e+00 -2.8951e-01 +5.0000e+00 +1.3402e-01 +4.4503e+00 +1.2937e+00 +5.0000e+00 +8.8092e-01 -1.6409e+00 -3.2682e+00 -1.5512e-01
94 +5.562904268e+04 +5.562904268e+04 +5.566041268e+04 +5.566041268e+04 -6.8776e-01 -2.8576e+00 -5.0000e+00 +5.0000e+00 -2.1480e+00 -1.7727e+00 -5.0000e+00 +5.0000e+00 -5.7346e-01 +2.8657e+00 -7.8033e-01 -7.2517e-01 -3.0339e+00 -1.9582e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +3.3197e-01 -1.1150e+00 -5.0000e+00
162 +3.461427188e+04 +3.461427188e+04 +3.464564188e+04 +3.464564188e+04 +1.4872e+00 -3.4784e+00 -5.0000e+00 +5.0000e+00 -3.9652e+00 -7.9296e-01 -5.0000e+00 +5.0000e+00 -1.6735e+00 +4.6820e+00 +3.1439e+00 +5.0735e-01 -1.4849e+00 -1.5139e+00 +5.0000e+00 +5.0000e+00 +9.1001e-01 +1.4669e+00 -4.6514e+00 -4.0216e+00
242 +2.234195732e+04 +2.234195732e+04 +2.237332732e+04 +2.237332732e+04 +1.8650e+00 -3.3180e+00 -5.0000e+00 +5.0000e+00 -2.8616e+00 -2.4610e+00 -5.0000e+00 +5.0000e+00 -3.6261e+00 +4.3284e+00 +4.6026e+00 -1.6364e+00 -1.9606e+00 -1.8822e+00 +5.0000e+00 +5.0000e+00 -5.3178e-02 +6.0720e-01 -4.7045e+00 -4.3016e+00
343 +9.269776365e+03 +9.269776365e+03 +9.301146365e+03 +9.301146365e+03 +6.7449e-01 -3.0575e+00 -5.0000e+00 +5.0000e+00 -4.1751e+00 -3.6599e+00 -5.0000e+00 +5.0000e+00 -4.1172e+00 +3.6372e+00 +2.8107e+00 -8.4889e-01 -3.2983e-01 -3.0121e+00 +5.0000e+00 +5.0000e+00 -1.9778e-01 +2.4297e-01 -4.3514e+00 -3.6196e+00
361 +4.428532915e+03 +4.428532915e+03 +4.459902915e+03 +4.459902915e+03 +7.0012e-01 -3.2009e+00 -5.0000e+00 +5.0000e+00 -3.0641e+00 -2.7770e+00 -5.0000e+00 +5.0000e+00 -4.5282e+00 +2.9117e+00 +1.8349e+00 -1.1712e+00 -7.3550e-01 -3.2676e+00 +4.9507e+00 +5.0000e+00 -7.9592e-01 -2.7647e+00 -4.3999e+00 -3.0432e+00
451 +1.448806250e+03 +1.448806250e+03 +1.480176250e+03 +1.480176250e+03 +8.4916e-01 -3.2776e+00 -5.0000e+00 +5.0000e+00 -2.3914e+00 -2.4467e+00 -4.5123e+00 +5.0000e+00 -4.9460e+00 +2.1519e+00 +1.9674e+00 -1.3216e+00 +1.0120e+00 -2.4304e+00 +4.9614e+00 +4.4688e+00 -9.3641e-01 -3.7320e+00 -4.3704e+00 -3.5045e+00
483 +9.725802152e+02 +9.725802152e+02 +1.003950215e+03 +1.003950215e+03 +9.4157e-01 -3.4032e+00 -5.0000e+00 +5.0000e+00 -3.9027e+00 -3.1916e+00 -4.5383e+00 +5.0000e+00 -4.9962e+00 +9.0855e-01 +5.3420e-01 -2.3342e+00 +6.2659e-01 -1.2173e+00 +4.9353e+00 +4.2505e+00 -1.5790e+00 -3.1291e+00 -4.4149e+00 -1.9554e+00
746 +5.658504943e+02 +5.658504943e+02 +5.972204943e+02 +5.972204943e+02 +3.0684e+00 -4.1528e+00 -5.0000e+00 +4.1643e+00 -4.4163e+00 -2.3379e+00 -4.3507e+00 +5.0000e+00 -4.8166e+00 +2.5165e+00 +3.5754e+00 +2.4143e-01 +1.2752e+00 -3.0812e+00 +4.7010e+00 +4.4962e+00 +8.4127e-01 -1.2054e+00 -4.7302e+00 -3.4845e+00
770 +3.873879975e+02 +3.873879975e+02 +4.187579975e+02 +4.187579975e+02 +4.8884e+00 -3.9616e+00 -5.0000e+00 +4.3136e+00 -4.2079e+00 -2.4156e+00 -4.3734e+00 +5.0000e+00 -5.0000e+00 +1.4938e+00 +3.4137e+00 -3.3353e-01 +9.2770e-01 -3.9570e+00 +3.5315e+00 +4.6789e+00 +1.0648e-01 -2.1129e+00 -4.3506e+00 -3.0387e+00
1213 +2.401867660e+02 +2.401867660e+02 +2.715567660e+02 +2.715567660e+02 +3.2024e+00 -3.4085e+00 -5.0000e+00 +4.4415e+00 -4.2540e+00 -2.7327e+00 -3.6700e+00 +4.9981e+00 -3.6809e+00 +1.4641e+00 +1.2911e+00 -1.9983e+00 +1.9647e-01 -1.1668e+00 +3.5913e+00 +3.5800e+00 +7.9218e-01 -3.2756e+00 -3.1924e+00 -1.9352e+00
1755 +1.403337464e+02 +1.403337464e+02 +1.717037464e+02 +1.717037464e+02 +5.0000e+00 -2.9116e+00 -5.0000e+00 +4.2630e+00 -3.1563e+00 -4.2455e-01 -3.8629e+00 +4.9957e+00 -2.0942e+00 +1.7099e+00 +1.3054e+00 +1.2745e+00 +1.6323e-01 +1.4221e-01 +1.7954e+00 +2.6739e+00 +1.7937e+00 -2.9847e+00 -2.8109e+00 -1.4185e+00
3145 +9.584940948e+01 +9.584940948e+01 +1.272194095e+02 +1.272194095e+02 +4.0807e+00 -1.2485e+00 -5.0000e+00 +3.5012e+00 -2.6673e+00 -5.5366e-01 -3.6423e+00 +4.9937e+00 -1.9560e+00 +9.5152e-01 +1.2302e+00 +3.3558e+00 -9.6988e-01 +8.7414e-01 +1.4841e+00 +3.0869e+00 +1.5540e+00 -2.3310e+00 -1.3331e+00 -2.0745e+00
4260 +6.178992347e+01 +6.178992347e+01 +9.315992347e+01 +9.315992347e+01 +2.7064e+00 -2.1990e-01 -5.0000e+00 +3.5371e+00 -2.4046e+00 +8.4932e-01 -3.6961e+00 +4.9873e+00 -2.2345e+00 +1.2345e+00 -6.6685e-01 +2.1543e+00 -4.4457e-01 +2.0225e+00 +1.2116e+00 +2.2324e+00 +9.7870e-01 -2.7987e+00 -2.5930e-01 -1.2074e+00
10056 +3.934265952e+01 +3.934265952e+01 +7.071265952e+01 +7.071265952e+01 +2.6039e+00 +6.7460e-01 -5.0000e+00 +2.8136e+00 -1.7111e+00 +5.0966e-01 -3.8223e+00 +4.9860e+00 -7.6290e-01 +2.0514e-01 +1.8075e-01 +2.0481e+00 -1.0098e+00 +2.3687e+00 +1.1734e+00 +2.3956e+00 +1.0519e+00 -1.9555e+00 -3.3695e-01 -1.6927e+00
42281 +2.485557517e+01 +2.485557517e+01 +5.622557517e+01 +5.622557517e+01 +1.9117e+00 +9.9179e-01 -5.0000e+00 +3.1072e+00 -1.3701e+00 +5.2035e-01 -4.0150e+00 +4.7148e+00 -3.5079e-01 +9.6148e-02 +1.0082e-02 +2.7191e+00 -9.6794e-01 +2.3167e+00 +8.0226e-01 +2.6737e+00 +5.8040e-01 -1.6001e+00 -6.2916e-02 -1.9671e+00
43362 +1.516688041e+01 +1.516688041e+01 +4.653688041e+01 +4.653688041e+01 +1.8813e+00 +8.7782e-01 -5.0000e+00 +3.0881e+00 -1.9227e+00 +2.6202e-01 -4.0699e+00 +2.9210e+00 -2.4540e-01 -2.5438e-01 +9.7535e-02 +2.7170e+00 -9.9593e-01 +2.3621e+00 +4.0258e-01 +2.6650e+00 +5.6610e-01 -1.9035e+00 +5.4171e-02 -2.1042e+00
49298 +9.815703885e+00 +9.815703885e+00 +4.118570389e+01 +4.118570389e+01 +9.0118e-01 +1.1059e+00 -5.0000e+00 +3.4707e+00 -2.3637e+00 +3.6867e-01 -3.7892e+00 +2.6095e+00 +7.3043e-02 -4.8523e-01 +1.2916e-01 +2.9180e+00 -1.3989e+00 +2.6215e+00 +1.1396e-02 +2.6831e+00 +4.6749e-01 -2.2517e+00 +4.8992e-01 -2.0484e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.966365978e+05 +9.966365978e+05 +9.956365978e+05 +9.956365978e+05 +3.1160e+00 +2.6319e+00 +1.0707e+00 -3.7856e+00 -2.2649e+00 +4.7628e+00 +2.5620e+00 +4.6620e+00 +4.4232e+00 +2.6414e+00 +3.0800e+00 +2.9012e+00 +3.2697e+00 -1.7956e+00 +7.2936e-01 +4.2766e+00 +4.2594e+00 -4.3684e+00 -3.0601e+00 -3.9299e+00
4 +3.510345488e+05 +3.510345488e+05 +3.500345488e+05 +3.500345488e+05 -2.1808e+00 +4.8764e+00 -4.8614e+00 +1.2358e+00 -2.8182e+00 +1.9735e+00 +1.9539e+00 +4.6767e+00 -2.0064e-01 +1.8367e-01 +1.4849e+00 -3.3458e+00 -3.6254e+00 -7.2597e-01 -7.4296e-01 +4.4581e+00 -3.5762e+00 -2.1402e-01 -2.7554e+00 +4.0358e+00
24 +1.976317450e+05 +1.976317450e+05 +1.966317450e+05 +1.966317450e+05 +3.1608e+00 -3.5138e+00 +3.5798e+00 +2.3641e+00 -3.1220e+00 -1.6962e+00 -9.9530e-01 -1.6270e-01 +2.2685e-01 +4.7969e+00 +1.1292e+00 +1.9046e-01 -7.2401e-01 +2.5184e+00 +2.2787e+00 -1.3617e+00 -4.9335e+00 -2.2487e+00 -4.4201e+00 +3.1120e+00
90 +1.271406495e+05 +1.271406495e+05 +1.261406495e+05 +1.261406495e+05 +5.0000e+00 -4.2789e+00 +1.3192e+00 +4.3396e+00 -3.7500e+00 +1.8990e+00 -5.0000e+00 +1.0178e+00 +3.0089e+00 +5.0000e+00 +9.0159e-01 -1.4556e+00 +4.1962e-02 +2.6868e+00 -2.6343e-01 -2.0606e+00 -3.3352e+00 -1.8636e+00 -3.9450e+00 +4.9872e+00
127 +8.201018270e+04 +8.201018270e+04 +8.101018270e+04 +8.101018270e+04 +5.0000e+00 -4.3288e+00 +1.3151e+00 -1.3343e+00 -2.8112e+00 -3.2198e-01 -2.8453e+00 +1.7533e+00 +2.7795e+00 +4.9928e+00 -3.8693e-01 -2.2297e+00 +3.9552e-01 +1.2951e+00 +2.6902e+00 -3.5267e+00 -4.9911e+00 -2.3343e-03 -2.6461e+00 +3.6191e+00
155 +6.279656624e+04 +6.279656624e+04 +6.179656624e+04 +6.179656624e+04 +5.0000e+00 -2.2272e+00 -1.4775e+00 +4.0661e+00 -4.2439e+00 +5.0000e+00 -5.0000e+00 +2.8403e+00 +2.2732e+00 +5.0000e+00 +8.1704e-01 -6.3509e-01 +3.8243e-02 +2.2941e+00 -1.3605e+00 -1.1078e+00 -3.1459e+00 +5.2066e-01 -5.0000e+00 +4.9923e+00
161 +1.029241757e+04 +1.029241757e+04 +9.292417569e+03 +9.292417569e+03 +5.0000e+00 -1.8662e+00 -1.4199e+00 +4.4957e+00 -2.3453e+00 -1.0123e-01 -5.0000e+00 +4.2034e+00 -1.7830e+00 +4.9404e+00 -1.8176e+00 -7.5371e-01 +9.8369e-01 +3.9575e+00 -2.0934e+00 -4.9879e+00 -2.2979e+00 +2.9063e-01 -5.0000e+00 +4.9904e+00
231 +8.510910168e+03 +8.510910168e+03 +7.510910168e+03 +7.510910168e+03 +5.0000e+00 +0.0000e+00 -3.6517e+00 +3.8928e+00 -3.9305e+00 +8.9728e-01 -4.3393e+00 +4.5707e+00 -3.6107e-01 +4.9515e+00 -2.5312e+00 -1.8492e-01 +2.1998e+00 +2.8542e+00 -2.1333e+00 -4.3483e+00 -2.5913e+00 +1.0203e-01 -5.0000e+00 +5.0000e+00
313 +5.945621725e+03 +5.945621725e+03 +4.945621725e+03 +4.945621725e+03 +5.0000e+00 +8.5379e-01 -4.0906e+00 +4.1317e+00 -3.7309e+00 +1.4880e+00 -4.0420e+00 +4.5592e+00 -4.4408e-01 +4.9413e+00 -2.0643e+00 -1.8272e+00 +2.2161e+00 +2.5470e+00 -2.2379e+00 -3.5608e+00 -3.5308e+00 -3.4399e-01 -5.0000e+00 +4.9868e+00
502 +3.942897333e+03 +3.942897333e+03 +2.942897333e+03 +2.942897333e+03 +5.0000e+00 -1.3747e+00 -9.5970e-01 +4.2690e+00 -6.0467e-01 -5.0517e-01 -4.1217e+00 +4.0773e+00 +2.1225e-01 +4.8989e+00 +2.0815e+00 +1.9603e-01 +1.0151e+00 +1.3211e+00 -3.5378e+00 -4.7814e+00 -3.4338e+00 +6.2357e-01 -5.0000e+00 +4.9934e+00
516 +4.094143647e+02 +4.094143647e+02 -5.905856353e+02 -5.905856353e+02 +5.0000e+00 -8.1931e-01 -2.2353e+00 +4.2502e+00 -2.9424e+00 -1.5558e+00 -4.0261e+00 +5.0000e+00 +1.9228e-01 +4.9075e+00 -1.7333e+00 -1.0400e+00 +1.8563e+00 +2.3971e+00 -3.5626e+00 -4.9012e+00 -2.6390e+00 +3.4123e-02 -5.0000e+00 +4.9983e+00
709 +3.915611130e+02 +3.915611130e+02 -6.084388870e+02 -6.084388870e+02 +5.0000e+00 -4.9457e-01 -2.8256e+00 +4.1877e+00 +3.2200e-01 -2.6315e+00 -4.0532e+00 +5.0000e+00 +1.7267e-01 +4.9206e+00 -1.0580e+00 -1.7208e+00 -7.8129e-01 +1.1254e+00 -2.5436e+00 -4.9059e+00 -2.3558e+00 -1.8087e-01 -5.0000e+00 +4.9989e+00
1794 +2.326165328e+02 +2.326165328e+02 -7.673834672e+02 -7.673834672e+02 +5.0000e+00 -1.4283e+00 -2.2451e+00 +3.3110e+00 +1.1709e+00 +1.6573e-01 -3.1147e+00 +2.7097e+00 -5.2432e-01 +4.9120e+00 +6.0326e-01 -5.2439e-01 -1.2438e+00 +7.0415e-02 -2.4638e+00 -4.9735e+00 -3.5012e+00 +4.2000e-01 -5.0000e+00 +4.9547e+00
2617 +1.481277436e+02 +1.481277436e+02 -8.518722564e+02 -8.518722564e+02 +5.0000e+00 -2.4959e+00 -7.5952e-01 +2.9616e+00 +8.6988e-01 +1.5049e+00 -1.3879e+00 -2.7298e-01 -1.6010e+00 +4.8992e+00 +1.2187e+00 -3.7936e-01 -3.0415e+00 +6.5556e-01 -2.4516e+00 -4.9713e+00 -5.0000e+00 +3.4747e+00 -5.0000e+00 +4.9641e+00
7986 +9.924846433e+01 +9.924846433e+01 -9.007515357e+02 -9.007515357e+02 +5.0000e+00 -3.4870e+00 +2.2783e-01 +2.2728e+00 +1.3032e+00 -7.0001e-01 -9.4718e-01 -2.1037e+00 -1.3473e+00 +1.4666e+00 +6.1799e-01 +2.3644e-03 -3.2501e+00 +5.3153e-01 -1.8818e+00 -4.5424e+00 -4.9957e+00 +3.6940e+00 -5.0000e+00 +4.9853e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.443846512e+06 +2.443846512e+06 +2.443978432e+06 +2.443978432e+06 -3.8109e+00 -7.4680e-01 +1.9160e+00 -9.2033e-01 -4.6701e+00 -4.3578e+00 +1.3891e+00 -3.8790e+00 -4.6596e+00 -3.9791e+00 +1.8232e+00 -7.2691e-01 -7.5707e-01 +6.2440e-01 -3.0603e+00 +4.1088e+00 -2.7454e+00 +5.7854e-01 -1.6545e+00 -3.6643e+00
7 +1.300157818e+06 +1.300157818e+06 +1.300289738e+06 +1.300289738e+06 -1.9466e-01 +2.1731e+00 +2.0062e+00 -1.7612e+00 -4.0118e+00 -1.1554e+00 -3.0767e-01 +3.5206e+00 -3.9837e+00 -3.8918e+00 +4.1629e+00 +1.5753e+00 +2.9540e+00 +3.6048e+00 -3.1138e+00 +1.2154e+00 +7.6981e-01 -2.0924e+00 -1.4434e+00 -3.7191e+00
41 +9.062973869e+05 +9.062973869e+05 +9.064293069e+05 +9.064293069e+05 +1.1891e+00 +4.2532e+00 -3.0840e+00 +4.0797e+00 +3.2991e-01 -1.4617e+00 -1.9632e+00 +1.1210e+00 -5.0000e+00 -1.5273e+00 -3.1768e+00 -4.2963e+00 -5.0000e+00 +5.0000e+00 -3.1197e-01 +3.3309e+00 -9.2768e-02 -3.1529e+00 +2.1488e+00 +8.3129e-01
43 +1.862319427e+05 +1.862319427e+05 +1.863638627e+05 +1.863638627e+05 -2.7826e+00 +4.9398e+00 -5.0000e+00 +1.1249e+00 +6.4753e-01 -3.8727e+00 -5.0000e+00 +5.0000e+00 -6.0103e-01 -5.3736e-01 -6.1052e-01 +1.0176e-01 -2.2374e+00 +1.3040e+00 +3.2484e+00 -1.0520e+00 -1.1327e-02 +2.1982e+00 +1.1462e+00 +2.9679e-01
124 +1.337668020e+05 +1.337668020e+05 +1.338987220e+05 +1.338987220e+05 -2.1324e+00 +4.9868e+00 -5.0000e+00 +7.0175e-01 -1.7688e+00 -4.6270e+00 -5.0000e+00 +5.7671e-01 +0.0000e+00 +3.3432e+00 -4.3752e+00 +1.0327e+00 -9.5980e-01 +2.8607e+00 +3.4612e+00 -3.4213e+00 -7.6778e-01 +1.6294e+00 -7.3038e-02 -7.8368e-02
143 +6.834985103e+04 +6.834985103e+04 +6.848177103e+04 +6.848177103e+04 -2.9053e+00 +5.0000e+00 -5.0000e+00 +2.0203e+00 -2.9752e+00 -2.6135e+00 -5.0000e+00 +5.0000e+00 -1.2991e+00 -9.5448e-01 +2.3641e+00 +3.2877e+00 +1.9809e-01 +1.3383e+00 +4.9798e+00 -1.6335e+00 +3.3057e+00 +3.1909e-01 +1.8952e+00 -5.3206e-01
177 +5.592460156e+04 +5.592460156e+04 +5.605652156e+04 +5.605652156e+04 -3.0609e+00 +5.0000e+00 -5.0000e+00 +4.3332e+00 -2.6208e+00 -2.9868e+00 -5.0000e+00 +5.0000e+00 -1.6756e+00 -3.2797e+00 +2.4350e+00 +2.8286e+00 -2.5157e+00 +3.1896e+00 +4.9916e+00 -5.0000e+00 +5.0000e+00 -1.2770e+00 +4.7537e+00 +5.7975e-01
245 +1.988264827e+04 +1.988264827e+04 +2.001456827e+04 +2.001456827e+04 -1.5687e+00 +5.0000e+00 -5.0000e+00 +4.9159e+00 -4.4120e+00 -4.8399e+00 -5.0000e+00 +5.0000e+00 -3.5993e+00 -3.7346e+00 +2.0536e+00 +1.5482e-01 -5.0000e+00 +5.0000e+00 +4.9161e+00 -4.8795e+00 +5.0000e+00 -1.3008e+00 +5.0000e+00 -1.0644e+00
248 +1.505815621e+04 +1.505815621e+04 +1.519007621e+04 +1.519007621e+04 -5.0000e+00 +4.9675e+00 -5.0000e+00 +5.0000e+00 -2.5670e+00 -3.3457e+00 -5.0000e+00 +5.0000e+00 -2.7908e+00 -2.8519e+00 +5.0000e+00 +3.1290e+00 -5.0000e+00 +3.0974e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 -1.8494e+00 +4.8850e+00 -1.0876e-01
