% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.007076855e+05 +4.007076855e+05 +4.008568355e+05 +4.008568355e+05 -4.9000e+00 +3.5583e+00 -1.1205e+00 +3.1969e+00 +3.8261e+00 -1.8199e+00 -4.8700e+00 -6.4618e-01 +3.5014e-01 +1.0055e+00
3 +2.709975036e+05 +2.709975036e+05 +2.711466536e+05 +2.711466536e+05 +2.8562e+00 -1.5138e+00 -3.1023e+00 -2.3051e+00 -2.6228e+00 -4.4429e+00 +4.9403e+00 +2.8839e+00 -2.0391e+00 -1.6413e+00
4 +8.081228194e+04 +8.081228194e+04 +8.096143194e+04 +8.096143194e+04 +1.8994e-01 -5.6011e-01 -3.5212e+00 -3.5667e+00 -3.9479e+00 -8.5219e-01 +2.0202e+00 -3.7364e+00 +5.3092e-01 -2.3254e+00
45 +4.289096185e+04 +4.289096185e+04 +4.304011185e+04 +4.304011185e+04 +3.9147e-01 -2.4518e+00 -2.7570e-01 +1.4313e+00 +5.9238e-01 +6.5784e-01 -2.0199e+00 +7.4270e-01 -7.4422e-01 +3.1683e+00
50 +2.008029232e+04 +2.008029232e+04 +2.022944232e+04 +2.022944232e+04 -5.3315e-02 -3.9418e+00 +1.5297e+00 +4.7374e-02 -2.5509e+00 -2.1812e+00 +9.6760e-01 +6.7053e-01 -2.5485e+00 +3.5783e+00
173 +1.175586272e+04 +1.175586272e+04 +1.190501272e+04 +1.190501272e+04 +1.4382e+00 +1.1284e+00 -9.0720e-01 -4.0206e-01 -5.7490e+00 -3.9388e-01 -2.0092e+00 +1.4213e-01 -1.4124e+00 -7.7071e-01
222 +6.678256527e+03 +6.678256527e+03 +6.827406527e+03 +6.827406527e+03 +9.5215e-01 -1.6942e+00 +1.3803e+00 +1.6216e+00 -5.2372e+00 -6.5735e-01 -7.7875e-01 -1.3129e-01 +4.4267e-01 -1.1810e+00
251 +5.251321817e+03 +5.251321817e+03 +5.400471817e+03 +5.400471817e+03 -1.1183e+00 -1.6942e+00 +1.3803e+00 +1.6216e+00 -5.2372e+00 -6.5735e-01 -7.7875e-01 -1.3129e-01 -1.1610e+00 -1.1810e+00
259 +3.938844262e+03 +3.938844262e+03 +4.087994262e+03 +4.087994262e+03 -4.2247e-01 -2.9281e+00 -2.3614e+00 +2.3942e+00 -4.5276e+00 -3.3355e+00 -1.3764e+00 -1.1371e+00 -1.4236e+00 +1.8298e+00
407 +1.875459478e+03 +1.875459478e+03 +2.024609478e+03 +2.024609478e+03 -1.9190e+00 -1.9843e+00 -1.5995e+00 +1.3901e+00 -4.3655e+00 -8.7256e-01 -1.1589e+00 -3.9130e+00 -2.8930e-01 -3.0953e-02
576 +9.798431275e+02 +9.798431275e+02 +1.128993128e+03 +1.128993128e+03 -3.9534e-01 -2.0368e+00 -2.1002e+00 +1.1436e+00 -2.7531e+00 -2.9105e+00 -2.2425e+00 -1.5087e+00 +1.8139e-02 +2.8449e-01
654 +5.098786435e+02 +5.098786435e+02 +6.590286435e+02 +6.590286435e+02 -5.5926e-01 -1.8871e+00 -8.9604e-01 +3.6157e-01 -3.2485e+00 -2.8091e+00 -4.8598e-01 -1.7719e+00 -9.2514e-01 +9.2869e-02
657 +3.353151266e+02 +3.353151266e+02 +4.844651266e+02 +4.844651266e+02 -2.0301e-01 -1.1546e+00 -1.0204e+00 +1.7899e+00 -3.4959e+00 -1.3303e+00 -1.4683e+00 -1.5106e+00 -6.9735e-01 -1.3143e+00
1006 +2.223909857e+02 +2.223909857e+02 +3.715409857e+02 +3.715409857e+02 -6.7013e-01 -7.3182e-01 -9.6543e-01 +1.0955e+00 -3.1767e+00 -1.8098e+00 -1.4526e+00 -1.1029e+00 -4.0267e-01 +5.0216e-01
1011 +1.413581036e+02 +1.413581036e+02 +2.905081036e+02 +2.905081036e+02 -1.6630e+00 -1.4413e+00 -8.0403e-01 +1.1872e+00 -3.2982e+00 -1.4815e+00 -1.6129e+00 -2.4072e+00 -2.0488e-01 +2.7005e-01
1155 +6.179489085e+01 +6.179489085e+01 +2.109448908e+02 +2.109448908e+02 -1.0470e+00 -1.1749e+00 -5.9996e-01 +1.1802e+00 -3.9593e+00 -2.1884e+00 -1.6550e+00 -2.1422e+00 -8.2555e-01 -3.5596e-02
1574 +3.518924181e+01 +3.518924181e+01 +1.843392418e+02 +1.843392418e+02 -4.4806e-01 -1.2232e+00 -9.9999e-01 +8.8016e-01 -3.4579e+00 -1.8655e+00 -1.4903e+00 -2.1870e+00 -9.4637e-01 -5.1890e-01
1979 +2.385100801e+01 +2.385100801e+01 +1.730010080e+02 +1.730010080e+02 -4.2935e-01 -7.2189e-01 -7.1079e-01 +9.8202e-01 -3.8387e+00 -2.3018e+00 -1.6545e+00 -1.8736e+00 -8.2258e-01 -5.2378e-01
2301 +1.310345619e+01 +1.310345619e+01 +1.622534562e+02 +1.622534562e+02 -6.3793e-01 -1.0862e+00 -8.9469e-01 +7.5773e-01 -3.7452e+00 -2.2527e+00 -1.7442e+00 -2.0871e+00 -8.6491e-01 -6.2798e-01
2560 +9.802254130e+00 +9.802254130e+00 +1.589522541e+02 +1.589522541e+02 -7.8885e-01 -1.3937e+00 -9.6511e-01 +8.6461e-01 -3.7016e+00 -2.2046e+00 -1.7792e+00 -2.0330e+00 -9.3520e-01 -4.8384e-01
5301 +6.274984272e+00 +6.274984272e+00 +1.554249843e+02 +1.554249843e+02 -2.7223e-01 -7.4852e-01 -5.9226e-01 +9.9747e-01 -3.7251e+00 -2.1769e+00 -1.8069e+00 -2.0493e+00 -8.9904e-01 -4.9620e-01
9404 +3.924892205e+00 +3.924892205e+00 +1.530748922e+02 +1.530748922e+02 -9.3448e-02 -4.6035e-01 -1.3700e-01 +1.5776e+00 -3.2204e+00 -1.9169e+00 -1.7593e+00 -2.0465e+00 -9.0257e-01 -5.0211e-01
11351 +2.495721927e+00 +2.495721927e+00 +1.516457219e+02 +1.516457219e+02 -6.3088e-02 -3.8832e-01 -3.3745e-02 +1.7433e+00 -2.9465e+00 -1.5699e+00 -1.4532e+00 -1.9502e+00 -8.8504e-01 -5.0622e-01
12338 +1.551118099e+00 +1.551118099e+00 +1.507011181e+02 +1.507011181e+02 -7.2910e-02 -3.9436e-01 -1.3296e-02 +1.7968e+00 -2.8512e+00 -1.3932e+00 -1.1952e+00 -1.6903e+00 -7.7542e-01 -5.0221e-01
13303 +9.757040948e-01 +9.757040948e-01 +1.501257041e+02 +1.501257041e+02 -6.4798e-02 -3.8329e-01 -3.1461e-03 +1.8085e+00 -2.8168e+00 -1.3363e+00 -1.1034e+00 -1.5684e+00 -6.5857e-01 -4.2905e-01
13901 +6.179393250e-01 +6.179393250e-01 +1.497679393e+02 +1.497679393e+02 -6.0607e-02 -3.7476e-01 +1.5969e-02 +1.8257e+00 -2.7728e+00 -1.2720e+00 -9.8543e-01 -1.4030e+00 -4.7267e-01 -3.1871e-01
14430 +3.917154836e-01 +3.917154836e-01 +1.495417155e+02 +1.495417155e+02 -6.3065e-02 -3.8207e-01 +1.0666e-03 +1.8216e+00 -2.7812e+00 -1.2740e+00 -9.5398e-01 -1.3404e+00 -3.7253e-01 -1.9712e-01
14897 +2.406859071e-01 +2.406859071e-01 +1.493906859e+02 +1.493906859e+02 -4.9549e-02 -3.7102e-01 +1.0507e-02 +1.8317e+00 -2.7655e+00 -1.2398e+00 -9.1159e-01 -1.2632e+00 -2.7151e-01 -8.4565e-02
15515 +1.536441985e-01 +1.536441985e-01 +1.493036442e+02 +1.493036442e+02 -5.7200e-02 -3.6965e-01 +1.3304e-02 +1.8391e+00 -2.7583e+00 -1.2292e+00 -8.8830e-01 -1.2231e+00 -1.8490e-01 +1.4763e-02
