% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.259079710e+08 +2.259079710e+08 +2.259073499e+08 +2.259073499e+08 +4.9780e+00 +2.5013e+00 +4.9024e+00 -1.5653e+00 -3.0940e+00 -4.9342e+00 -4.1408e+00 -2.9869e+00 +1.2294e+00 +4.7153e-01
3 +1.098192977e+08 +1.098192977e+08 +1.098186766e+08 +1.098186766e+08 +1.0331e+00 +2.3055e+00 +1.0842e+00 +4.1325e+00 +1.9048e+00 +2.1806e+00 +1.2781e+00 +2.3274e+00 +2.3951e+00 -4.8174e+00
7 +8.945678510e+07 +8.945678510e+07 +8.945616399e+07 +8.945616399e+07 -4.7250e+00 +1.8574e+00 +5.3559e-01 -9.3991e-01 -2.9113e+00 +1.5155e-02 +1.2677e+00 -2.5922e+00 +2.1405e+00 -4.4773e+00
15 +4.165203226e+07 +4.165203226e+07 +4.165141115e+07 +4.165141115e+07 +1.9119e+00 +9.8191e-01 -1.3924e+00 -1.4187e+00 -1.6141e+00 +4.8719e-01 +3.0224e+00 -2.0688e+00 +2.9983e+00 -1.1565e+00
37 +1.822995394e+07 +1.822995394e+07 +1.822933283e+07 +1.822933283e+07 -1.9361e-01 +4.2315e+00 +1.1356e+00 -2.4187e+00 +2.5031e+00 +6.8819e-01 -6.9934e-01 -1.4570e+00 +1.1201e+00 -2.1046e+00
304 +9.417938357e+06 +9.417938357e+06 +9.417317247e+06 +9.417317247e+06 -2.7053e+00 +2.8089e+00 -5.2859e-01 -2.5811e+00 +1.8966e-01 -1.0274e+00 +9.5256e-01 +1.5772e-01 +1.6095e+00 +1.2274e+00
511 +6.268982917e+06 +6.268982917e+06 +6.268361807e+06 +6.268361807e+06 -1.3831e+00 +4.6898e+00 +5.7489e-02 -2.3574e+00 +2.5273e+00 +1.8882e-01 -9.3803e-02 -2.2449e-01 +2.1573e+00 -3.8924e-01
662 +3.182546868e+06 +3.182546868e+06 +3.181925758e+06 +3.181925758e+06 -1.4614e+00 +4.3157e+00 -3.0524e-01 -3.3050e+00 +1.6709e+00 -6.6049e-01 -2.5750e-01 -4.5645e-01 +1.8077e+00 -7.8569e-01
807 +1.666916244e+06 +1.666916244e+06 +1.666295134e+06 +1.666295134e+06 -8.0717e-01 +4.3184e+00 +3.9119e-01 -3.0889e+00 +8.6863e-01 -1.5709e+00 +1.1291e+00 -1.0708e+00 +2.0203e+00 +1.5611e-02
976 +1.058768751e+06 +1.058768751e+06 +1.058147641e+06 +1.058147641e+06 -1.1297e+00 +3.3954e+00 -1.4097e+00 -2.7487e+00 +1.9978e+00 -1.3848e+00 +9.9117e-01 -6.9361e-01 +2.8712e+00 -5.0469e-01
