% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.813871731e+05 +1.813871731e+05 +1.815110031e+05 +1.815110031e+05 -4.5361e+00 -3.2076e+00 +5.8307e-01 +1.4718e+00 +3.8789e+00 +3.6462e+00 +1.6929e+00 -2.2671e+00 +1.8622e+00 +2.9002e+00
2 +9.303186574e+04 +9.303186574e+04 +9.315569574e+04 +9.315569574e+04 +6.3763e-01 -4.6093e+00 -2.1468e+00 -2.4964e+00 +2.5570e+00 +4.8013e-01 +4.2103e+00 -1.3229e+00 +1.0910e+00 -2.4687e+00
6 +6.030067168e+04 +6.030067168e+04 +6.042450168e+04 +6.042450168e+04 -3.2878e+00 -4.6296e+00 +4.6866e+00 +3.9321e+00 -2.6498e+00 -3.7928e+00 -3.0773e+00 +2.6056e+00 -3.8805e+00 +1.3424e+00
17 +3.137271038e+04 +3.137271038e+04 +3.149654038e+04 +3.149654038e+04 +9.7550e-01 +3.3719e+00 +3.1016e+00 -9.2261e-01 +3.7228e+00 +8.7807e-01 -9.0913e-01 +2.5974e-02 +2.4230e+00 -2.0553e-01
21 +1.549087370e+04 +1.549087370e+04 +1.561470370e+04 +1.561470370e+04 -3.5074e+00 -2.8632e+00 +6.8939e-02 -2.0068e+00 -5.1453e-02 +2.3067e-01 +7.1407e-01 +1.3916e+00 +1.3287e-01 -2.8203e-01
106 +6.057428696e+03 +6.057428696e+03 +6.181258696e+03 +6.181258696e+03 -3.6529e+00 +2.0771e-01 -4.8661e-01 -3.2126e-01 +7.6141e-01 -8.3448e-01 -4.2159e-02 +9.4090e-01 -3.6946e-01 +5.6186e-01
109 +2.680546983e+03 +2.680546983e+03 +2.804376983e+03 +2.804376983e+03 +2.4974e+00 -1.8339e+00 -3.6603e-01 +3.5863e-01 +1.8066e+00 -3.5401e-01 -7.3447e-02 -1.3051e-01 -5.1819e-01 -6.9014e-01
305 +1.991761860e+03 +1.991761860e+03 +2.115591860e+03 +2.115591860e+03 +8.0686e-01 -4.9861e-01 -2.0120e-01 +5.5063e-01 -4.4364e-01 -1.2080e+00 +1.8580e-01 +6.3911e-01 +1.4033e+00 -1.5716e-02
1432 +1.426100509e+03 +1.426100509e+03 +1.549930509e+03 +1.549930509e+03 -1.2750e+00 -1.4689e+00 +5.1004e-01 -2.1971e+00 -9.5571e-01 -1.3374e+00 -3.2000e-01 +1.8677e+00 -1.3002e+00 -6.2721e-01
2985 +9.044650775e+02 +9.044650775e+02 +1.028295077e+03 +1.028295077e+03 -1.4528e+00 -5.2127e-01 +2.0660e+00 +2.5644e-01 -8.8221e-01 +3.6934e-01 -6.2719e-01 -1.6904e+00 +6.1846e-01 +1.6244e-01
4728 +5.889816658e+02 +5.889816658e+02 +7.128116658e+02 +7.128116658e+02 -3.2137e-01 +5.1075e-01 +2.2251e-01 -6.8486e-01 +1.6709e+00 +1.9529e-01 -9.2758e-01 -2.4829e-01 +1.0461e+00 +1.9439e-01
5892 +3.700294613e+02 +3.700294613e+02 +4.938594613e+02 +4.938594613e+02 -2.0589e+00 -8.8823e-01 +9.3039e-02 -1.0275e+00 -4.8792e-01 -1.1529e+00 -2.0127e+00 +6.8937e-01 +5.5006e-01 +4.0599e-01
9807 +1.897545463e+02 +1.897545463e+02 +3.135845463e+02 +3.135845463e+02 -5.4549e-01 +3.4884e-01 +7.8155e-01 -3.8422e-01 -4.5533e-02 -4.5041e-01 -4.8319e-01 -3.3662e-01 +1.6726e-01 +1.4771e-01
13402 +8.701928538e+01 +8.701928538e+01 +2.108492854e+02 +2.108492854e+02 +3.2710e-01 -5.6224e-01 +1.0573e+00 +5.1729e-01 +3.1729e-01 -2.1209e-01 -2.8574e-01 -5.9935e-01 +6.8845e-01 +2.7298e-01
18015 +5.218590321e+01 +5.218590321e+01 +1.760159032e+02 +1.760159032e+02 +2.0541e-01 -3.3209e-01 +5.3543e-01 +5.2975e-01 +1.4283e-01 +4.3952e-02 -8.8648e-01 -3.0164e-01 +1.1549e+00 -1.7370e-01
21886 +3.927434319e+01 +3.927434319e+01 +1.631043432e+02 +1.631043432e+02 +3.9298e-02 +3.4571e-02 +3.7101e-01 +8.9547e-01 +6.2494e-01 -6.3774e-02 -5.6225e-01 -4.0259e-01 +7.0081e-01 +8.1724e-02
26354 +2.377362122e+01 +2.377362122e+01 +1.476036212e+02 +1.476036212e+02 +7.3904e-02 +1.9644e-01 +2.6428e-01 +6.8183e-01 +3.3313e-01 +2.3143e-01 -1.4450e-01 -4.4782e-01 +7.8922e-01 +3.6365e-02
26910 +1.551865697e+01 +1.551865697e+01 +1.393486570e+02 +1.393486570e+02 -1.6493e-01 +1.4273e-01 +3.4756e-01 +7.9034e-01 +3.3235e-01 +5.7996e-02 +1.9207e-01 -4.4632e-01 +1.0058e+00 -1.0003e-01
39596 +9.748235035e+00 +9.748235035e+00 +1.335782350e+02 +1.335782350e+02 -7.6509e-03 +3.1755e-02 +3.2694e-01 +7.2420e-01 +5.1834e-01 -3.9223e-02 -2.2797e-01 -4.5726e-01 +9.4080e-01 -1.7244e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.562926042e+05 +2.562926042e+05 +2.563401142e+05 +2.563401142e+05 +2.9666e+00 +9.4706e-01 +2.8743e-01 -4.6821e+00 -1.7377e+00 +2.7367e+00 +2.3959e+00 -3.8773e+00 -4.9116e+00 -2.9267e+00
2 +2.292707395e+05 +2.292707395e+05 +2.293182495e+05 +2.293182495e+05 +3.3793e+00 -1.2333e+00 -4.5405e+00 +2.4542e+00 -4.0763e+00 -2.1049e+00 -3.3668e+00 -3.7654e+00 +1.7496e+00 -3.2467e+00
3 +1.906800152e+04 +1.906800152e+04 +1.911551152e+04 +1.911551152e+04 +1.9134e+00 +2.8566e+00 -3.2695e+00 +1.4153e+00 +3.1470e-01 +1.3306e+00 -4.5858e+00 -1.0307e+00 +7.4313e-02 -2.8146e-01
50 +1.399808460e+04 +1.399808460e+04 +1.404559460e+04 +1.404559460e+04 -1.0255e+00 -1.0411e+00 -3.5171e+00 -3.3779e-01 -3.1872e-01 -1.4157e+00 +1.9896e+00 +1.9841e+00 +9.5282e-01 -1.6624e+00
84 +4.149334509e+03 +4.149334509e+03 +4.196844509e+03 +4.196844509e+03 +2.4166e+00 +8.3670e-01 +1.2891e+00 -1.9313e+00 -1.0102e-01 +9.5507e-01 -2.3552e-01 +7.8861e-02 +8.8590e-01 -4.3476e-01
249 +3.034456361e+03 +3.034456361e+03 +3.081966361e+03 +3.081966361e+03 +1.2563e+00 +1.4735e+00 +1.2017e+00 +1.3514e+00 +1.4797e+00 -9.3388e-03 -2.3198e+00 -7.5246e-01 +1.7371e+00 -8.4078e-02
322 +1.986293705e+03 +1.986293705e+03 +2.033803705e+03 +2.033803705e+03 +1.6243e+00 +6.3677e-01 -1.8123e+00 -8.2239e-01 +1.1224e+00 -8.9263e-01 -1.0340e+00 +1.2641e+00 +7.5913e-01 +1.4961e-02
2222 +1.273301959e+03 +1.273301959e+03 +1.320811959e+03 +1.320811959e+03 +2.8126e-01 -6.8061e-01 -6.9032e-01 +8.1989e-01 +1.2690e+00 +9.2899e-01 +2.4447e-01 -5.7543e-01 +1.0303e+00 -1.5174e+00
4832 +7.383497143e+02 +7.383497143e+02 +7.858597143e+02 +7.858597143e+02 +1.8891e-01 -1.1131e+00 +4.1071e-03 -2.2448e-01 +1.1183e+00 +9.7465e-01 -5.1553e-01 -1.1814e+00 +8.9896e-01 -1.8790e-01
5482 +5.126182346e+02 +5.126182346e+02 +5.601282346e+02 +5.601282346e+02 -1.4836e+00 +4.2608e-01 -1.9707e-01 +1.8938e-01 +1.2086e+00 +2.4357e-01 -3.3425e-01 +1.2900e+00 -1.1806e-01 -5.4604e-01
8668 +3.908813139e+02 +3.908813139e+02 +4.383913139e+02 +4.383913139e+02 -2.0391e-01 -6.1382e-01 -1.0713e+00 -2.4885e-01 -2.1862e-01 +8.3030e-01 -3.7662e-01 +6.2426e-01 +7.3626e-01 -1.7534e-01
9705 +1.386542548e+02 +1.386542548e+02 +1.861642548e+02 +1.861642548e+02 +1.7134e-01 -1.1721e+00 -6.4449e-01 +3.6991e-01 +2.5820e-01 -1.0201e-01 +5.1507e-01 +1.7818e-01 +9.7196e-02 -2.3801e-01
17384 +4.703498287e+01 +4.703498287e+01 +9.454498287e+01 +9.454498287e+01 -7.9155e-01 -8.7810e-01 -8.8873e-02 -3.9710e-01 +9.5462e-01 -1.1647e-01 +4.1213e-01 +2.9490e-01 +2.5191e-01 -2.4070e-01
25775 +3.593891032e+01 +3.593891032e+01 +8.344891032e+01 +8.344891032e+01 -7.9228e-01 -1.6833e-01 -5.4832e-01 -9.7432e-01 +6.0349e-01 -2.1173e-01 -5.7637e-01 -8.5027e-02 -2.1456e-01 -8.0795e-02
32241 +2.345178395e+01 +2.345178395e+01 +7.096178395e+01 +7.096178395e+01 -7.9183e-01 -5.9353e-01 -1.3770e-01 -2.5005e-01 +9.6617e-01 -4.3503e-01 -2.1173e-01 +4.4625e-01 +5.0183e-01 -1.8453e-01
40697 +1.374459605e+01 +1.374459605e+01 +6.125459605e+01 +6.125459605e+01 -8.5423e-01 -5.4164e-01 -4.8154e-02 -3.1385e-02 +5.9575e-01 -2.5580e-01 +9.5435e-02 +5.6587e-01 +2.3224e-01 -2.9107e-01
45355 +9.849277713e+00 +9.849277713e+00 +5.735927771e+01 +5.735927771e+01 -8.1228e-01 -6.2782e-01 -5.5716e-02 -1.9897e-01 +7.4801e-01 -3.1583e-01 +4.0569e-02 +4.8517e-01 +2.1167e-01 -1.7246e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
