% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.020726210e+01 +2.020726210e+01 -9.797927379e+02 -9.797927379e+02 +1.9153e+00 -4.7830e+00 -3.3334e+00
13 +1.547641557e+01 +1.547641557e+01 -9.845235844e+02 -9.845235844e+02 +2.4981e+00 +4.3916e+00 -1.7304e+00
34 +6.364853838e+00 +6.364853838e+00 -9.936351462e+02 -9.936351462e+02 -3.8423e+00 -3.1023e+00 +2.0493e-01
70 +5.150192318e+00 +5.150192318e+00 -9.948498077e+02 -9.948498077e+02 -3.1267e+00 -2.2082e+00 +5.2274e-01
331 +2.657996821e+00 +2.657996821e+00 -9.973420032e+02 -9.973420032e+02 -2.5431e+00 -2.0357e+00 +9.5311e-01
403 +5.227576927e-01 +5.227576927e-01 -9.994772423e+02 -9.994772423e+02 -7.5467e-01 -1.1807e+00 +1.5620e+00
486 +2.050571247e-01 +2.050571247e-01 -9.997949429e+02 -9.997949429e+02 +7.6384e-01 -2.3132e-01 +2.2363e+00
824 +5.181341150e-02 +5.181341150e-02 -9.999481866e+02 -9.999481866e+02 +8.5497e-01 -4.1405e-03 +2.3035e+00
877 +3.347777881e-03 +3.347777881e-03 -9.999966522e+02 -9.999966522e+02 +1.7342e+00 +8.1907e-01 +2.7416e+00
1037 +8.494625922e-04 +8.494625922e-04 -9.999991505e+02 -9.999991505e+02 +8.6522e-01 +4.2240e-01 +2.4132e+00
1781 +1.755482888e-04 +1.755482888e-04 -9.999998245e+02 -9.999998245e+02 +1.0085e+00 +5.3526e-01 +2.4884e+00
2086 +1.477106471e-04 +1.477106471e-04 -9.999998523e+02 -9.999998523e+02 +1.0914e+00 +5.9020e-01 +2.5219e+00
2360 +7.224474541e-05 +7.224474541e-05 -9.999999278e+02 -9.999999278e+02 +1.0366e+00 +5.2398e-01 +2.4985e+00
3101 +3.723683358e-05 +3.723683358e-05 -9.999999628e+02 -9.999999628e+02 +1.0809e+00 +5.6182e-01 +2.5193e+00
3558 +1.843569521e-05 +1.843569521e-05 -9.999999816e+02 -9.999999816e+02 +1.1490e+00 +6.1087e-01 +2.5506e+00
3769 +7.505059898e-06 +7.505059898e-06 -9.999999925e+02 -9.999999925e+02 +1.1663e+00 +6.0498e-01 +2.5537e+00
4341 +6.239011441e-06 +6.239011441e-06 -9.999999938e+02 -9.999999938e+02 +1.1993e+00 +6.0723e-01 +2.5643e+00
4609 +3.622763529e-06 +3.622763529e-06 -9.999999964e+02 -9.999999964e+02 +1.2135e+00 +6.1863e-01 +2.5714e+00
5101 +2.452529088e-06 +2.452529088e-06 -9.999999975e+02 -9.999999975e+02 +1.2091e+00 +6.3183e-01 +2.5747e+00
5676 +1.484414042e-06 +1.484414042e-06 -9.999999985e+02 -9.999999985e+02 +1.2396e+00 +6.3958e-01 +2.5843e+00
5782 +6.845760936e-07 +6.845760936e-07 -9.999999993e+02 -9.999999993e+02 +1.2548e+00 +6.5140e-01 +2.5915e+00
5822 +5.310863571e-07 +5.310863571e-07 -9.999999995e+02 -9.999999995e+02 +1.2595e+00 +6.5540e-01 +2.5938e+00
5902 +3.950307246e-07 +3.950307246e-07 -9.999999996e+02 -9.999999996e+02 +1.2661e+00 +6.6108e-01 +2.5971e+00
6102 +2.490002089e-07 +2.490002089e-07 -9.999999998e+02 -9.999999998e+02 +1.2738e+00 +6.6767e-01 +2.6010e+00
6302 +1.521486865e-07 +1.521486865e-07 -9.999999998e+02 -9.999999998e+02 +1.2922e+00 +6.7827e-01 +2.6102e+00
6794 +5.382275958e-08 +5.382275958e-08 -9.999999999e+02 -9.999999999e+02 +1.2960e+00 +6.8601e-01 +2.6125e+00
7222 +3.926606951e-08 +3.926606951e-08 -1.000000000e+03 -1.000000000e+03 +1.3035e+00 +6.8904e-01 +2.6152e+00
7350 +2.221815976e-08 +2.221815976e-08 -1.000000000e+03 -1.000000000e+03 +1.3119e+00 +6.9278e-01 +2.6174e+00
7557 +1.190289822e-08 +1.190289822e-08 -1.000000000e+03 -1.000000000e+03 +1.3135e+00 +6.9604e-01 +2.6193e+00
8284 +9.719087757e-09 +9.719087757e-09 -1.000000000e+03 -1.000000000e+03 +1.3186e+00 +6.9664e-01 +2.6211e+00
8491 +3.246100277e-09 +3.246100277e-09 -1.000000000e+03 -1.000000000e+03 +1.3238e+00 +7.0065e-01 +2.6234e+00
8594 +2.478600436e-09 +2.478600436e-09 -1.000000000e+03 -1.000000000e+03 +1.3267e+00 +7.0312e-01 +2.6251e+00
8671 +8.757297110e-10 +8.757297110e-10 -1.000000000e+03 -1.000000000e+03 +1.3352e+00 +7.0790e-01 +2.6280e+00
8711 +3.773266144e-10 +3.773266144e-10 -1.000000000e+03 -1.000000000e+03 +1.3354e+00 +7.1042e-01 +2.6290e+00
9234 +1.024318408e-10 +1.024318408e-10 -1.000000000e+03 -1.000000000e+03 +1.3387e+00 +7.1106e-01 +2.6304e+00
9274 +8.731149137e-11 +8.731149137e-11 -1.000000000e+03 -1.000000000e+03 +1.3407e+00 +7.1160e-01 +2.6310e+00
9314 +2.421529643e-11 +2.421529643e-11 -1.000000000e+03 -1.000000000e+03 +1.3421e+00 +7.1321e-01 +2.6318e+00
9354 +1.352873369e-11 +1.352873369e-11 -1.000000000e+03 -1.000000000e+03 +1.3431e+00 +7.1448e-01 +2.6324e+00
9394 +6.821210263e-12 +6.821210263e-12 -1.000000000e+03 -1.000000000e+03 +1.3440e+00 +7.1548e-01 +2.6329e+00
