% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6089 +3.829581814e+05 +3.829581814e+05 +3.827483014e+05 +3.827483014e+05 -5.0000e+00 +5.0000e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 -5.0000e+00 -9.2793e-01 +5.0000e+00 -5.0000e+00 -5.0000e+00 -1.4451e+00 +5.0000e+00 +5.0000e+00 -4.2218e+00 -2.6629e+00 -2.9750e+00 -2.9897e+00 +3.3771e+00 -2.0335e+00 +1.7178e+00
11299 +1.519580965e+05 +1.519580965e+05 +1.517482165e+05 +1.517482165e+05 +5.4800e+01 -3.2572e+01 -2.4639e+00 +4.6373e+01 +6.8040e+00 -1.5962e+01 +1.0073e+01 +1.1291e+01 +4.2215e+00 -7.2844e-01 -3.5977e+00 +1.0239e+00 +4.1380e+00 +1.0236e-01 -1.5555e+00 -3.8927e+00 -3.0669e+00 +3.0291e+00 -2.1916e+00 +1.9167e+00
11809 +9.903448272e+04 +9.903448272e+04 +9.882460272e+04 +9.882460272e+04 +8.1248e-01 -5.0000e+00 +4.8528e+00 +5.0000e+00 +5.0000e+00 -5.2616e-01 +2.7152e-01 +5.0000e+00 +2.8830e+00 -2.3079e+00 -2.6015e+00 +3.2758e+00 +4.2690e+00 -1.4376e+00 -1.3729e+00 -3.7595e+00 -3.3880e+00 +3.1969e+00 -2.2493e+00 +1.7793e+00
12134 +6.242399876e+04 +6.242399876e+04 +6.221411876e+04 +6.221411876e+04 -1.3231e+00 -2.6979e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -6.8145e-01 +1.7626e+00 +5.0000e+00 +3.0968e+00 -9.2127e-01 -1.3019e+00 +3.1349e+00 +4.0542e+00 -1.6456e+00 -2.0841e+00 -3.5065e+00 -3.3211e+00 +3.0829e+00 -2.2287e+00 +1.9093e+00
12814 +3.980906235e+04 +3.980906235e+04 +3.959918235e+04 +3.959918235e+04 +1.0479e+00 -4.4677e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +4.4823e-01 +4.8351e+00 +5.0000e+00 +1.8883e+00 +1.8287e+00 +2.9815e+00 +2.4890e+00 +3.9227e+00 -1.5503e+00 -1.5854e+00 -3.5512e+00 -3.2992e+00 +3.1424e+00 -2.2250e+00 +1.9527e+00
13654 +2.338933184e+04 +2.338933184e+04 +2.317945184e+04 +2.317945184e+04 -3.5437e-01 -4.7746e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.3909e-01 +5.0000e+00 +5.0000e+00 +3.1436e+00 +5.6346e-01 +1.1873e-01 +2.5641e+00 +3.7165e+00 -1.2859e+00 -1.5063e+00 -3.6224e+00 -3.0891e+00 +3.1261e+00 -2.3147e+00 +1.9519e+00
14495 +1.571173049e+04 +1.571173049e+04 +1.550185049e+04 +1.550185049e+04 +1.1492e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -2.5901e-01 +5.0000e+00 +5.0000e+00 +1.4254e+00 +3.2530e+00 +2.7466e-01 +2.6544e+00 +4.0448e+00 -1.2670e+00 -1.6247e+00 -3.7417e+00 -3.1147e+00 +3.1243e+00 -2.3975e+00 +1.9578e+00
15455 +9.867102488e+03 +9.867102488e+03 +9.657222488e+03 +9.657222488e+03 +1.0587e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -1.9595e-01 +5.0000e+00 +5.0000e+00 -6.8408e-01 +2.5550e+00 +9.0602e-01 +2.3860e+00 +3.7299e+00 -1.3441e+00 -1.6544e+00 -3.7570e+00 -3.0515e+00 +3.1301e+00 -2.3836e+00 +1.9554e+00
17160 +5.852275246e+03 +5.852275246e+03 +5.642395246e+03 +5.642395246e+03 +7.5629e-01 -5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -2.4867e-01 +5.0000e+00 +5.0000e+00 -1.2449e+00 +2.5734e+00 +9.3892e-01 +1.5012e+00 +4.1319e+00 -1.3771e+00 -1.5387e+00 -3.7774e+00 -3.0396e+00 +3.0590e+00 -2.3750e+00 +1.9371e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.375208387e+07 +2.375208387e+07 +2.375199178e+07 +2.375199178e+07 +1.7315e+00 +3.3608e+00 +3.1590e+00 +4.8519e-01 +3.2255e+00 +3.3976e+00 -1.9914e+00 +4.8001e+00 -2.4236e+00 -1.2551e+00 -2.6330e+00 +1.0685e+00 -4.2390e+00 -2.8648e+00 +2.5084e-01 +1.9485e+00 -4.8103e+00 +4.8382e+00 -3.7953e-01 +3.1475e+00
4 +5.257417316e+06 +5.257417316e+06 +5.257325226e+06 +5.257325226e+06 -1.9162e+00 -2.1589e+00 +3.3183e+00 -2.0983e+00 -1.9399e+00 -7.4513e-01 -3.0707e+00 -1.0575e+00 +1.4639e+00 +2.0113e+00 -1.3189e+00 +8.6957e-01 +1.2280e+00 -1.4741e+00 +4.6772e+00 -4.7658e+00 -1.2681e+00 +1.0224e+00 +7.2469e-01 -5.3209e-01
11 +3.769482368e+06 +3.769482368e+06 +3.769390278e+06 +3.769390278e+06 -1.5209e+00 -1.3432e+00 +3.0677e-01 -4.3256e-01 +1.4580e+00 -2.0638e+00 +4.8865e+00 -6.6169e-02 -2.7985e+00 +1.8018e+00 -4.5625e+00 +6.2812e-02 -1.9204e+00 +2.8354e+00 +3.6124e+00 +3.7287e+00 -4.7315e+00 +2.1729e+00 +2.7563e+00 +1.0304e-01
59 +1.523815552e+06 +1.523815552e+06 +1.523723462e+06 +1.523723462e+06 +1.8189e+00 +3.0587e-01 -2.2984e+00 +2.4902e+00 +1.2404e+00 +1.1797e+00 +3.8216e+00 -6.0027e-01 -3.2507e+00 +2.0837e+00 -2.1301e-01 -1.2520e+00 -4.1164e+00 +2.9584e+00 +2.8888e+00 +1.5528e+00 -2.3721e+00 +1.5226e+00 +1.6278e+00 -1.5582e+00
233 +8.268704938e+05 +8.268704938e+05 +8.267784038e+05 +8.267784038e+05 -1.3822e+00 +6.1226e-01 -4.4780e-01 -3.7490e+00 +5.9601e+00 +1.8148e+00 +3.5016e+00 +1.1925e+00 -4.0314e+00 +2.7778e+00 +4.4062e-01 +2.7242e+00 -5.7003e-01 -2.9467e-01 +1.2352e+00 +6.2000e-01 -2.7023e+00 +2.8035e+00 +2.1056e+00 -1.7766e+00
319 +6.164259426e+05 +6.164259426e+05 +6.163338526e+05 +6.163338526e+05 -1.3000e+01 -6.9313e+00 +6.8838e+00 -8.2954e+00 +5.3140e+00 +4.1181e+00 +2.6022e+00 -3.7254e+00 -3.1852e+00 -1.7137e+00 -3.0301e+00 +1.2710e+00 -9.0867e-01 -4.2072e+00 +3.9428e+00 +1.9963e+00 -3.5200e+00 +3.5831e+00 +1.5407e+00 -1.5826e+00
2977 +3.467453228e+05 +3.467453228e+05 +3.466532328e+05 +3.466532328e+05 -1.4335e+01 +1.3269e+01 +5.4755e+00 +3.5439e+01 +6.6564e+00 +1.6407e+01 -3.7424e+00 -8.6776e+00 -6.4905e+00 -3.3777e+00 +8.4473e+00 -5.0503e+00 -5.4205e+00 -1.8034e-01 +3.8661e+00 +1.6188e-01 -4.0714e+00 +4.1235e+00 +2.1954e+00 -1.3056e+00
5837 +2.118250102e+05 +2.118250102e+05 +2.117329202e+05 +2.117329202e+05 +5.6401e+01 +3.9576e+01 +3.3654e+01 -1.3977e+01 +3.8559e+01 +1.1137e+01 -5.6288e+00 +7.2217e-02 -1.4187e+00 +8.5131e+00 -2.3466e-01 -2.1869e+00 -4.8814e+00 +7.4889e-01 +3.3921e+00 +4.4540e-01 -3.3407e+00 +3.9103e+00 +1.7957e+00 -1.3085e+00
14978 +1.218250135e+05 +1.218250135e+05 +1.217329235e+05 +1.217329235e+05 -4.8680e+00 +1.4981e+01 +7.6580e+01 -3.8869e+00 +3.9802e+01 -1.5560e+01 -6.3428e+00 +8.7056e-01 -4.3809e+00 +3.6070e+00 +7.2276e+00 -1.6451e+00 -2.2840e+00 +3.9409e-01 +4.2059e+00 +8.1942e-01 -3.6708e+00 +3.8242e+00 +1.6648e+00 -1.2736e+00
17746 +9.490081976e+04 +9.490081976e+04 +9.480872976e+04 +9.480872976e+04 +7.1121e+01 -2.3927e+01 +2.1031e+01 -2.8064e+01 +4.6602e+00 +1.7169e+01 -1.1842e+00 +4.5992e+00 -3.4688e+00 +6.6666e+00 +5.5843e+00 -2.6209e+00 -1.9100e+00 +1.3611e+00 +3.5153e+00 +1.2268e+00 -3.8458e+00 +3.6566e+00 +1.6670e+00 -1.4104e+00
19838 +5.913627218e+04 +5.913627218e+04 +5.904418218e+04 +5.904418218e+04 +5.0000e+00 -3.6342e+00 +5.0000e+00 -5.0000e+00 +5.0000e+00 +2.6157e+00 +4.7288e-01 +5.0000e+00 -4.1902e+00 +5.0000e+00 +5.0000e+00 -3.5258e+00 -1.9755e+00 +1.4708e+00 +3.5221e+00 +1.1364e+00 -3.8098e+00 +3.5446e+00 +1.7327e+00 -1.4261e+00
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.495156113e+07 +6.495156113e+07 +6.495147324e+07 +6.495147324e+07 -7.2887e-01 +2.9876e+00 +4.2395e+00 -8.7935e-02 +7.1093e-01 +7.3069e-01 +3.5814e+00 -8.0649e-02 +6.9693e-01 -3.8472e+00 +4.9091e-01 +4.3831e+00 -3.6228e+00 +1.4210e+00 -1.4326e+00 -1.1692e+00 +3.1329e+00 -2.3627e+00 -2.4316e+00 -4.7372e+00
2 +2.873075929e+07 +2.873075929e+07 +2.873067140e+07 +2.873067140e+07 -2.6165e+00 -5.7788e-01 +4.1194e+00 -9.6139e-01 +2.1823e+00 +1.3747e+00 +2.7685e+00 +3.3659e+00 -3.9055e+00 +2.4692e+00 -6.1094e-01 +1.8595e+00 -4.4131e+00 -1.4640e+00 -1.0595e+00 +3.2961e+00 -3.3542e-01 -4.2669e-01 +3.4116e-01 -1.8290e+00
3 +8.057994951e+06 +8.057994951e+06 +8.057907061e+06 +8.057907061e+06 -3.8671e+00 +2.2572e+00 -3.6274e+00 +4.1088e+00 +3.2123e+00 +2.3848e+00 -4.5711e+00 -3.1920e+00 -3.6171e+00 -2.7174e-01 -4.3858e+00 -9.4020e-01 +2.2056e+00 +1.6657e+00 -4.3043e+00 -4.3743e+00 +3.6593e+00 +2.6225e+00 +7.6293e-01 +1.0610e+00
42 +3.813088319e+06 +3.813088319e+06 +3.813000429e+06 +3.813000429e+06 -7.0803e-01 -4.5534e+00 +6.2179e+00 -1.9660e-01 +4.4973e+00 +5.2684e+00 -7.1307e-01 -2.5178e+00 +4.1678e-01 +2.3791e+00 -5.6409e+00 +8.9302e-01 +1.5144e+00 +1.3059e+00 -1.1579e+00 -3.5940e+00 -6.8401e-01 +4.4253e-01 +6.3330e-01 +3.7081e+00
61 +2.451429447e+06 +2.451429447e+06 +2.451341557e+06 +2.451341557e+06 -6.4794e-01 -3.1107e-01 +6.3060e+00 +1.9099e+00 +1.5640e+00 -5.6527e-01 +6.8019e+00 -3.4650e+00 -3.3776e+00 +2.9611e-01 -8.1089e-01 +1.5933e+00 -4.2970e-02 +6.1740e-01 -4.6498e-01 -3.2144e+00 +7.1848e-01 +1.2154e+00 -1.9804e+00 +2.2717e+00
126 +1.055446406e+06 +1.055446406e+06 +1.055358516e+06 +1.055358516e+06 -5.2452e+00 +4.2408e+00 -3.6658e-01 +1.5946e+00 +7.6338e-01 -3.6578e+00 -6.3008e+00 +2.2137e-01 -3.5304e+00 +2.9398e+00 -6.0050e+00 -1.6687e+00 +2.1178e+00 +1.6735e-01 -1.1679e+00 -3.6745e+00 +1.4729e+00 +3.1944e+00 -1.4173e-01 +3.1412e+00
152 +7.977594715e+05 +7.977594715e+05 +7.976715815e+05 +7.976715815e+05 -4.3481e+00 -1.7146e+00 +2.9364e+00 -6.2247e+00 +4.2426e+00 +4.6053e+00 +3.8939e+00 -1.0742e+01 +9.9855e-01 -4.0570e+00 +2.6931e+00 -4.3530e-01 +2.2870e+00 -5.3228e-01 -1.4258e+00 -2.5006e+00 +7.7053e-01 +2.4987e+00 -1.4895e+00 +2.6259e+00
442 +4.521654498e+05 +4.521654498e+05 +4.520775598e+05 +4.520775598e+05 +5.0406e+00 -1.1866e+00 -3.6471e+01 +1.6389e+00 -4.6643e+00 +2.7722e+00 -5.2642e+00 +1.6665e+01 -3.5270e+00 -8.1837e-02 -7.5932e-01 -2.8205e+00 +4.2972e+00 -7.0856e-01 -1.3940e+00 +5.1517e-01 -9.7896e-01 +3.5193e+00 -1.1418e+00 +3.1445e+00
3179 +2.686492214e+05 +2.686492214e+05 +2.685613314e+05 +2.685613314e+05 +2.3929e+01 +2.0501e+01 -6.3747e+01 -1.0750e+01 +1.8799e+00 +1.6422e+00 -3.3592e+00 -4.1124e+00 +4.9826e+00 +2.7220e-01 -1.6245e+00 -2.2117e+00 +6.9406e+00 +6.4467e-01 +8.6870e-02 -1.5337e+00 -1.8608e-01 +3.6211e+00 -1.0866e+00 +2.8087e+00
8597 +1.747097539e+05 +1.747097539e+05 +1.746218639e+05 +1.746218639e+05 +1.2459e+01 +2.6509e+00 +4.8837e+00 -6.9097e+00 -1.7909e+01 +1.2224e+01 +8.9573e-01 +1.0053e+01 +1.6592e+00 +4.0821e+00 +1.9302e+00 -3.6543e+00 +2.5466e+00 -4.7713e-01 -3.4586e-01 -7.7010e-01 -5.0774e-01 +2.7764e+00 -1.0673e+00 +3.0077e+00
12119 +1.306884530e+05 +1.306884530e+05 +1.306005630e+05 +1.306005630e+05 +5.0000e+00 +2.7184e+00 +4.8648e+00 -5.0000e+00 -5.0000e+00 +5.0000e+00 +1.0123e+00 +5.0000e+00 +1.5892e+00 +3.9120e+00 +1.8473e+00 -2.7580e+00 +2.1018e+00 -1.1338e-02 -9.8916e-01 -6.8217e-01 -7.1839e-01 +2.8758e+00 -1.0532e+00 +2.9501e+00
18179 +9.878389103e+04 +9.878389103e+04 +9.869600103e+04 +9.869600103e+04 -1.8558e+00 -1.9255e+00 +5.5669e-01 -5.0000e+00 +1.8527e+00 +1.9914e+00 +3.7996e+00 +4.5100e+00 -2.8807e+00 +1.3895e-01 +2.1672e+00 -3.1787e+00 +8.9352e-01 +2.7192e-01 -8.0942e-01 -1.8555e+00 -6.8768e-01 +2.9501e+00 -9.7784e-01 +3.0548e+00
18858 +6.221843004e+04 +6.221843004e+04 +6.213054004e+04 +6.213054004e+04 +0.0000e+00 +0.0000e+00 +3.0873e+00 -5.0000e+00 +1.9438e+00 +4.2653e-01 +1.4831e+00 +4.8558e+00 -2.2556e+00 +1.7722e+00 +3.1735e+00 -3.1197e+00 +1.1335e+00 +2.3910e-01 -7.9752e-01 -1.7069e+00 -8.0999e-01 +3.2019e+00 -9.9338e-01 +2.9598e+00
19119 +3.919489944e+04 +3.919489944e+04 +3.910700944e+04 +3.910700944e+04 +3.2045e+00 -1.4768e+00 +3.9135e+00 -5.0000e+00 +1.7361e+00 +2.0031e-01 +8.9437e-01 +5.0000e+00 -2.9769e+00 +3.8565e+00 +3.0583e+00 -3.0658e+00 +1.0797e+00 +2.0541e-01 -7.3799e-01 -1.6499e+00 -6.0038e-01 +3.2969e+00 -9.9731e-01 +2.9996e+00
19531 +2.456904822e+04 +2.456904822e+04 +2.448115822e+04 +2.448115822e+04 +1.3985e+00 -1.7353e+00 +4.0024e+00 -5.0000e+00 +3.3162e+00 +2.3832e+00 +4.0329e-01 +5.0000e+00 -3.0840e+00 +4.1553e+00 +3.1601e+00 -3.0552e+00 +1.9535e+00 +2.4240e-01 -8.2117e-01 -1.7422e+00 -5.1320e-01 +3.4523e+00 -9.7112e-01 +3.0231e+00
19687 +1.410965853e+04 +1.410965853e+04 +1.402176853e+04 +1.402176853e+04 +2.1654e+00 -1.5929e+00 +4.1897e+00 -5.0000e+00 +2.6461e+00 +2.3703e+00 -1.4308e+00 +5.0000e+00 -3.1805e+00 +4.1395e+00 +2.9936e+00 -3.0799e+00 +2.6684e+00 +2.5567e-01 -8.1552e-01 -1.5690e+00 -5.0274e-01 +3.3951e+00 -9.8376e-01 +3.0261e+00
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.496846984e+07 +1.496846984e+07 +1.496879003e+07 +1.496879003e+07 -1.1958e+00 +8.8635e-01 -3.4693e+00 +4.5618e+00 -4.7366e+00 +2.8236e+00 +3.6456e+00 -3.2279e+00 +2.3542e-01 -1.9987e+00 +3.2238e+00 +2.9456e+00 -1.1675e+00 +3.9183e+00 +1.6122e+00 +1.7160e+00 -4.4558e+00 +2.3794e+00 +1.5175e+00 +3.7320e+00
2 +5.225424569e+06 +5.225424569e+06 +5.225744759e+06 +5.225744759e+06 +1.4292e+00 +1.5662e+00 +4.9466e+00 -2.8052e+00 -1.3233e+00 +3.2097e+00 +2.3140e+00 -4.4148e+00 +2.0011e+00 -4.6875e+00 +4.2759e-01 -2.1977e+00 -2.3851e+00 -4.9725e-01 -2.7418e+00 +1.7003e+00 +1.7639e+00 -3.2260e+00 +3.6469e+00 +1.3339e+00
8 +1.362477221e+06 +1.362477221e+06 +1.362797411e+06 +1.362797411e+06 -4.9173e+00 -4.2842e+00 +4.3985e+00 +3.4315e+00 +3.1445e-01 -7.1008e-01 -2.9393e+00 +3.4077e+00 -4.6970e+00 +1.6745e+00 -4.3008e+00 +1.0797e+00 +2.8489e-01 +1.8511e+00 +6.3446e-01 -2.0010e-01 +4.4996e+00 +8.3019e-02 +1.8780e+00 +6.3952e-01
162 +5.389477392e+05 +5.389477392e+05 +5.392679292e+05 +5.392679292e+05 -5.5695e+00 +1.8771e-01 +7.8542e+00 +3.5608e+00 +2.2672e+00 -7.5683e+00 -5.4577e-01 +4.8722e+00 -2.8305e+00 +5.9979e+00 -6.4017e+00 +7.2546e-01 +9.5681e-01 +2.8286e+00 +2.9035e+00 +1.3818e+00 +3.8010e+00 +4.0387e-01 +2.5204e+00 +1.4252e+00
4679 +3.691354761e+05 +3.691354761e+05 +3.694556661e+05 +3.694556661e+05 -1.5896e+01 +6.5720e+00 +1.8117e+01 -7.4807e+01 +7.9404e-01 +2.8276e+01 +5.8655e+00 -3.9488e+00 -5.8685e+00 +6.1201e+00 -7.9454e+00 -1.2768e+00 +2.3112e+00 -1.1174e-01 -6.6036e-01 +2.6044e+00 +3.7052e+00 +4.3235e-01 +2.5549e+00 +1.3177e+00
11092 +2.198452936e+05 +2.198452936e+05 +2.201654836e+05 +2.201654836e+05 -8.5550e+01 -6.8139e+01 -5.4615e+01 -7.6609e+01 -2.5812e+01 +1.2482e+01 -3.4675e+00 -1.1686e+00 +2.5936e+00 +6.5592e+00 +2.3066e+00 +4.4445e+00 -1.1024e+00 -2.0295e+00 +9.5637e-01 +2.4405e+00 +3.8894e+00 +8.4399e-01 +2.5175e+00 +1.4518e+00
14295 +1.470986068e+05 +1.470986068e+05 +1.474187968e+05 +1.474187968e+05 +4.9275e+01 -3.2825e+01 +2.5937e+01 +2.4846e+00 -1.4811e+01 +2.2861e+01 -5.1104e+00 -1.1264e+01 +1.4017e+00 +1.7555e-01 -5.5616e+00 +2.1632e+00 +1.2034e+00 -2.9960e+00 +3.0252e-01 +2.6776e+00 +3.2505e+00 +7.6367e-01 +2.5895e+00 +1.3866e+00
17389 +5.390359378e+04 +5.390359378e+04 +5.422378378e+04 +5.422378378e+04 +0.0000e+00 +0.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +0.0000e+00 +2.1976e-01 -1.5204e+00 +0.0000e+00 +3.1115e+00 -1.3422e-01 +3.3826e+00 +1.6817e+00 -1.0959e+00 +1.2202e+00 +2.7413e+00 +3.7500e+00 +7.7099e-01 +2.5571e+00 +1.2223e+00
18989 +3.955957350e+04 +3.955957350e+04 +3.987976350e+04 +3.987976350e+04 +9.7918e-02 -5.5580e-01 +5.0000e+00 +5.0000e+00 +5.0000e+00 +4.9378e-01 -5.4943e-01 -1.4146e+00 -9.1306e-01 +2.2328e+00 -2.2126e-01 +3.5960e+00 +1.9730e+00 -1.6012e+00 +1.0714e+00 +2.7203e+00 +3.6896e+00 +7.4553e-01 +2.5783e+00 +1.2492e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.505028999e+07 +4.505028999e+07 +4.505018575e+07 +4.505018575e+07 -4.5113e+00 +1.6217e+00 +3.3150e+00 -2.0282e+00 +3.2810e-02 -4.1089e+00 +3.9238e-01 +1.2156e+00 -4.3242e+00 -2.6079e+00 -3.1190e+00 +4.2542e+00 -4.9853e+00 +1.6218e+00 +2.2192e+00 -3.6937e+00 +3.1045e+00 +6.7094e-01 -4.1071e+00 +1.7667e+00
2 +6.053618015e+06 +6.053618015e+06 +6.053513775e+06 +6.053513775e+06 +9.5365e-01 -4.6229e+00 -3.4939e+00 -4.1471e+00 +1.2184e+00 +1.7020e+00 +2.2022e+00 +4.6303e+00 -2.0529e+00 +4.2982e-01 -1.0857e+00 -2.4965e+00 +4.8094e-01 -2.8522e+00 +2.8648e-01 +1.0482e+00 -2.3708e+00 -3.3428e+00 +1.1546e+00 -4.1083e+00
38 +3.356383981e+06 +3.356383981e+06 +3.356279741e+06 +3.356279741e+06 -4.1397e+00 +7.0031e-02 -2.6394e+00 -4.1314e+00 -1.7172e+00 -1.0392e+00 -4.8224e+00 -4.9186e-01 -4.6949e-01 +4.0789e-01 -7.0590e-01 -3.4301e+00 +6.2268e-01 +4.9599e-01 -4.6565e+00 -1.8108e+00 +2.0383e+00 -1.7147e+00 +1.6757e-01 -3.0247e+00
93 +1.878180516e+06 +1.878180516e+06 +1.878076276e+06 +1.878076276e+06 -2.0347e-01 +3.0035e+00 -2.9582e-01 -2.1974e+00 +9.3948e-01 +2.6806e+00 +3.1569e+00 +1.1041e+00 -1.9737e+00 +4.7401e-01 -1.9996e+00 +2.1183e+00 +3.2121e-01 -1.5794e+00 -3.1836e+00 -4.5227e+00 +5.3710e+00 -2.7744e+00 +2.7566e-01 -4.6788e+00
129 +1.335520156e+06 +1.335520156e+06 +1.335415916e+06 +1.335415916e+06 +4.1388e+00 -2.2652e+00 +6.7960e-01 -3.0282e+00 -4.3622e-01 -1.9379e+00 -2.1368e+00 -9.0742e-02 -1.4289e+00 -6.6876e-01 +3.0467e-01 +1.0919e+00 -2.8415e-01 -6.1145e+00 +2.5439e+00 -2.9375e+00 +1.0972e+00 -2.5791e+00 +8.2432e-01 -3.7837e+00
149 +8.219579465e+05 +8.219579465e+05 +8.218537065e+05 +8.218537065e+05 -1.3030e+00 +1.5673e+00 -2.6679e+00 -3.8815e+00 -3.5635e+00 +5.6099e-01 -2.5627e+00 +1.8646e+00 -5.8115e-01 +3.3065e+00 -3.0962e+00 -3.9658e+00 -1.1935e+00 -6.3659e-01 +1.6226e+00 -4.0374e+00 +2.6762e+00 -1.7779e+00 -8.5680e-02 -4.1018e+00
