% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.771081044e+04 +6.771081044e+04 +6.783464044e+04 +6.783464044e+04 +1.4976e+00 +1.5005e+00 -2.0232e+00 +8.3930e-01 +2.0921e+00 +4.2588e+00 +1.8819e+00 -2.0181e+00 -2.3840e+00 +1.8962e+00
11 +3.275071541e+04 +3.275071541e+04 +3.287454541e+04 +3.287454541e+04 -2.1243e+00 +2.2545e+00 +2.9822e+00 -1.2697e+00 +9.7678e-01 +1.6550e+00 -9.4309e-01 -8.9040e-01 -1.0702e-01 +4.1880e+00
12 +2.402967029e+04 +2.402967029e+04 +2.415350029e+04 +2.415350029e+04 -4.9827e+00 -3.0769e+00 +3.7161e+00 -6.7296e-01 +3.1259e+00 -1.8898e+00 -5.8537e-01 -3.0933e-01 -2.4909e+00 -2.4534e-02
70 +4.579501940e+03 +4.579501940e+03 +4.703331940e+03 +4.703331940e+03 -2.5706e+00 -8.5645e-02 +2.9540e-01 -8.5114e-01 -2.3922e-01 -2.5108e+00 -1.1910e+00 +1.3962e+00 -3.4488e+00 +6.2800e-01
101 +3.659020455e+03 +3.659020455e+03 +3.782850455e+03 +3.782850455e+03 -1.4513e+00 -2.7975e-01 +7.6562e-01 +4.7351e-01 +1.1126e+00 +2.9455e-01 +2.9095e-01 +1.7748e+00 -1.4466e+00 +8.5077e-02
275 +6.781153675e+02 +6.781153675e+02 +8.019453675e+02 +8.019453675e+02 -1.6441e+00 -5.7562e-01 +6.9008e-01 -4.5650e-01 +8.0092e-01 -1.7940e-01 -6.8591e-01 +5.2099e-01 +1.9619e-01 -4.9060e-01
363 +4.922837125e+02 +4.922837125e+02 +6.161137125e+02 +6.161137125e+02 -1.4746e+00 -3.6778e-01 +5.9412e-01 -1.1845e-01 +7.3547e-01 -7.4743e-02 -1.0243e+00 -6.5542e-01 +9.2723e-01 -9.3970e-01
573 +2.758803361e+02 +2.758803361e+02 +3.997103361e+02 +3.997103361e+02 -9.4349e-01 +1.0705e-01 +6.1725e-01 -2.5432e-01 +4.5789e-01 -6.9364e-02 -1.3623e+00 -5.3574e-01 +1.6931e-01 -8.7923e-01
603 +1.840336614e+02 +1.840336614e+02 +3.078636614e+02 +3.078636614e+02 -5.5782e-01 -4.1266e-01 +6.1302e-01 -4.5392e-01 +5.7938e-01 -8.4905e-01 -1.0586e+00 -1.0535e+00 +8.1156e-02 -5.5424e-01
803 +1.370615252e+02 +1.370615252e+02 +2.608915252e+02 +2.608915252e+02 -6.6509e-01 -3.8478e-01 +3.9577e-01 -2.6055e-01 +3.7724e-01 +1.3724e-01 -9.3332e-01 -7.9748e-01 +4.3983e-02 -6.0272e-01
1396 +8.985811554e+01 +8.985811554e+01 +2.136881155e+02 +2.136881155e+02 -1.7525e-01 -5.0994e-01 +4.5181e-01 -2.0264e-01 +4.6630e-01 -3.0014e-01 -7.9942e-01 -6.3882e-01 +1.0827e-01 -8.2563e-01
1633 +5.809874200e+01 +5.809874200e+01 +1.819287420e+02 +1.819287420e+02 -1.2021e-01 -1.7309e-01 +6.0299e-01 +1.9979e-01 +4.6583e-01 -1.9746e-01 -4.5119e-01 -3.5264e-01 +7.2484e-01 -8.9753e-01
1690 +3.069623864e+01 +3.069623864e+01 +1.545262386e+02 +1.545262386e+02 +3.1712e-01 +4.7491e-02 +6.1314e-01 +7.3400e-01 +6.8071e-01 -2.9398e-01 -4.3766e-01 -3.0264e-01 +9.7377e-01 -3.4976e-01
2059 +1.838932636e+01 +1.838932636e+01 +1.422193264e+02 +1.422193264e+02 +2.5073e-01 -1.6650e-01 +5.5610e-01 +4.5192e-01 +6.0244e-01 +2.4087e-02 -4.1918e-01 -4.5401e-01 +6.8255e-01 -2.4081e-01
2379 +1.454598379e+01 +1.454598379e+01 +1.383759838e+02 +1.383759838e+02 +3.4533e-01 -9.7470e-02 +5.1419e-01 +4.7693e-01 +6.4547e-01 +1.2280e-01 -4.2597e-01 -4.9730e-01 +1.0231e+00 -3.2415e-01
3450 +9.946122335e+00 +9.946122335e+00 +1.337761223e+02 +1.337761223e+02 +2.5837e-01 -2.0123e-01 +5.4209e-01 +5.6163e-01 +5.8068e-01 +4.4240e-02 -4.5314e-01 -5.5124e-01 +9.8613e-01 -3.3836e-01
23285 +6.300254664e+00 +6.300254664e+00 +1.301302547e+02 +1.301302547e+02 -2.1655e-01 +2.3989e-01 +1.6290e-01 +6.4340e-01 +5.3826e-02 +2.5495e-01 +2.3411e-01 -3.5326e-01 +9.1876e-01 -1.7807e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.107040343e+05 +1.107040343e+05 +1.107515443e+05 +1.107515443e+05 -2.1802e+00 +3.7938e+00 -8.0601e-01 +2.7044e+00 +3.8357e+00 +1.7850e+00 -1.7178e-01 -2.0629e+00 +3.0949e+00 +2.1183e+00
5 +1.338284788e+04 +1.338284788e+04 +1.343035788e+04 +1.343035788e+04 +4.8814e+00 +1.2056e+00 -1.1192e+00 -2.3695e+00 +3.5155e-01 -8.1856e-01 +1.1216e+00 -3.1206e-01 +2.0501e+00 -2.5396e+00
8 +9.879056099e+03 +9.879056099e+03 +9.926566099e+03 +9.926566099e+03 -4.3180e+00 -4.7216e+00 -1.9633e+00 -1.8083e+00 +7.3039e-01 -3.8054e-01 -1.4896e+00 -1.7539e+00 -3.0943e+00 +2.1054e+00
