% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.927751433e+04 +6.927751433e+04 +6.940134433e+04 +6.940134433e+04 +3.9753e+00 -5.9166e-01 -1.1968e+00 +3.4029e+00 -3.5284e+00 -1.0367e+00 +1.6327e+00 +2.1910e+00 +2.6269e+00 -1.0143e+00
13 +5.689888926e+04 +5.689888926e+04 +5.702271926e+04 +5.702271926e+04 -4.6803e+00 -5.2626e-01 +4.8585e+00 +1.7215e+00 +1.9962e+00 +1.0929e+00 +1.6081e+00 +1.1261e+00 -2.2428e+00 +4.7063e+00
23 +6.497314236e+03 +6.497314236e+03 +6.621144236e+03 +6.621144236e+03 +1.6292e+00 +6.2221e-01 -1.6292e+00 +2.5299e+00 +1.5552e+00 +3.7398e+00 -6.0100e-01 -6.8020e-01 +1.0800e+00 -3.2961e+00
26 +2.404173450e+03 +2.404173450e+03 +2.528003450e+03 +2.528003450e+03 +1.3885e+00 +1.9843e+00 -7.0001e-01 +1.6428e+00 +1.5615e+00 +2.3243e+00 -1.1754e+00 -1.1248e+00 +1.1019e+00 +4.3115e-02
275 +1.250268029e+03 +1.250268029e+03 +1.374098029e+03 +1.374098029e+03 -5.2813e-02 -4.5140e-01 +1.1052e+00 -4.7685e-01 +1.3128e+00 +6.9768e-01 +1.6431e+00 +2.3370e-01 +1.2726e+00 -5.7729e-01
508 +4.971039813e+02 +4.971039813e+02 +6.209339813e+02 +6.209339813e+02 -8.5303e-01 -6.1659e-01 +1.0838e+00 +2.1107e-01 -3.0852e-01 -4.9281e-01 -7.3109e-01 -4.9296e-01 +1.2239e+00 +6.0797e-01
802 +2.898913377e+02 +2.898913377e+02 +4.137213377e+02 +4.137213377e+02 -2.1659e-04 -4.2359e-01 -3.9857e-01 -1.7320e-01 +9.3655e-01 -1.0647e+00 -2.0517e-01 -3.0906e-01 +2.1644e-01 -5.8313e-03
1102 +2.389147258e+02 +2.389147258e+02 +3.627447258e+02 +3.627447258e+02 -5.3499e-01 -9.2158e-02 -1.0707e-01 -2.3877e-01 +9.0108e-02 -1.1429e+00 +3.9155e-01 +8.0605e-02 -4.3001e-01 +4.7596e-02
1361 +1.489885075e+02 +1.489885075e+02 +2.728185075e+02 +2.728185075e+02 +3.4732e-01 -8.8546e-01 +3.2944e-01 +8.0013e-02 +5.7946e-01 +7.4206e-01 -1.1198e+00 -6.5755e-01 +8.0591e-01 -5.9362e-01
1487 +9.076316312e+01 +9.076316312e+01 +2.145931631e+02 +2.145931631e+02 +1.5984e-01 -5.1307e-01 +6.5500e-01 +4.3069e-01 +1.4364e-01 -7.5997e-02 +4.2163e-02 -4.3970e-01 +7.6400e-01 -8.3244e-02
